date,,2020-04-30_FY,2019-04-30_FY,2018-04-30_FY,2017-04-30_FY,2016-04-30_FY,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY,1997-04-30_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY
,revenue,7801000000.0,7838000000.0,7357100000.0,7392300000.0,7811200000.0,5692700000.0,5610600000.0,5897700000.0,5525782000.0,4825743000.0,4605289000.0,3757933000.0,2524774000.0,2148017000.0,2154726000.0,2043877000.0,1417011000.0,1311744000.0,687148000.0,651242000.0,632486000.0,602457000.0,565476000.0,542602000.0,528576000.0,628279000.0,511525000.0
,costOfRevenue,4799000000.0,4922300000.0,4521000000.0,4557000000.0,4843400000.0,3724000000.0,3579600000.0,3870100000.0,3680559000.0,3027226000.0,2818599000.0,2506504000.0,1742610000.0,1445962000.0,1461874000.0,1386461000.0,924233000.0,855663000.0,462157000.0,438480000.0,414476000.0,395944000.0,365613000.0,348949000.0,337095000.0,411013000.0,326055000.0
,grossProfit,3002000000.0,2915700000.0,2836100000.0,2835300000.0,2967800000.0,1968700000.0,2031000000.0,2027600000.0,1845223000.0,1798517000.0,1786690000.0,1251429000.0,782164000.0,702055000.0,692852000.0,657416000.0,492778000.0,456081000.0,224991000.0,212762000.0,218010000.0,206513000.0,199863000.0,193653000.0,191481000.0,217266000.0,185470000.0
,grossProfitRatio,0.384822458659146,0.371995406991579,0.385491565970287,0.383547745627207,0.379941622285948,0.345828868550951,0.361993369693081,0.343795038743917,0.33392974967163,0.372692246561825,0.387964794391839,0.333009928596385,0.30979564903631,0.326838660960318,0.321549932566832,0.321651449671384,0.347758768280557,0.347690555474239,0.327427279130551,0.326701901904361,0.344687471343239,0.342784630272368,0.353442055896271,0.3568969520938,0.362258218307301,0.345811335409905,0.362582473974879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,451200000.0,1508600000.0,1370800000.0,477700000.0,524300000.0,1031300000.0,988800000.0,973900000.0,892683000.0,863114000.0,878221000.0,673565000.0,490665000.0,442814000.0,438457000.0,407839000.0,305475000.0,279760000.0,165172000.0,155973000.0,162283000.0,147538000.0,142799000.0,140449000.0,137487000.0,154767000.0,134688000.0
,SellingAndMarketingExpenses,1023100000.0,0.0,0.0,913000000.0,986000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-7200000.0,-19100000.0,-1000000.0,10000000.0,3700000.0,4200000.0,10100000.0,300000.0,2667000.0,-26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1710000000.0,1717900000.0,1577700000.0,1593700000.0,1686600000.0,1140100000.0,1086400000.0,1067700000.0,978570000.0,936958000.0,949569000.0,717503000.0,486786000.0,442814000.0,438457000.0,407839000.0,305475000.0,279760000.0,165172000.0,158125000.0,176775000.0,147538000.0,142799000.0,140449000.0,137487000.0,154767000.0,134688000.0
,costAndExpenses,6509000000.0,6640200000.0,6098700000.0,6150700000.0,6530000000.0,4864100000.0,4666000000.0,4937800000.0,4659129000.0,3964184000.0,3768168000.0,3224007000.0,2229396000.0,1888776000.0,1900331000.0,1794300000.0,1229708000.0,1135423000.0,627329000.0,596605000.0,591251000.0,543482000.0,508412000.0,489398000.0,474582000.0,565780000.0,460743000.0
,interestExpense,189200000.0,207900000.0,174100000.0,163100000.0,171100000.0,79900000.0,79400000.0,93400000.0,81296000.0,69594000.0,65187000.0,62478000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,236300000.0,240300000.0,206800000.0,207300000.0,208400000.0,110900000.0,98900000.0,96800000.0,88060000.0,73844000.0,73657000.0,40314000.0,62619000.0,58874000.0,71083000.0,56048000.0,39858000.0,37751000.0,28557000.0,26921000.0,26198000.0,23394000.0,22539000.0,21839000.0,17473000.0,20157000.0,15378000.0
,EBITDA,1528300000.0,1438100000.0,1465200000.0,1448900000.0,1489600000.0,939500000.0,1043500000.0,1056700000.0,954713000.0,935403000.0,910778000.0,574240000.0,357997000.0,318115000.0,325478000.0,305625000.0,227161000.0,214072000.0,88376000.0,81558000.0,67433000.0,82369000.0,79603000.0,75043000.0,71467000.0,82656000.0,66160000.0
