Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,370984000.0,314456000.0,305016000.0,242239000.0,197452000.0,183294000.0,130324000.0
Revenue Growth,0.1798,0.0309,0.2592,0.2268,0.0772,0.4064,
Cost of Revenue,250767000.0,215274000.0,192369000.0,151381000.0,131156000.0,127875000.0,95451000.0
Gross Profit,120217000.0,99182000.0,112647000.0,90858000.0,66296000.0,55419000.0,34873000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,73022000.0,64818000.0,64799000.0,51267000.0,39064000.0,28149000.0,23894000.0
Operating Expenses,73022000.0,64818000.0,64799000.0,51267000.0,39064000.0,28149000.0,23894000.0
Operating Income,47195000.0,34364000.0,47848000.0,39591000.0,27232000.0,27270000.0,10979000.0
Interest Expense,21187000.0,19872000.0,16814000.0,9274000.0,8900000.0,7886000.0,5513000.0
Earnings before Tax,15007000.0,11242000.0,39252000.0,9671000.0,18049000.0,33128000.0,9115000.0
Income Tax Expense,5976000.0,5793000.0,16072000.0,20691000.0,8538000.0,8696000.0,3223000.0
Net Income - Non-Controlling int,-545000.0,276000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,9031000.0,5449000.0,23180000.0,-11020000.0,9511000.0,24432000.0,5892000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,9031000.0,5449000.0,23180000.0,-11020000.0,9511000.0,24432000.0,5892000.0
EPS,0.23,0.16,0.71,-0.38,0.39,1.18,0.29
EPS Diluted,0.22,0.15,0.69,-0.38,0.34,1.18,0.29
Weighted Average Shs Out,37534416.0,34211265.0,30146390.0,26665793.0,24402933.0,24310363.0,
Weighted Average Shs Out (Dil),37511851.0,36836075.0,32864628.0,29081196.0,24347620.0,20677067.0,20567141.0
Dividend per Share,0.42,0.53,0.125,0.0,0.0,0.0,0.0
Gross Margin,0.324,0.3154,0.3693,0.3751,0.3358,0.3024,0.2676
EBITDA Margin,0.16,0.166,0.235,0.13,0.18,0.263,0.171
EBIT Margin,0.0976,0.0989,0.1838,0.0782,0.1365,0.2238,0.1122
Profit Margin,0.024,0.017,0.076,-0.045,0.048,0.133,0.045
Free Cash Flow margin,-0.0489,0.0228,-0.083,-0.0327,-0.1319,-0.0506,-0.1491
EBITDA,59351000.0,52083000.0,71588000.0,31409000.0,35491000.0,48252000.0,22296000.0
EBIT,36194000.0,31114000.0,56066000.0,18945000.0,26949000.0,41014000.0,14628000.0
Consolidated Income,8486000.0,5725000.0,23180000.0,-11020000.0,9511000.0,24432000.0,5892000.0
Earnings Before Tax Margin,0.0405,0.0358,0.1287,0.0399,0.0914,0.1807,0.0699
Net Profit Margin,0.0243,0.0173,0.076,-0.0455,0.0482,0.1333,0.0452
