date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,5943000000.0,4240000000.0,3055081000.0,2734118000.0,2736949000.0,2219136000.0,1976558000.0,1363131000.0,1061679000.0,765288000.0,767186000.0,656477000.0,754474000.0,718100000.0,715138000.0,692067000.0,708279000.0,738741000.0,735789000.0,710281000.0,788862000.0,733600000.0,736800000.0,516400000.0,378500000.0,206100000.0,123500000.0
,costOfRevenue,2735000000.0,2073000000.0,1191016000.0,1227246000.0,1150691000.0,898206000.0,743632000.0,510562000.0,381569000.0,283840000.0,312994000.0,236054000.0,272279000.0,237392000.0,221977000.0,223600000.0,216834000.0,147937000.0,140060000.0,145982000.0,147491000.0,175400000.0,140700000.0,92200000.0,66700000.0,22600000.0,14600000.0
,grossProfit,3208000000.0,2167000000.0,1864065000.0,1506872000.0,1586258000.0,1320930000.0,1232926000.0,852569000.0,680110000.0,481448000.0,454192000.0,420423000.0,482195000.0,480708000.0,493161000.0,468467000.0,491445000.0,590804000.0,595729000.0,564299000.0,641371000.0,558200000.0,596100000.0,424200000.0,311800000.0,183500000.0,108900000.0
,grossProfitRatio,0.539794716473162,0.511084905660377,0.610152398577976,0.551136417667416,0.579571632500277,0.595245176501125,0.623774258078943,0.625449058087594,0.640598523659223,0.629106950585923,0.5920233163796,0.64042304604731,0.639114137796664,0.669416515805598,0.689602566217989,0.676909894562232,0.693857928867014,0.799744430050586,0.809646515509202,0.794472891714688,0.813033204793741,0.760905125408942,0.809039087947883,0.821456235476375,0.823778071334214,0.89034449296458,0.881781376518219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,10000000.0,4085000.0,12436000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,980000000.0,1119000000.0,740989000.0,646790000.0,575145000.0,495974000.0,440019000.0,302858000.0,204670000.0,0.0,26800000.0,25632000.0,26285000.0,0.0,0.0,0.0,0.0,0.0,0.0,226746000.0,226525000.0,141600000.0,202100000.0,145800000.0,101100000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,325000000.0,6000000.0,3369000.0,8876000.0,3144000.0,1540000.0,4998000.0,2225000.0,2280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
