date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,4729900000.0,4739100000.0,4244265000.0,3965594000.0,3818749000.0,3539570000.0,2957951000.0,2155551000.0,2037667000.0,1713823000.0,1782857000.0,1702603000.0,2120081000.0,2207141000.0,2206401000.0,2004243000.0,1759613000.0,1711453000.0,1692437000.0,1718050000.0,1517517000.0,1258800000.0,1057700000.0,900900000.0,721900000.0
,costOfRevenue,3477100000.0,3560100000.0,3277688000.0,2993654000.0,2909783000.0,2817803000.0,2435591000.0,1791594000.0,1711751000.0,1411808000.0,1460906000.0,1364870000.0,1649726000.0,1636178000.0,1683937000.0,1580418000.0,1417423000.0,1411690000.0,1401543000.0,1414300000.0,1077573000.0,823300000.0,677200000.0,585900000.0,478200000.0
,grossProfit,1252800000.0,1179000000.0,966577000.0,971940000.0,908966000.0,721767000.0,522360000.0,363957000.0,325916000.0,302015000.0,321951000.0,337733000.0,470355000.0,570963000.0,522464000.0,423825000.0,342190000.0,299763000.0,290894000.0,303750000.0,439944000.0,435500000.0,380500000.0,315000000.0,243700000.0
,grossProfitRatio,0.264868179031269,0.248781414192568,0.227737193601248,0.245093168892226,0.238027165440829,0.203913752235441,0.176595217432608,0.168846387768139,0.159945663349311,0.176222982186609,0.180581504854287,0.198362742224699,0.221857089422527,0.25868895553116,0.236794671503503,0.211463879379896,0.194468897422331,0.175151172716984,0.171878775989889,0.176799278251506,0.289910426044651,0.34596441054973,0.359742838233904,0.34965034965035,0.337581382462945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671000.0,35140000.0,18575000.0,153000.0,373000.0,596000.0,869000.0,736000.0,662000.0,891000.0,612000.0,369000.0,556000.0,2326000.0,2800000.0,3100000.0,3400000.0,1900000.0
,GeneralAndAdministrativeExpenses,305900000.0,302700000.0,280554000.0,262128000.0,248005000.0,218234000.0,169245000.0,150091000.0,138398000.0,124138000.0,133230000.0,139400000.0,151348000.0,155186000.0,146665000.0,130704000.0,127676000.0,114004000.0,115836000.0,105949000.0,98768000.0,92600000.0,82000000.0,69100000.0,59900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2000000.0,-7300000.0,22413000.0,10034000.0,21384000.0,10672000.0,362000.0,-295000.0,1299000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,246100000.0,293600000.0,262361000.0,262921000.0,239962000.0,233887000.0,164596000.0,145969000.0,170963000.0,140993000.0,125597000.0,150156000.0,147065000.0,137933000.0,134478000.0,115118000.0,115598000.0,114616000.0,116205000.0,106505000.0,237467000.0,220200000.0,183900000.0,152200000.0,123000000.0
,costAndExpenses,3723200000.0,3853700000.0,3540049000.0,3256575000.0,3149745000.0,3051690000.0,2600187000.0,1937563000.0,1882714000.0,1552801000.0,1586503000.0,1515026000.0,1796791000.0,1774111000.0,1818415000.0,1695536000.0,1533021000.0,1526306000.0,1517748000.0,1520805000.0,1315040000.0,1043500000.0,861100000.0,738100000.0,601200000.0
,interestExpense,118100000.0,129300000.0,137069000.0,91487000.0,81677000.0,76287000.0,66057000.0,53467000.0,53339000.0,58586000.0,68456000.0,73460000.0,74299000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175367000.0,166485000.0,150338000.0,141429000.0,138251000.0,132859000.0,139606000.0,138696000.0,154635000.0,136373000.0,124800000.0,98800000.0,79700000.0,61200000.0
,EBITDA,1402200000.0,1249600000.0,1070662000.0,1016215000.0,975641000.0,762139000.0,580872000.0,391454000.0,333463000.0,334429000.0,377891000.0,362944000.0,489775000.0,583368000.0,529415000.0,446958000.0,359451000.0,324753000.0,313385000.0,351880000.0,338850000.0,340100000.0,295400000.0,242500000.0,181900000.0
,EBITDARatio,0.296454470496205,0.263678757570003,0.252260874379899,0.256257952780844,0.255487071813308,0.215319657472518,0.196376478176954,0.181602754933657,0.163649408858268,0.195136253860521,0.211958109932541,0.21317006959344,0.231017116798839,0.264309348609808,0.239945050786326,0.223005892998005,0.204278440770783,0.189752800690408,0.185167896943874,0.204813596810337,0.223292391452616,0.27017794725135,0.27928524156188,0.269175269175269,0.251973957611858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1006700000.0,885400000.0,704216000.0,709019000.0,669004000.0,487880000.0,357764000.0,217988000.0,154953000.0,161022000.0,196354000.0,187577000.0,323290000.0,433030000.0,387986000.0,308707000.0,226592000.0,185147000.0,174689000.0,197245000.0,202477000.0,215300000.0,196600000.0,162800000.0,120700000.0
,operatingIncomeRatio,0.212837480707837,0.186828722753265,0.165921779153752,0.178792634848651,0.175189309378543,0.137835951824657,0.120949941361436,0.101128667333781,0.0760443193122331,0.0939548599826236,0.110134463953082,0.110170720949041,0.152489456770755,0.196194987089633,0.175845641839357,0.154026732287452,0.128773770141503,0.108181177046638,0.103217431431717,0.114807485230348,0.133426511861152,0.171035907213219,0.185875011818096,0.180708180708181,0.167197672807868
,totalOtherIncomeExpensesNet,700000.0,-7800000.0,8934000.0,1396000.0,19701000.0,2208000.0,-42529000.0,-295000.0,1299000.0,-1834000.0,-202000.0,1145000.0,-5692000.0,24565000.0,15740000.0,18185000.0,14053000.0,-429000.0,13609000.0,7986000.0,8239000.0,18400000.0,1300000.0,5300000.0,8400000.0
,incomeBeforeTax,889300000.0,748300000.0,576081000.0,618928000.0,607028000.0,413801000.0,249178000.0,164226000.0,102913000.0,100602000.0,127696000.0,115262000.0,243299000.0,378580000.0,350444000.0,268047000.0,184722000.0,142131000.0,144270000.0,158439000.0,168821000.0,194300000.0,174100000.0,151200000.0,118900000.0
,incomeBeforeTaxRatio,0.18801665997167,0.157899179169041,0.135731628444501,0.156074474593214,0.158959910693266,0.11690713843772,0.0842400702378099,0.0761874806024075,0.0505053082765732,0.058700344201239,0.0716243647134908,0.0676975196214267,0.114759294574122,0.171525063419147,0.158830602415427,0.133739771075663,0.104978765217124,0.083046978210912,0.085243941133407,0.0922202497016967,0.111248177120915,0.15435335239911,0.164602439254987,0.167832167832168,0.164704252666574
,incomeTaxExpense,168200000.0,136300000.0,105705000.0,-94457000.0,181584000.0,124863000.0,94847000.0,44045000.0,16950000.0,20986000.0,29217000.0,27375000.0,71822000.0,116073000.0,106640000.0,72534000.0,56543000.0,41047000.0,46455000.0,53077000.0,56794000.0,68500000.0,58500000.0,52700000.0,40300000.0
,netIncome,721000000.0,611900000.0,469998000.0,713342000.0,425386000.0,288792000.0,155601000.0,121337000.0,84474000.0,82379000.0,97012000.0,85459000.0,176256000.0,262749000.0,245422000.0,192666000.0,129163000.0,93623000.0,86315000.0,105362000.0,112027000.0,125800000.0,115600000.0,98500000.0,78600000.0
,netIncomeRatio,0.152434512357555,0.129117342955413,0.110737194779308,0.179882761573676,0.111394071723489,0.0815895716146312,0.0526043196793997,0.0562904797891583,0.0414562340166475,0.048067390856582,0.0544137864113611,0.0501931454367225,0.0831364462018196,0.119044954536208,0.111231820507696,0.0961290621945542,0.0734042087663594,0.0547038101542958,0.0510004212859917,0.0613265038852187,0.0738225667323661,0.099936447410232,0.109293750590905,0.109335109335109,0.10887934616983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,11.5308341862845,9.77,7.46,11.3,6.66,4.31,2.73,2.62,1.84441048034935,1.79,2.11,1.92,4.26,6.16,5.4,4.14,2.68,1.9143850322053,1.77139983992448,2.2,2.4,2.7,2.49,2.14,1.70575507874469
,EPSDiluted,11.5308341862845,9.74,7.43,11.25,6.63,4.29,2.71,2.61,1.83639130434783,1.78,2.1,1.91,4.2,6.06,5.29,4.08,2.66,1.90538505372843,1.76665029268492,2.19,2.39,2.68,2.48,2.13,1.70344710944097
,weightedAverageShsOut,62528000.0,62528000.0,62895000.0,62900000.0,63610000.0,66800000.0,56900000.0,46200000.0,45800000.0,45700000.0,45500000.0,44000000.0,41400000.0,42653000.0,45453000.0,46540000.0,48142000.0,48905000.0,48727000.0,47873000.0,46753000.0,46668000.0,46425703.0,46028037.0,46079300.0
,weightedAverageShsOutDil,62528000.0,62710000.0,63147000.0,63200000.0,63861000.0,67000000.0,57100000.0,46300000.0,46000000.0,45800000.0,45700000.0,44200000.0,42000000.0,43347000.0,46367000.0,47279000.0,48534000.0,49136000.0,48858000.0,48066000.0,46948000.0,46947000.0,46612903.0,46244131.0,46141732.0
