date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,134675000.0,64941000.0,147025000.0,137861000.0,127454000.0,-158486000.0,46982000.0,32086000.0,20581000.0,36314000.0,71192000.0,-102705000.0,-1779000.0,34361000.0,88322000.0,12817000.0,-12747000.0,-44241000.0,-41399000.0,-31379000.0,68034000.0,16838000.0,-9517000.0,10362000.0,5144000.0,13300000.0
,depreciationAndAmortization,47770000.0,26147000.0,13592000.0,9424000.0,7813000.0,8832000.0,20919000.0,18871000.0,17786000.0,14525000.0,10736000.0,9014000.0,10718000.0,12218000.0,16451000.0,18377000.0,21119000.0,21829000.0,23289000.0,17288000.0,11583000.0,7764000.0,6578000.0,3758000.0,2657000.0,1600000.0
,deferredIncomeTax,-622000.0,1015000.0,5618000.0,28765000.0,3570000.0,3498000.0,-11786000.0,-16020000.0,-6528000.0,3363000.0,5284000.0,-5283000.0,7927000.0,5125000.0,-22280000.0,-1130000.0,444000.0,6429000.0,-6888000.0,-3579000.0,-3730000.0,1032000.0,-792000.0,-1584000.0,-286000.0,-300000.0
,stockBasedCompensation,12272000.0,7327000.0,9703000.0,12549000.0,6332000.0,2810000.0,4993000.0,13742000.0,12720000.0,12529000.0,8501000.0,5404000.0,4599000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,5571000.0,88267000.0,-30967000.0,145818000.0,104597000.0,-25493000.0,-30428000.0,12748000.0,-17378000.0,39800000.0,27665000.0,-7789000.0,-66389000.0,58157000.0,104165000.0,-63282000.0,759000.0,-41786000.0,-102501000.0,70817000.0,27757000.0,189810000.0,-4649000.0,31529000.0,1479000.0,-10900000.0
,accountsReceivables,15412000.0,-18879000.0,3445000.0,-7497000.0,-21603000.0,17919000.0,4203000.0,-31863000.0,49577000.0,-12135000.0,-62136000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,11658000.0,3687000.0,-11276000.0,-19261000.0,-6359000.0,-6715000.0,6808000.0,-12006000.0,-375000.0,-3465000.0,-41299000.0,8190000.0,-2347000.0,1877000.0,1553000.0,11737000.0,-19783000.0,-11339000.0,3021000.0,-5484000.0,-16856000.0,-4062000.0,9795000.0,-9576000.0,2128000.0,-8900000.0
,accountsPayables,-48163000.0,-16094000.0,-12618000.0,1812000.0,18957000.0,3220000.0,-8423000.0,-3259000.0,-2710000.0,-10813000.0,26519000.0,15797000.0,-4596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,394000.0,546406000.0,458139000.0,489106000.0,343288000.0,238691000.0,264184000.0,294612000.0,281864000.0,299242000.0,259442000.0,231777000.0,239566000.0,305955000.0,247798000.0,143633000.0,206915000.0,206156000.0,247942000.0,350443000.0,279626000.0,251869000.0,62059000.0,66708000.0,35179000.0,33700000.0
,otherNonCashItems,721000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,36599000.0,7473000.0,7348000.0,0.0,4760000.0,6463000.0,4904000.0,5696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0
,netCashProvidedByOperatingActivites,201236000.0,48392000.0,151271000.0,182701000.0,119287000.0,104808000.0,75586000.0,35316000.0,110777000.0,38095000.0,18342000.0,9190000.0,24077000.0,61810000.0,88307000.0,36051000.0,-11378000.0,-12986000.0,-15305000.0,7864000.0,22755000.0,10104000.0,8721000.0,8091000.0,3252000.0,3700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-36483000.0,-25188000.0,-20330000.0,-9042000.0,-6821000.0,-4014000.0,-6105000.0,-9611000.0,-10233000.0,-18887000.0,-18932000.0,-5611000.0,-7202000.0,-8870000.0,-6142000.0,-10825000.0,-14019000.0,-20509000.0,-10714000.0,-12435000.0,-14062000.0,-6841000.0,-5292000.0,-5179000.0,-5137000.0,-3800000.0
,acquisitionsNet,0.0,-366000000.0,-94000000.0,-17000000.0,0.0,0.0,-57000000.0,0.0,-15000000.0,0.0,-32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-95000.0,-3596000.0,-763000.0,-30172000.0,-6432000.0,-19034000.0,-29580000.0,-31598000.0,-109516000.0,-38115000.0,-21156000.0,-112370000.0,-79441000.0,-87175000.0,-1208000.0,-1308000.0,-2499000.0,-64925000.0,-10000000.0,-170805000.0,-1000000.0,-20000000.0,0.0,0.0
,salesMaturitiesOfInvestments,3000.0,1742000.0,589000.0,1903000.0,7884000.0,21095000.0,14835000.0,33093000.0,28399000.0,15761000.0,144055000.0,56684000.0,72855000.0,88523000.0,1992000.0,151697000.0,25000000.0,10106000.0,90439000.0,33312000.0,52564000.0,1928000.0,6100000.0,0.0,0.0,0.0
,otherInvestingActivites,-1000000.0,-4300000.0,0.0,0.0,0.0,0.0,-156000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400000.0,-2781000.0,-7186000.0,-1231000.0,0.0,-1000000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-42840000.0,-393847000.0,-113592000.0,-28082000.0,300000.0,-13219000.0,-54996000.0,-70926000.0,-24527000.0,-34724000.0,-16710000.0,12958000.0,44497000.0,-30568000.0,-83052000.0,67032000.0,12329000.0,-8590000.0,24311000.0,-81166000.0,27421000.0,-175893000.0,-3692000.0,-38174000.0,-5137000.0,-3800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
