date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,9019000.0,26517000.0,53589000.0,48058000.0,49856000.0,50319000.0,51954000.0,51200000.0
,costOfRevenue,0.0,124398000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,9019000.0,-97881000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,-3.69125466681751,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,159080000.0,128109000.0,97288000.0,71273000.0,39453000.0,35141000.0,34305000.0,45252000.0
,GeneralAndAdministrativeExpenses,75128000.0,58298000.0,32748000.0,23260000.0,16603000.0,13693000.0,11512000.0,13403000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-9904000.0,-4942000.0,0.0,-3000.0,0.0,0.0,0.0,0.0
,operatingExpenses,235344000.0,187339000.0,130467000.0,94970000.0,56738000.0,50653000.0,48329000.0,0.0
,costAndExpenses,235344000.0,311737000.0,130467000.0,94970000.0,56738000.0,50653000.0,48329000.0,61582000.0
,interestExpense,36779000.0,0.0,6176000.0,1454000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1136000.0,932000.0,431000.0,437000.0,682000.0,1819000.0,2512000.0,2927000.0
,EBITDA,-225189000.0,-284288000.0,-76447000.0,-46475000.0,-6200000.0,1485000.0,6137000.0,-7455000.0
,EBITDARatio,-24.9682891673135,-10.7209714522759,-1.42654276064118,-0.967060635065962,-0.124358151476252,0.0295117152566625,0.118123724833507,-0.14560546875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-226325000.0,-285220000.0,-76878000.0,-46912000.0,-6882000.0,-334000.0,3625000.0,-10382000.0
,operatingIncomeRatio,-25.0942454817607,-10.7561187162952,-1.43458545597044,-0.976153814141246,-0.138037548138639,-0.00663765178163318,0.0697732609616199,-0.2027734375
,totalOtherIncomeExpensesNet,-7135000.0,-4942000.0,2534000.0,698000.0,214000.0,32000.0,43000.0,36000.0
,incomeBeforeTax,-270239000.0,-290162000.0,-80520000.0,-47668000.0,-6668000.0,-302000.0,3668000.0,-10346000.0
,incomeBeforeTaxRatio,-29.963299700632,-10.9424897235736,-1.50254716453003,-0.991884805859586,-0.133745186136072,-0.00600170909596773,0.0706009161950957,-0.2020703125
,incomeTaxExpense,-22487000.0,8000.0,26000.0,3000.0,-441000.0,1148000.0,2979000.0,24759000.0
,netIncome,-247752000.0,-290170000.0,-80546000.0,-47671000.0,-6227000.0,-1450000.0,689000.0,-35105000.0
,netIncomeRatio,-27.4700077613926,-10.9427914168269,-1.50303233872623,-0.991947230429897,-0.124899711168164,-0.0288161529442159,0.0132617315317396,-0.68564453125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-8.1459310309726,-9.54,-2.91,-1.99,-0.31,-0.264,0.125273,-6.466364
,EPSDiluted,-8.1459310309726,-9.54,-2.91,-1.99,-0.31,-0.264,0.034453,-6.466364
,weightedAverageShsOut,30414203.0,30414203.0,27701783.0,23933309.0,19816635.0,5500000.0,5500000.0,5500000.0
,weightedAverageShsOutDil,30414203.0,30414203.0,27701783.0,23933309.0,19816635.0,5500000.0,19998106.0,19998106.0
