date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,110245000.0,371070000.0,384835000.0,181939000.0,177394000.0
,costOfRevenue,0.0,217481000.0,229245000.0,132612000.0,125221000.0
,grossProfit,11.061,153589000.0,155590000.0,49327000.0,52173000.0
,grossProfitRatio,1.00331080774638e-07,0.413908426981432,0.404303142905401,0.271118341861833,0.294108030711298
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,14182000.0,14095000.0,15995000.0,17112000.0,20029000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,76994000.0,117384000.0,129885000.0,17112000.0,20029000.0
,costAndExpenses,76994000.0,334865000.0,359130000.0,149724000.0,145250000.0
,interestExpense,4611000.0,14906000.0,16860000.0,14027000.0,12554000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,23068000.0,25533000.0,29359000.0,31139000.0,30820000.0
,EBITDA,14192000.0,58914000.0,4370000.0,65377000.0,38794000.0
,EBITDARatio,0.128731461744297,0.158767887460587,0.0113555160003638,0.35933472207718,0.218688343461447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,33251000.0,36205000.0,25705000.0,32215000.0,32144000.0
,operatingIncomeRatio,0.301610050342419,0.097569191796696,0.066794860134863,0.177064840413545,0.181201168021466
,totalOtherIncomeExpensesNet,4563000.0,17730000.0,67554000.0,12004000.0,36724000.0
,incomeBeforeTax,28688000.0,18475000.0,-41849000.0,20211000.0,-4580000.0
,incomeBeforeTaxRatio,0.260220418159554,0.0497884496186703,-0.108745306430028,0.111086682899213,-0.0258182351150546
,incomeTaxExpense,-7000.0,63000.0,198000.0,166000.0,260000.0
,netIncome,-13480000.0,18412000.0,-42047000.0,20045000.0,-4840000.0
,netIncomeRatio,-0.122273118962311,0.0496186703317433,-0.109259812646979,0.110174289184837,-0.0272838991172193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.91,-0.17,-1.61,-0.15,-0.87
,EPSDiluted,-0.91,-0.17,-1.61,-0.15,-0.87
,weightedAverageShsOut,41166000.0,40755000.0,40348000.0,38342000.0,35093000.0
,weightedAverageShsOutDil,41166000.0,40755000.0,40348000.0,38342000.0,35093000.0
