date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY
,revenue,196000.0,0.0,0.0,0.0,0.0
,costOfRevenue,76000.0,0.0,0.0,0.0,0.0
,grossProfit,120000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.612244897959184,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,4173000.0,0.0,28734272.019173,12133249.703812,0.0
,GeneralAndAdministrativeExpenses,5513000.0,0.0,4238316.3571,3118297.055157,0.0
,SellingAndMarketingExpenses,1142000.0,0.0,0.0,0.0,0.0
,otherExpenses,8000.0,15974000.0,0.0,0.0,0.0
,operatingExpenses,10836000.0,24438000.0,32972588.376273,15251546.758969,0.0
,costAndExpenses,10912000.0,0.0,32972588.376273,15251546.758969,0.0
,interestExpense,0.0,0.0,273367.2858,283411.155249,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,924000.0,0.0,2117285.79988,2069056.302801,0.0
,EBITDA,-9949000.0,0.0,-30988615.937687,-14007944.804516,0.0
,EBITDARatio,-50.7602040816327,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-10716000.0,0.0,-32972588.376273,-15251546.758969,0.0
,operatingIncomeRatio,-100.397959183673,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,8962000.0,0.0,5647843.019773,1400020.133033,0.0
,incomeBeforeTax,-19678000.0,0.0,-38620431.396046,-16651566.892002,0.0
,incomeBeforeTaxRatio,-100.397959183673,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0
,netIncome,-19678000.0,0.0,-38620431.396046,-16651566.892002,0.0
,netIncomeRatio,-100.397959183673,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.32706338930408,0.0,-5.692031,-7.619579,0.0
,EPSDiluted,-1.32706338930408,0.0,-5.692031,-7.619579,0.0
,weightedAverageShsOut,14828229.125,11336466.25,6786286.0,2185814.0,2185814.375
,weightedAverageShsOutDil,14828229.125,11336466.25,6786286.0,2185814.0,2185814.375
