date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,1761776000.0,1134468000.0,650067000.0,399020000.0,277335000.0,166919000.0,88846000.0,49920000.0
,costOfRevenue,846115000.0,525551000.0,300841000.0,182895000.0,120520000.0,74454000.0,41423000.0,25868000.0
,grossProfit,915661000.0,608917000.0,349226000.0,216125000.0,156815000.0,92465000.0,47423000.0,24052000.0
,grossProfitRatio,0.519737469462633,0.536742332088697,0.537215394720852,0.5416395168162,0.565435303874376,0.553951317704995,0.533766292236004,0.481810897435897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,530548000.0,391355000.0,171358000.0,120739000.0,77926000.0,42559000.0,21824000.0,13959000.0
,GeneralAndAdministrativeExpenses,310607000.0,218268000.0,110427000.0,59619000.0,51077000.0,35991000.0,18960000.0,15012000.0
,SellingAndMarketingExpenses,567407000.0,369079000.0,175555000.0,100669000.0,65267000.0,49308000.0,33322000.0,21931000.0
,otherExpenses,-11525000.0,7569000.0,-5923000.0,3071000.0,317000.0,11000.0,-62000.0,-4000.0
,operatingExpenses,1408562000.0,978702000.0,457340000.0,281027000.0,194270000.0,127858000.0,74106000.0,50902000.0
,costAndExpenses,2254677000.0,1504253000.0,758181000.0,463922000.0,314790000.0,202312000.0,115529000.0,76770000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,149660000.0,133623000.0,26095000.0,18764000.0,8315000.0,4226000.0,1756000.0,610000.0
,EBITDA,-343241000.0,-236162000.0,-82019000.0,-46138000.0,-29140000.0,-31167000.0,-24927000.0,-26240000.0
,EBITDARatio,-0.194826697605144,-0.208169820567878,-0.126170071700302,-0.115628289308807,-0.105071483945409,-0.186719306969249,-0.280564122188956,-0.525641025641026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-492901000.0,-369785000.0,-108114000.0,-64902000.0,-37455000.0,-35393000.0,-26683000.0,-26850000.0
,operatingIncomeRatio,-0.279775067886042,-0.325954544332674,-0.166312087830947,-0.16265350107764,-0.135053274920223,-0.212036976018308,-0.300328658577764,-0.537860576923077
,totalOtherIncomeExpensesNet,-11525000.0,7569000.0,-13044000.0,1899000.0,-3543000.0,11000.0,-62000.0,-4000.0
,incomeBeforeTax,-504426000.0,-362216000.0,-121158000.0,-63003000.0,-40998000.0,-35382000.0,-26745000.0,-26854000.0
,incomeBeforeTaxRatio,-0.286316762176349,-0.319282694619857,-0.186377711835857,-0.157894341135783,-0.147828438531018,-0.211971075791252,-0.301026495283975,-0.537940705128205
,incomeTaxExpense,-13447000.0,-55153000.0,791000.0,705000.0,326000.0,122000.0,13000.0,0.0
,netIncome,-490979000.0,-307063000.0,-121949000.0,-63708000.0,-41324000.0,-35504000.0,-26758000.0,-26854000.0
,netIncomeRatio,-0.278684123293767,-0.270666955788969,-0.187594509489022,-0.159661169866172,-0.149003912236104,-0.212701969218603,-0.301172815883664,-0.537940705128205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.35,-2.36,-1.26,-0.7,-0.78,-0.54,-0.371682,-0.45
,EPSDiluted,-3.35,-2.36,-1.26,-0.7,-0.78,-0.54,-0.371682,-0.45
,weightedAverageShsOut,146708663.0,130083046.0,97130339.0,91224607.0,53116675.0,72254967.0,71991639.0,59398525.0
,weightedAverageShsOutDil,146708663.0,130083046.0,97130339.0,91224607.0,53116675.0,72254967.0,71991639.0,59398525.0
