date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,49106000.0,17637000.0,49165000.0,25986000.0,40400000.0,34238000.0,32889000.0,27896000.0,25989000.0,24344000.0,28320000.0,131038000.0,-13408000.0,38241000.0,-54263000.0,-25928000.0,-5863000.0,212000.0,-11169000.0,-5249000.0,1353000.0,-29600000.0,-1000000.0,2000000.0,2600000.0
,depreciationAndAmortization,35622000.0,33933000.0,32863000.0,29163000.0,27777000.0,26748000.0,23237000.0,19047000.0,18029000.0,20324000.0,18425000.0,22157000.0,29123000.0,31277000.0,34853000.0,38020000.0,60989000.0,55392000.0,60496000.0,45133000.0,35242000.0,23000000.0,11600000.0,10400000.0,9800000.0
,deferredIncomeTax,-3544000.0,-5126000.0,14685000.0,10134000.0,9670000.0,-4101000.0,658000.0,1676000.0,12913000.0,15831000.0,13331000.0,-61355000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900000.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,75752000.0,-72276000.0,4641000.0,-36028000.0,-25863000.0,-12234000.0,-42221000.0,12064000.0,-19791000.0,42056000.0,-132485000.0,52349000.0,8439000.0,35320000.0,-38523000.0,154110000.0,19270000.0,19488000.0,-23293000.0,-5944000.0,-19106000.0,-18700000.0,-3400000.0,-4100000.0,-2900000.0
,accountsReceivables,0.0,10137000.0,-37149000.0,-19844000.0,10965000.0,30141000.0,12771000.0,-14074000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,14588000.0,-6306000.0,4177000.0,-10598000.0,9979000.0,4326000.0,14057000.0,-20664000.0,34335000.0,-13189000.0,-2012000.0,-17747000.0,41368000.0,-8222000.0,-23830000.0,-18248000.0,-8613000.0,-224000.0,2805000.0,-3824000.0,-6272000.0,-2000000.0,-3700000.0,1900000.0,-2300000.0
,accountsPayables,-3199000.0,-2918000.0,9703000.0,2169000.0,-705000.0,3189000.0,-8091000.0,-4555000.0,3372000.0,1943000.0,-1784000.0,216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,14775000.0,-98727000.0,-26451000.0,-31092000.0,4936000.0,30799000.0,43033000.0,85254000.0,73190000.0,92981000.0,50925000.0,183410000.0,131061000.0,122622000.0,87302000.0,125825000.0,-28285000.0,-47555000.0,-67043000.0,-43750000.0,-37806000.0,-18700000.0,0.0,3400000.0,7500000.0
,otherNonCashItems,5724000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34731000.0,141348000.0,37428000.0,-9938000.0,52126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,100000.0,-100000.0
,netCashProvidedByOperatingActivites,175668000.0,97382000.0,57460000.0,21058000.0,101957000.0,136853000.0,95155000.0,18492000.0,105828000.0,39402000.0,44429000.0,78455000.0,71555000.0,51115000.0,18364000.0,-66281000.0,65840000.0,57221000.0,65455000.0,63144000.0,20364000.0,10800000.0,9300000.0,19000000.0,10000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4145000.0,-4850000.0,-5433000.0,-3153000.0,-9424000.0,-18473000.0,-15070000.0,-17687000.0,-7560000.0,-22400000.0,-15400000.0,-5300000.0,-5300000.0
,acquisitionsNet,-4000000.0,-61000000.0,-24000000.0,-43000000.0,-10000000.0,-21000000.0,-98000000.0,-1000000.0,-39000000.0,-10000000.0,-69000000.0,-3000000.0,-2000000.0,-26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-10417000.0,-11058000.0,-35242000.0,-11647000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876000.0,0.0,1800000.0,0.0,-2500000.0
,netCashUsedForInvestingActivites,-28141000.0,-82166000.0,-65252000.0,-66381000.0,-19631000.0,-30385000.0,-107318000.0,-6960000.0,-44517000.0,-15928000.0,-73956000.0,-7568000.0,-5488000.0,-29254000.0,-3271000.0,467431000.0,-12149000.0,-101157000.0,-62412000.0,-256134000.0,-65172000.0,-3000000.0,-13300000.0,-4900000.0,-7000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-250702000.0,-86831000.0,-236404000.0,-16200000.0,-7500000.0,-137296000.0,-195482000.0,-111542000.0,-86252000.0,-170915000.0,-87608000.0,-30230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
