date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,238616000.0,523367000.0,447098000.0,487848000.0,396831000.0,329535000.0,58387000.0,216300000.0,288600000.0,125000000.0,32800000.0,-6800000.0,-184300000.0,-138800000.0
,depreciationAndAmortization,278253000.0,370156000.0,216731000.0,165154000.0,113780000.0,108056000.0,133681000.0,82000000.0,74200000.0,7800000.0,8700000.0,9100000.0,15000000.0,10500000.0
,deferredIncomeTax,-136937000.0,-236610000.0,-88815000.0,-225591000.0,-41163000.0,-61209000.0,-49254000.0,-10100000.0,-113900000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,120998000.0,110563000.0,102441000.0,106900000.0,98771000.0,91550000.0,69638000.0,44551000.0,23006000.0,20704000.0,8219000.0,5957000.0,8106000.0,6060000.0
,changeInWorkingCapital,-85437000.0,377260000.0,214118000.0,183700000.0,-540400000.0,232100000.0,138400000.0,300500000.0,213900000.0,131600000.0,36800000.0,107300000.0,-208700000.0,18100000.0
,accountsReceivables,-38647000.0,-92326000.0,-40132000.0,12278000.0,-25603000.0,-24841000.0,-55041000.0,-48846000.0,-4724000.0,-12293000.0,-9768000.0,-5670000.0,-1254000.0,-250000.0
,inventory,-30537000.0,-32790000.0,-18512000.0,-8667000.0,-17024000.0,6271000.0,-7630000.0,-8516000.0,1697000.0,1298000.0,-1644000.0,883000.0,-2634000.0,459000.0
,accountsPayables,-18935000.0,4770000.0,17040000.0,214000.0,361000.0,-2280000.0,-37966000.0,5089000.0,-7286000.0,2080000.0,891000.0,-3578000.0,2880000.0,-2587000.0
,otherWorkingCapital,8209000.0,1265778000.0,888518000.0,674400000.0,490700000.0,1031100000.0,799000000.0,660600000.0,360100000.0,146200000.0,14600000.0,-22200000.0,-129500000.0,79200000.0
,otherNonCashItems,322489000.0,283720000.0,200604000.0,238910000.0,143807000.0,161673000.0,326362000.0,81300000.0,6000000.0,22400000.0,23100000.0,6000000.0,35200000.0,34600000.0
,netCashProvidedByOperatingActivites,899648000.0,776401000.0,798904000.0,693087000.0,592391000.0,531943000.0,407606000.0,288600000.0,249800000.0,151600000.0,58900000.0,-15900000.0,-130200000.0,-81100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-15004000.0,-40135000.0,-20370000.0,-28950000.0,-7832000.0,-35958000.0,-36347000.0,-9976000.0,-5976000.0,-1279000.0,-731000.0,-53000.0,-1739000.0,-3149000.0
,acquisitionsNet,0.0,-55074000.0,0.0,0.0,-1502443000.0,34000000.0,-828676000.0,0.0,-542531000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2397675000.0,-1218550000.0,-1689587000.0,-483799000.0,-343571000.0,-61553000.0,-42215000.0,-136484000.0,-37443000.0,-79886000.0,0.0,2700000.0,0.0,-10848000.0
,salesMaturitiesOfInvestments,1755000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31988000.0,4033000.0,0.0,0.0,0.0,10848000.0
,otherInvestingActivites,14259000.0,1103385000.0,1315470000.0,243799000.0,104546000.0,95256000.0,-160411000.0,135184000.0,121225000.0,-83986000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-1007670000.0,-155300000.0,-394487000.0,-268950000.0,-1749300000.0,-2255000.0,-1067649000.0,-11276000.0,-395294000.0,-81232000.0,-2143000.0,-6124000.0,-11942000.0,5337000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-889575000.0,-33387000.0,-25717000.0,-36094000.0,-28304000.0,-905760000.0,-9524000.0,-465910000.0,-11875000.0,-41668000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56817000.0,6782000.0,0.0,0.0
,commonStockRepurchased,-146537000.0,-243619000.0,-430335000.0,-66975000.0,-254122000.0,-21030000.0,16272000.0,-105800000.0,25000000.0,16400000.0,62400000.0,7200000.0,25700000.0,98500000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-16877000.0,41092000.0,70259000.0,-274218000.0,847587000.0,752990000.0,764614000.0,578365000.0,847601000.0,90662000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,528073000.0,-293745000.0,-479130000.0,-409111000.0,540987000.0,-214323000.0,712875000.0,-24029000.0,448530000.0,-33082000.0,-27526000.0,12694000.0,64132000.0,99751000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,374000.0,366000.0,-1700000.0,5046000.0,-5045000.0,-10622000.0,-3453000.0,997000.0,2132000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,420425000.0,327722000.0,-76413000.0,20072000.0,-622822000.0,304743000.0,47538000.0,249300000.0,305100000.0,37300000.0,29200000.0,-9300000.0,-78000000.0,24000000.0
