Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,1008000.0,360000.0,187000.0,202000.0,144000.0,97000.0,26000.0,11000.0,11000.0,8000.0
Stock-based compensation,29000.0,255000.0,1075000.0,1729000.0,2656000.0,3499000.0,550000.0,5430000.0,5430000.0,6790000.0
Operating Cash Flow,-2859000.0,-6252000.0,-8063000.0,-11824000.0,-8801000.0,-3744000.0,-3453000.0,-3195000.0,-3195000.0,-1899000.0
Capital Expenditure,236000.0,987000.0,198000.0,115000.0,155000.0,310000.0,114000.0,14000.0,-14000.0,-27000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-451000.0,-1151000.0,-352000.0,-117000.0,-147000.0,-322000.0,-23000.0,-14000.0,-14000.0,-27000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25000.0,-0.0,1597000.0,908000.0
Issuance (buybacks) of shares,-1935000.0,2117000.0,1946000.0,6171000.0,763000.0,-8815000.0,1690000.0,-10519000.0,2470000.0,1035000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,4069000.0,7797000.0,5368000.0,9255000.0,8666000.0,223000.0,15505000.0,4067000.0,4067000.0,1943000.0
Effect of forex changes on cash,-219000.0,-166000.0,-154000.0,-9000.0,8000.0,-12000.0,91000.0,25000.0,25000.0,-6000.0
Net cash flow / Change in cash,759000.0,394000.0,-3047000.0,-2686000.0,-282000.0,-3843000.0,12029000.0,883000.0,883000.0,11000.0
Free Cash Flow,-3095000.0,-7239000.0,-8261000.0,-11939000.0,-8956000.0,-4054000.0,-3567000.0,-3209000.0,-3209000.0,-1926000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0488,-0.0405
