date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-30_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2009-12-25_FY,2008-12-26_FY,2007-12-28_FY,2006-12-29_FY,2005-12-30_FY,2004-12-31_FY,2003-12-26_FY,2002-12-27_FY,2001-12-28_FY,2000-12-29_FY,1999-12-31_FY,1998-12-25_FY,1997-12-26_FY,1996-12-27_FY,1995-12-29_FY,1994-12-30_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2765000000.0,3331000000.0,3309000000.0,5471000000.0,1714000000.0,1968000000.0,1927000000.0,1864000000.0,1859000000.0,1822000000.0,1563000000.0,1152000000.0,1365000000.0,1336000000.0,1310000000.0,1145000000.0,339000000.0,246000000.0,424000000.0,293000000.0,565000000.0,2000000.0,537000000.0,799000000.0,855000000.0,618000000.0,652000000.0,359000000.0,20000000.0,-76000000.0,364000000.0,429000000.0
,depreciationAndAmortization,1383000000.0,1349000000.0,1331000000.0,1315000000.0,1301000000.0,1208000000.0,1151000000.0,1104000000.0,1059000000.0,976000000.0,947000000.0,908000000.0,918000000.0,890000000.0,867000000.0,833000000.0,730000000.0,643000000.0,649000000.0,622000000.0,600000000.0,621000000.0,630000000.0,688000000.0,620000000.0,600000000.0,577000000.0,-572000000.0,-527000000.0,-501000000.0,-473000000.0,-447000000.0
,deferredIncomeTax,180000000.0,273000000.0,279000000.0,-3233000000.0,405000000.0,456000000.0,298000000.0,300000000.0,592000000.0,609000000.0,474000000.0,436000000.0,435000000.0,272000000.0,42000000.0,-46000000.0,240000000.0,119000000.0,172000000.0,197000000.0,152000000.0,-19000000.0,296000000.0,190000000.0,166000000.0,-26000000.0,176000000.0,181000000.0,-72000000.0,-165000000.0,106000000.0,213000000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,37000000.0,12000000.0,33000000.0,14000000.0,14000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,2000000.0,477000000.0,629000000.0,-426000000.0,-441000000.0,423000000.0,287000000.0,4000000.0,-74000000.0,-70000000.0,-387000000.0,718000000.0,167000000.0,-330000000.0,757000000.0,-277000000.0,-23000000.0,358000000.0,564000000.0,5000000.0,-324000000.0,-294000000.0,-84000000.0,153000000.0,371000000.0,-216000000.0,-136000000.0,155000000.0,83000000.0,-364000000.0,42000000.0,412000000.0
,accountsReceivables,83000000.0,45000000.0,-46000000.0,-70000000.0,84000000.0,149000000.0,-119000000.0,-6000000.0,67000000.0,-73000000.0,2000000.0,92000000.0,74000000.0,-50000000.0,-33000000.0,-44000000.0,-3000000.0,-380000000.0,0.0,-28000000.0,285000000.0,-621000000.0,89000000.0,-93000000.0,-62000000.0,-126000000.0,-38000000.0,-15000000.0,145000000.0,-3000000.0,-83000000.0,251000000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000000.0,-25000000.0,0.0,2000000.0,2000000.0,-9000000.0,-9000000.0,-12000000.0,-10000000.0,18000000.0,49000000.0,0.0,0.0
,accountsPayables,-20000000.0,98000000.0,104000000.0,41000000.0,40000000.0,-79000000.0,1000000.0,28000000.0,-3000000.0,84000000.0,79000000.0,-4000000.0,-3000000.0,48000000.0,51000000.0,54000000.0,-2000000.0,49000000.0,0.0,113000000.0,118000000.0,301000000.0,-37000000.0,10000000.0,-68000000.0,871000000.0,-27000000.0,37000000.0,-55000000.0,25000000.0,177000000.0,0.0
,otherWorkingCapital,0.0,1127000000.0,650000000.0,21000000.0,447000000.0,888000000.0,465000000.0,178000000.0,174000000.0,248000000.0,318000000.0,705000000.0,-13000000.0,-180000000.0,150000000.0,-607000000.0,-330000000.0,-307000000.0,-665000000.0,-1229000000.0,-1234000000.0,-910000000.0,-616000000.0,-532000000.0,-685000000.0,-1056000000.0,-840000000.0,-704000000.0,-859000000.0,-942000000.0,-578000000.0,-620000000.0
,otherNonCashItems,-32000000.0,22000000.0,-36000000.0,121000000.0,-448000000.0,-68000000.0,3000000.0,-105000000.0,-522000000.0,61000000.0,262000000.0,-441000000.0,83000000.0,-233000000.0,-171000000.0,-540000000.0,-77000000.0,197000000.0,-65000000.0,-13000000.0,-382000000.0,0.0,-373000000.0,-51000000.0,-88000000.0,102000000.0,-159000000.0,1179000000.0,1111000000.0,1002000000.0,947000000.0,507000000.0
,netCashProvidedByOperatingActivites,4263000000.0,4850000000.0,4641000000.0,3472000000.0,3041000000.0,3370000000.0,3343000000.0,3267000000.0,2946000000.0,3491000000.0,3246000000.0,2060000000.0,2914000000.0,2184000000.0,2058000000.0,1110000000.0,1446000000.0,804000000.0,1127000000.0,827000000.0,710000000.0,1071000000.0,1000000000.0,1558000000.0,1440000000.0,1567000000.0,1326000000.0,962000000.0,939000000.0,866000000.0,889000000.0,1007000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1626000000.0,-1657000000.0,-1745000000.0,-2040000000.0,-2398000000.0,-2562000000.0,-2449000000.0,-2313000000.0,-2341000000.0,-2297000000.0,-1825000000.0,-1447000000.0,-1740000000.0,-1773000000.0,-1639000000.0,-1136000000.0,-1085000000.0,-1059000000.0,-1080000000.0,-930000000.0,-913000000.0,-2268000000.0,-1479000000.0,-1125000000.0,-1223000000.0,-1156000000.0,-875000000.0,-768000000.0,-1041000000.0,-864000000.0,-927000000.0,-825000000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-426000000.0,-2838000000.0,-736000000.0,-782000000.0,-1056000000.0,-804000000.0,-517000000.0,-353000000.0,-633000000.0,-492000000.0,0.0,0.0,-25000000.0,-2338000000.0,-1412000000.0,-2601000000.0,-247000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115000000.0,0.0,0.0,-72000000.0,-537000000.0
