date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,9061000000.0,10221300000.0,9714400000.0,7882400000.0,7846600000.0,7613800000.0,7537100000.0,7122300000.0,6956200000.0,7014600000.0,6531900000.0,6027600000.0,6962700000.0,6554200000.0,6190800000.0,6274300000.0,6387000000.0,5863400000.0,6203600000.0,6723200000.0,5625845000.0,4427300000.0,3844300000.0,3125800000.0,2537500000.0,2179700000.0,1984300000.0
,costOfRevenue,7709400000.0,8729100000.0,8336200000.0,5068100000.0,5038100000.0,4857700000.0,4820400000.0,4545500000.0,4391900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187063000.0,-215900000.0,-179100000.0,1554000000.0,1240700000.0,1058800000.0,965000000.0
,grossProfit,1351600000.0,1492200000.0,1378200000.0,2814300000.0,2808500000.0,2756100000.0,2716700000.0,2576800000.0,2564300000.0,7014600000.0,6531900000.0,6027600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5812908000.0,4643200000.0,4023400000.0,1571800000.0,1296800000.0,1120900000.0,1019300000.0
,grossProfitRatio,0.149166758635912,0.145989257726512,0.141871860331055,0.357035928143713,0.357925725792063,0.361987443851953,0.360443671969325,0.361793240947447,0.368635174376815,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03325064945799,1.04876561335351,1.04658845563562,0.502847271098599,0.511054187192118,0.51424507959811,0.513682406894119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,58800000.0,93800000.0,166500000.0,1840700000.0,1870500000.0,1885000000.0,1928100000.0,1917900000.0,1886000000.0,6326400000.0,5979300000.0,5681700000.0,6355900000.0,6184000000.0,6023100000.0,6287200000.0,5983300000.0,5337400000.0,5645600000.0,5845000000.0,4679845000.0,3825900000.0,3347100000.0,950300000.0,795400000.0,737600000.0,710000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2600000.0,500000.0,-7700000.0,-2100000.0,2400000.0,2900000.0,-600000.0,11400000.0,12300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
