date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1093999000.0,1349405000.0,1345243000.0,1507599000.0,1265364000.0,1200301000.0,1054821000.0,876486000.0,780449000.0,624576000.0,532078000.0,493353000.0,493014000.0,378298000.0,293605000.0,268965000.0,192915000.0,110443000.0,68786000.0
,costOfRevenue,692651000.0,884979000.0,897783000.0,999120000.0,814087000.0,782937000.0,704048000.0,595287000.0,536087000.0,420115000.0,360392000.0,344474000.0,377527000.0,293293000.0,221293000.0,209448000.0,0.0,0.0,58118000.0
,grossProfit,401348000.0,464426000.0,447460000.0,508479000.0,451277000.0,417364000.0,350773000.0,281199000.0,244362000.0,204461000.0,171686000.0,148879000.0,115487000.0,85005000.0,72312000.0,59517000.0,0.0,0.0,10668000.0
,grossProfitRatio,0.366863223823788,0.344170949418447,0.332623919990663,0.337277352930056,0.356638089909307,0.347716114541269,0.332542677857191,0.32082543246555,0.313104379658376,0.32735968080746,0.322670736245438,0.30176972674738,0.234246897654022,0.224703804936849,0.246290083615742,0.221281579387653,0.0,0.0,0.155089698485157
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,160053000.0,177474000.0,170490000.0,174237000.0,153782000.0,140501000.0,113470000.0,84592000.0,65525000.0,55582000.0,44581000.0,41527000.0,39068000.0,29357000.0,21667000.0,17865000.0,0.0,0.0,6142000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,18077000.0,18404000.0,627000.0,-3524000.0,-2958000.0,-3780000.0,1616000.0,3150000.0,1821000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,325137000.0,357411000.0,349600000.0,354139000.0,281557000.0,264330000.0,224860000.0,180408000.0,148736000.0,121458000.0,102776000.0,105879000.0,97031000.0,75086000.0,52245000.0,39796000.0,0.0,0.0,9433000.0
