date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,2659478000.0,2293798000.0,1842912000.0,1450448000.0,1160132000.0,914128000.0,730027000.0,555117000.0,433799000.0,334528000.0,221824000.0,149939000.0
,costOfRevenue,1732522000.0,1488198000.0,1186921000.0,921352000.0,737186000.0,566913000.0,456530000.0,347650000.0,270361000.0,205336000.0,132528000.0,88027000.0
,grossProfit,926956000.0,805600000.0,655991000.0,529096000.0,422946000.0,347215000.0,273497000.0,207467000.0,163438000.0,129192000.0,89296000.0,61912000.0
,grossProfitRatio,0.34854809853663,0.351207909327674,0.355953512701637,0.364781088325814,0.364567135463895,0.379831927257452,0.374639568125562,0.373735626903878,0.376759743567874,0.386191888272432,0.402553375649163,0.412914585264674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,484758000.0,457433000.0,373587000.0,324855000.0,264658000.0,222759000.0,163666000.0,116497000.0,85868000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,547632000.0,502750000.0,410227000.0,356150000.0,289250000.0,241248000.0,185073000.0,130974000.0,97432000.0,0.0,0.0,0.0
,costAndExpenses,2280154000.0,1990948000.0,1597148000.0,1277502000.0,1026436000.0,808161000.0,641603000.0,478624000.0,367793000.0,277823000.0,189034000.0,133957000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,76000.0,185000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,62874000.0,45317000.0,36640000.0,28562000.0,23387000.0,17395000.0,17483000.0,15120000.0,10882000.0,7538000.0,6242000.0,5618000.0
,EBITDA,442198000.0,348167000.0,282404000.0,201508000.0,157083000.0,123362000.0,105907000.0,91613000.0,76888000.0,64243000.0,39032000.0,21600000.0
,EBITDARatio,0.16627247903536,0.151786251448471,0.153237919119307,0.138928110487243,0.135400971613575,0.134950466455464,0.145072716488568,0.165033677585086,0.177243377693356,0.19204072603788,0.175959319099827,0.144058583824088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,379324000.0,302850000.0,245764000.0,172946000.0,133696000.0,105967000.0,88424000.0,76493000.0,66006000.0,56705000.0,32790000.0,15982000.0
,operatingIncomeRatio,0.142630997511542,0.132029934632431,0.13335634040041,0.119236263554433,0.11524205866229,0.115921402691964,0.121124287183899,0.137796176301572,0.152158027104719,0.169507485173139,0.147819893248702,0.106590013272064
,totalOtherIncomeExpensesNet,-4667000.0,-12049000.0,487000.0,-3242000.0,-12078000.0,-4628000.0,-6240000.0,-2800000.0,-2084000.0,-5191000.0,-2181000.0,-1617000.0
,incomeBeforeTax,378479000.0,299526000.0,249773000.0,174305000.0,126466000.0,106070000.0,86953000.0,76770000.0,65863000.0,52792000.0,31095000.0,14407000.0
,incomeBeforeTaxRatio,0.142313265986784,0.130580809644092,0.135531702002049,0.120173215447917,0.109010009205849,0.11603407837852,0.119109293217922,0.138295170207362,0.151828381347122,0.157810407499522,0.140178700230814,0.0960857415348909
,incomeTaxExpense,51319000.0,38469000.0,9517000.0,101545000.0,27200000.0,21614000.0,17312000.0,14776000.0,11379000.0,8439000.0,2787000.0,879000.0
,netIncome,327160000.0,261057000.0,240256000.0,72760000.0,99266000.0,84456000.0,69641000.0,61994000.0,54484000.0,44353000.0,28308000.0,13528000.0
,netIncomeRatio,0.123016622058915,0.113809934440609,0.130367592158497,0.050163811456874,0.0855644012922667,0.0923896872210456,0.095395101825001,0.111677358106489,0.125597338859702,0.132583819590587,0.127614685516445,0.0902233574987161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.9789104333047,4.77,4.48,1.4,1.97,1.73,1.48,1.35,1.27,0.69,0.84,0.23
,EPSDiluted,5.9789104333047,4.53,4.24,1.32,1.87,1.62,1.4,1.28,1.17,0.63,0.79,0.22
,weightedAverageShsOut,55727000.0,54719000.0,53623000.0,52077000.0,50309000.0,48721000.0,47189000.0,45754000.0,40190000.0,17094000.0,17056000.0,16719000.0
,weightedAverageShsOutDil,58446000.0,57668000.0,56673000.0,54984000.0,53215000.0,51986000.0,49723000.0,48358000.0,43821000.0,20473000.0,19314000.0,18474000.0
