date,,2021-01-29_FY,2020-01-31_FY,2019-02-01_FY,2018-02-02_FY,2017-01-27_FY,2016-01-29_FY,2015-01-30_FY,2014-01-31_FY,2013-02-01_FY,2012-01-27_FY,2002-02-01_FY,2001-01-26_FY,2000-01-28_FY,1999-01-29_FY,1998-01-30_FY,1997-01-31_FY,1996-02-02_FY,1995-01-27_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,10836000.0,19290000.0,11590000.0,28195000.0,-109782000.0,-19548000.0,73799000.0,78847000.0,49800000.0,76200000.0,66900000.0,34700000.0,48000000.0,31200000.0,64200000.0,51000000.0,30600000.0,36100000.0,43700000.0,33500000.0,28700000.0,14700000.0,29100000.0,32300000.0
,depreciationAndAmortization,37343000.0,31136000.0,27558000.0,24910000.0,19003000.0,17399000.0,19703000.0,21599000.0,23100000.0,22700000.0,27000000.0,23500000.0,20900000.0,19400000.0,15400000.0,-13600000.0,12700000.0,10900000.0,-8300000.0,-7900000.0,-7400000.0,-7000000.0,-5300000.0,-3900000.0
,deferredIncomeTax,-10770000.0,-456000.0,223000.0,-32757000.0,-67253000.0,-22670000.0,17545000.0,-4961000.0,3100000.0,-1300000.0,-6700000.0,5100000.0,8300000.0,-5900000.0,-1200000.0,1000000.0,-700000.0,-2600000.0,-1700000.0,-600000.0,-1500000.0,1100000.0,2500000.0,-1900000.0
,stockBasedCompensation,9201000.0,8690000.0,6161000.0,3951000.0,2230000.0,2395000.0,2118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-80904000.0,-85318000.0,-3492000.0,-7924000.0,-27915000.0,39208000.0,99365000.0,-21612000.0,52500000.0,76800000.0,1700000.0,49500000.0,-28100000.0,-9300000.0,19000000.0,11900000.0,-5800000.0,33800000.0,10700000.0,9800000.0,-8800000.0,3700000.0,12700000.0,-8800000.0
,accountsReceivables,15012000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13800000.0,0.0,6500000.0,-2000000.0,3300000.0,-5700000.0,-6700000.0,-700000.0,-3600000.0,-900000.0,-3200000.0,100000.0,400000.0,-900000.0,400000.0,-500000.0
,inventory,-4081000.0,-53819000.0,7773000.0,-2709000.0,755000.0,-29819000.0,64252000.0,10007000.0,-151300000.0,0.0,-39000000.0,-26000000.0,57500000.0,21500000.0,-98800000.0,22400000.0,3900000.0,-19000000.0,-43600000.0,16800000.0,-48700000.0,11800000.0,-18900000.0,-20400000.0
,accountsPayables,-21208000.0,32716000.0,-29433000.0,-6950000.0,16951000.0,10005000.0,19207000.0,9145000.0,-23300000.0,0.0,12800000.0,-21700000.0,13400000.0,-4200000.0,-7100000.0,22500000.0,-9600000.0,2100000.0,17900000.0,7300000.0,-3700000.0,13400000.0,-1500000.0,4700000.0
,otherWorkingCapital,180908000.0,261812000.0,347130000.0,350622000.0,358546000.0,386461000.0,347253000.0,247888000.0,269500000.0,217000000.0,140200000.0,138500000.0,89000000.0,117100000.0,126400000.0,107400000.0,95500000.0,101300000.0,67500000.0,56800000.0,47000000.0,55800000.0,52100000.0,39400000.0
,otherNonCashItems,4962000.0,3357000.0,8194000.0,6203000.0,177402000.0,99109000.0,8633000.0,0.0,100000.0,500000.0,7900000.0,5900000.0,2500000.0,14900000.0,-6600000.0,27400000.0,1600000.0,1100000.0,16700000.0,15800000.0,14800000.0,14200000.0,10400000.0,7900000.0
,netCashProvidedByOperatingActivites,91633000.0,27289000.0,48200000.0,28437000.0,23693000.0,35891000.0,211121000.0,114919000.0,96200000.0,14500000.0,73500000.0,60600000.0,122900000.0,74300000.0,-26900000.0,121800000.0,41400000.0,34500000.0,21100000.0,67200000.0,-13300000.0,51200000.0,9500000.0,25600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-30149000.0,-38878000.0,-44852000.0,-38145000.0,-33319000.0,-22224000.0,-16608000.0,-9887000.0,-15000000.0,-15100000.0,-40500000.0,-44600000.0,-28000000.0,-46800000.0,-47700000.0,-18500000.0,-13900000.0,-32100000.0,-16100000.0,-8600000.0,-5300000.0,-17700000.0,-25100000.0,-15900000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,456000.0,1012000.0,47000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,-100000.0,-7000000.0
,netCashUsedForInvestingActivites,-30149000.0,-37972000.0,-44396000.0,-38077000.0,-33272000.0,-22224000.0,-16608000.0,-9873000.0,-14900000.0,-15000000.0,-40500000.0,-44600000.0,-28000000.0,-46800000.0,-35300000.0,-18500000.0,-12200000.0,-32100000.0,-16000000.0,-8600000.0,-4800000.0,-17500000.0,-25100000.0,-22700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-598825000.0,-204700000.0,-5150000.0,-5150000.0,-5150000.0,-5150000.0,-3862000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
