date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-553560000.0,87777000.0,274207000.0,125867000.0,-97421000.0,-679785000.0,110771000.0,45094000.0,-33261000.0,-10309013.0,6376963.0,-14425342.0
,depreciationAndAmortization,361831000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-45599000.0,35532000.0,-7236000.0,0.0,0.0,-150327000.0,64242000.0,9293000.0,-1430000.0,-5475828.0,4931783.0,-7600811.0
,stockBasedCompensation,13625000.0,18505000.0,17200000.0,16654000.0,12362000.0,9450000.0,5524000.0,3897000.0,140000.0,0.0,0.0,0.0
,changeInWorkingCapital,91973000.0,-96943000.0,1099000.0,-135113000.0,119500000.0,38641000.0,9691000.0,140000.0,9307000.0,12596026.0,2230366.0,-15716798.0
,accountsReceivables,53001000.0,-43261000.0,-4934000.0,-82549000.0,-14259000.0,3633000.0,-13318000.0,-2160000.0,-16342000.0,-1523011.0,-385671.0,408710.0
,inventory,2832000.0,4777000.0,-12176000.0,-3623000.0,-700000.0,-180000.0,-211000.0,243000.0,50000.0,22412.0,-8078.0,-799844.0
,accountsPayables,-43844000.0,-19004000.0,68647000.0,33559000.0,6611000.0,1375000.0,607000.0,-3638000.0,19740000.0,0.0,0.0,0.0
,otherWorkingCapital,-29307000.0,-121280000.0,-24337000.0,-25436000.0,109677000.0,-9823000.0,-48464000.0,-58155000.0,-58295000.0,-200402.0,101423.0,-147155.0
,otherNonCashItems,0.0,4306000.0,2887000.0,1758000.0,2330000.0,1586000.0,504000.0,348000.0,256000.0,2614372.0,1052493.0,793434.0
,netCashProvidedByOperatingActivites,477582000.0,552042000.0,608523000.0,299125000.0,134086000.0,208535000.0,251481000.0,179470000.0,124228000.0,61868306.0,27273039.0,1791048.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2200000.0,-925897000.0,-1523586000.0,-820261000.0,-453912000.0,-497214000.0,-570001000.0,-367169000.0,-308021000.0,-161102104.0,-160659948.0,-54550480.0
,acquisitionsNet,-73000000.0,-51000000.0,-653000000.0,0.0,0.0,-24000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61000.0,-496000.0,-4298000.0,-3739000.0,-15500424.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291000.0,1601000.0,5312313.0,17065033.0,20607012.0
,otherInvestingActivites,0.0,21921000.0,8333000.0,-3742000.0,48272000.0,96088000.0,-609000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-775666000.0,-903976000.0,-1515253000.0,-824003000.0,-405640000.0,-425154000.0,-570531000.0,-366939000.0,-306916000.0,-160087791.0,-147333915.0,-49415160.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1556000.0,-35918000.0,-975780000.0,0.0,-120000000.0,-476982000.0,-180000000.0,-130000000.0,-123000000.0,-103000000.0,0.0,0.0
,commonStockIssued,0.0,0.0,226612000.0,208720000.0,288510000.0,188720000.0,181875000.0,149069000.0,146510000.0,591492.0,20479719.0,32146050.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10292555.0,-32066965.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96000.0,-274853.0,-274853.0,-274853.0
,otherFinancingActivites,0.0,47696000.0,-44915000.0,196859000.0,-5529000.0,-11804000.0,-748000.0,-7408000.0,-11575000.0,-1709502.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,324339000.0,333078000.0,888232000.0,408499000.0,467706000.0,224944000.0,321170000.0,191661000.0,174499000.0,87444146.0,36890686.0,1085732.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,26255000.0,-18856000.0,-18498000.0,-116379000.0,196152000.0,8325000.0,2120000.0,4192000.0,-8189000.0,-10775339.0,-83170190.0,-46538380.0
,cashAtEndOfPeriod,91383000.0,65128000.0,83984000.0,96505000.0,212884000.0,16732000.0,8407000.0,6287000.0,2095000.0,10284180.0,21059519.0,104229709.0
,cashAtBeginningOfPeriod,65128000.0,83984000.0,102482000.0,212884000.0,16732000.0,8407000.0,6287000.0,2095000.0,10284000.0,21059519.0,104229709.0,150768089.0
,operatingCashFlow,477582000.0,552042000.0,608523000.0,299125000.0,134086000.0,208535000.0,251481000.0,179470000.0,124228000.0,61868306.0,27273039.0,1791048.0
,capitalExpenditure,-2200000.0,-925897000.0,-1523586000.0,-820261000.0,-453912000.0,-497214000.0,-570001000.0,-367169000.0,-308021000.0,-161102104.0,-160659948.0,-54550480.0
,freeCashFlow,475382000.0,-373855000.0,-915063000.0,-521136000.0,-319826000.0,-288679000.0,-318520000.0,-187699000.0,-183793000.0,-99233798.0,-133386909.0,-52759432.0
