Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,6325995.0,4980427.0,3064762.0,2011719.0
SG&A Expense,1606543.0,972518.0,263664.0,250091.0
Operating Expenses,7932538.0,5952945.0,3328426.0,2261810.0
Operating Income,-7932538.0,-5952945.0,-3328426.0,-2261810.0
Interest Expense,111.0,451664.0,0.0,0.0
Earnings before Tax,-7480815.0,-6251730.0,-3310408.0,-2261542.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-7480815.0,-6251730.0,-3310408.0,-2261542.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-7480815.0,-6251730.0,-3310408.0,-2261542.0
EPS,-0.74,-0.84,-0.52,-0.39
EPS Diluted,-0.74,-0.84,-0.52,-0.39
Weighted Average Shs Out,10124544.0,7460640.0,9370000.0,9371000.0
Weighted Average Shs Out (Dil),10124544.0,7460640.0,6313089.0,5843317.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,0.0,0.0,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,-7709501.0,-5848241.0,-3237349.0,-2203166.0
EBIT,-7932538.0,-5952945.0,-3310408.0,-2261542.0
Consolidated Income,-7480815.0,-6251730.0,-3310408.0,-2261542.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
