Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,36687000.0,25122000.0,17317000.0,11901000.0,7184922.0,4038138.0,3390594.0,2964082.0,2418111.0
Revenue Growth,0.4604,0.4507,0.4551,0.6564,0.7793,0.191,0.1439,0.2258,
Cost of Revenue,4880000.0,4052000.0,2329000.0,2146000.0,1514048.0,356109.0,384849.0,325463.0,150831.0
Gross Profit,31807000.0,21070000.0,14988000.0,9755000.0,5670874.0,3682029.0,3005745.0,2638619.0,2267280.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,3026000.0,2511000.0,2149000.0,1927000.0,1814906.0,1489433.0,476156.0,786734.0,385455.0
Operating Expenses,19695000.0,9694000.0,7932000.0,5186000.0,4070902.0,2324576.0,1104130.0,1355791.0,702699.0
Operating Income,12112000.0,11376000.0,7056000.0,4569000.0,1599972.0,1357453.0,1901615.0,1282828.0,1564581.0
Interest Expense,12130000.0,9762000.0,6015000.0,4160000.0,2009086.0,1118640.0,1006986.0,805508.0,700596.0
Earnings before Tax,2629000.0,-31000.0,448000.0,569000.0,-98631.0,295047.0,900692.0,13730.0,877127.0
Income Tax Expense,0.0,0.0,0.0,0.0,26502.0,1519730.0,300319.0,7511.0,316604.0
Net Income - Non-Controlling int,137000.0,-3000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,2629000.0,-31000.0,448000.0,569000.0,-125133.0,-1224683.0,600373.0,6219.0,560523.0
Preferred Dividends,379000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,2250000.0,-31000.0,448000.0,569000.0,-125133.0,-1224683.0,600373.0,6219.0,560523.0
EPS,0.15,0.0,0.04,0.07,-0.02,-0.2,0.22,0.0,0.2
EPS Diluted,0.15,0.0,0.04,0.07,-0.02,-0.2,0.22,0.0,0.2
Weighted Average Shs Out,16070616.0,13637938.0,10024875.0,9062414.0,7753717.0,6530264.0,6530264.0,,
Weighted Average Shs Out (Dil),15503341.0,12055791.0,10007350.0,8639397.0,6852917.0,6214557.0,2750000.0,2750000.0,2750000.0
Dividend per Share,0.532,0.524,0.495,0.465,0.36,1.49,0.0,0.0,0.0
Gross Margin,0.867,0.8387,0.8655,0.8197,0.7893,0.9118,0.8865,0.8902,0.9376
EBITDA Margin,0.658,0.675,0.673,0.659,0.507,0.529,0.703,0.447,0.784
EBIT Margin,0.4023,0.3873,0.3732,0.3974,0.2659,0.3501,0.5626,0.2764,0.6525
Profit Margin,0.061,-0.001,0.026,0.048,-0.017,-0.303,0.177,0.002,0.232
Free Cash Flow margin,-2.2796,-5.0367,-4.9655,-6.1289,-9.4228,-9.6936,-1.8763,-3.7697,0.2544
EBITDA,24134000.0,16968000.0,11650000.0,7842000.0,3646099.0,2136142.0,2382158.0,1324806.0,1894967.0
EBIT,14759000.0,9731000.0,6463000.0,4729000.0,1910455.0,1413687.0,1907678.0,819238.0,1577723.0
Consolidated Income,2766000.0,-34000.0,473000.0,569000.0,-125133.0,-1224683.0,600373.0,6219.0,560523.0
Earnings Before Tax Margin,0.0717,-0.0012,0.0259,0.0478,-0.0137,0.0731,0.2656,0.0046,0.3627
Net Profit Margin,0.0717,-0.0012,0.0259,0.0478,-0.0174,-0.3033,0.1771,0.0021,0.2318
