date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-24476138.0,3771163.0,4679921.0,6558966.0,10564233.0,3076191.0,1498153.0,2492646.0,1331831.0,1198145.0,-1616817.0,-2552347.0,-3936605.0,-3505775.0,-4848394.0,-960635.0,-629911.0,-696710.0,-320881.0,-333415.0
,depreciationAndAmortization,40658314.0,35009070.0,31486055.0,23805145.0,14932118.0,6859393.0,510626.0,82121.0,123252.0,81719.0,57997.0,339170.0,288355.0,325445.0,231046.0,128847.0,80548.0,60147.0,-53329.0,-226314.0
,deferredIncomeTax,-10116104.0,-3440121.0,-2407176.0,6302507.0,4255150.0,-2912970.0,-143720.0,-692851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2709617.0,976962.0,2800750.0,3454011.0,1376674.0,2749452.0,362239.0,234645.0,407241.0,277347.0,568299.0,710507.0,952572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1609921.0,-1334926.0,-90524.0,10445645.0,6385228.0,5850038.0,-9977073.0,2051880.0,1844639.0,1523509.0,-260647.0,634256.0,-2829218.0,-1746988.0,5782117.0,654678.0,-395640.0,449815.0,231973.0,223097.0
,accountsReceivables,0.0,0.0,0.0,-5649573.0,-2745190.0,-1372898.0,-176898.0,-113261.0,-92007.0,0.0,-185226.0,463262.0,-530063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,86858.0,53220.0,20902.0,-122685.0,-45836.0,118467.0,-293852.0,169679.0,-179676.0,8191.0,-240404.0,-28785.0,-18774.0,-25753.0,14558.0,16204.0,17976.0,-23701.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,2432159.0,195322.0,-3404140.0,-996535.0,-26256.0,69581.0,29270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-1099955.0,18677498.0,20012424.0,20102948.0,9657303.0,3272075.0,-2577963.0,7399110.0,5347230.0,3502591.0,1979082.0,2239729.0,1605473.0,4434691.0,6181679.0,399562.0,-255116.0,140524.0,-309291.0,-541264.0
,otherNonCashItems,267274.0,3270914.0,1398565.0,-5504713.0,5431035.0,15822292.0,811350.0,-692851.0,407241.0,0.0,568299.0,991169.0,911146.0,841856.0,958757.0,161572.0,1.0,-1.0,106658.0,295123.0
,netCashProvidedByOperatingActivites,35993673.0,45005557.0,40992563.0,39536613.0,32922582.0,17957340.0,1388110.0,2155709.0,1662159.0,1108537.0,-96426.0,-290161.0,-3343427.0,-2990375.0,-4224503.0,-613173.0,-9392.0,-690677.0,-254871.0,-41509.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-42031.0,-59508.0,-35105.0,-125285.0,-113196.0,-184838.0,-95029.0,-19529.0,-17685.0,-34365.0,0.0,-41729.0,-147019.0,-220205.0,-932781.0,-156977.0,-4540.0,-3541.0,-867.0,-11451.0
,acquisitionsNet,0.0,-25000000.0,-28000000.0,-33000000.0,0.0,-18000000.0,-57000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2016076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-22567064.0,4466962.0,374164.0,-153268.0,-30062239.0,-471864.0,388548.0,-45152.0,0.0,0.0,-12195.0,0.0,-12809.0,0.0,0.0,0.0,-122621.0,0.0,-241071.0,0.0
,netCashUsedForInvestingActivites,-24625171.0,-20592546.0,-27660941.0,-33278553.0,-30175435.0,-18656702.0,-56706481.0,-64681.0,-17685.0,-34365.0,-12195.0,-41729.0,-159828.0,-220205.0,-932781.0,-156977.0,-127161.0,-3541.0,-241938.0,-11451.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14294600.0,-82550000.0,-14912568.0,-52675569.0,-14266994.0,-32000000.0,0.0,0.0,0.0,0.0,0.0,-350000.0,0.0,0.0,0.0,0.0,0.0,0.0,-303642.0,-5575.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,20254709.0,4181880.0,0.0,0.0,0.0,0.0,1763923.0,0.0,815340.0,10511586.0,1389378.0,250021.0,1162599.0,799261.0,0.0
,commonStockRepurchased,-862320.0,-4742595.0,-3774856.0,-2863210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57800.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1138386.0,59499239.0,2813611.0,52265279.0,17449374.0,11897828.0,48674302.0,0.0,0.0,663.0,222435.0,359070.0,192714.0,0.0,-320989.0,-4299.0,-18085.0,-359572.0,26755.0,60000.0
,netCashUsedProvidedByFinancingActivities,-14018534.0,-27793356.0,-15873813.0,-3273500.0,3182380.0,152537.0,52856182.0,0.0,0.0,663.0,222435.0,1772993.0,192714.0,815340.0,10190597.0,1385079.0,231936.0,803027.0,464574.0,54425.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
