Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,212000.0,160000.0,88000.0
Stock-based compensation,0.0,0.0,0.0
Operating Cash Flow,22808000.0,20248000.0,15825000.0
Capital Expenditure,-332000.0,-68000.0,-894000.0
Acquisitions and disposals,0.0,0.0,0.0
Investment purchases and sales,-25283000.0,-18810000.0,-10637000.0
Investing Cash flow,-25365000.0,-19128000.0,-11531000.0
Issuance (repayment) of debt,1549000.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,1549000.0,0.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0
Net cash flow / Change in cash,-1008000.0,1120000.0,4294000.0
Free Cash Flow,22476000.0,20180000.0,14931000.0
Net Cash/Marketcap,,,
