date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,745801886000.0,576888484000.0,462019759000.0,362331754000.0,260121645000.0,181286955000.0,115002317000.0,69339812000.0,41380521000.0,21128959000.0
,costOfRevenue,636693551000.0,492467391000.0,396066126000.0,311516831000.0,220698727000.0,157008329000.0,101631443000.0,62495538000.0,37898387000.0,19976528000.0
,grossProfit,109108335000.0,84421093000.0,65953633000.0,50814923000.0,39422918000.0,24278626000.0,13370874000.0,6844274000.0,3482134000.0,1152431000.0
,grossProfitRatio,0.146296673484143,0.14633866915603,0.14275067616751,0.140244189031249,0.151555700026424,0.133923734335987,0.11626612705551,0.0987062670432392,0.0841491096740904,0.0545427249870663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,16148948000.0,14618677000.0,12144383000.0,6652374000.0,5380907000.0,3453804000.0,1835919000.0,963653000.0,636346000.0,239923000.0
,GeneralAndAdministrativeExpenses,55109342000.0,42458200000.0,37169324000.0,30079918000.0,25613884000.0,16797977000.0,13327112000.0,4869277000.0,3700121000.0,1837226000.0
,SellingAndMarketingExpenses,27155972000.0,22234045000.0,19236740000.0,14918107000.0,10573024000.0,7736172000.0,4010280000.0,1590171000.0,1096765000.0,479325000.0
,otherExpenses,32556439000.0,287931000.0,458859000.0,324337000.0,284572000.0,135884000.0,30944000.0,-19507000.0,4873000.0,-2669000.0
,operatingExpenses,0.0,77088699000.0,67935789000.0,50806952000.0,40827248000.0,27595931000.0,18958688000.0,7302800000.0,5391542000.0,2530914000.0
,costAndExpenses,735107813000.0,569556090000.0,464001915000.0,362323783000.0,261525975000.0,184604260000.0,120590131000.0,69798338000.0,43289929000.0,22507442000.0
,interestExpense,1125181000.0,725010000.0,854538000.0,963742000.0,259657000.0,82507000.0,28825000.0,8437000.0,8324000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,5828055000.0,5560034000.0,4192716000.0,3633346000.0,2619061000.0,1650533000.0,293141000.0,185730000.0,73946000.0
,EBITDA,50295325000.0,13160449000.0,3577878000.0,4200687000.0,2229016000.0,-698244000.0,-3937281000.0,-165385000.0,-1723678000.0,-1304537000.0
,EBITDARatio,0.0674379160794989,0.0228128128139233,0.00774399347712746,0.0115934829162116,0.00856912926258021,-0.00385159538919941,-0.0342365362951774,-0.00238513770415184,-0.0416543329650199,-0.0617416598707016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,10694073000.0,7332394000.0,-1982156000.0,7971000.0,-1404330000.0,-3317305000.0,-5587814000.0,-458526000.0,-1909408000.0,-1378483000.0
,operatingIncomeRatio,0.0143390264904747,0.0127102450531843,-0.00429019746750701,2.19991759264908e-05,-0.00539874334563738,-0.0182986415100855,-0.0485887079996832,-0.00661273785974499,-0.0461426766473047,-0.0652414063560822
,totalOtherIncomeExpensesNet,38496639000.0,5299576000.0,-1654905000.0,-1453759000.0,-2051855000.0,-6417031000.0,1964000.0,73254000.0,18635000.0,38640000.0
,incomeBeforeTax,50818891000.0,13692532000.0,-2373678000.0,120960000.0,-3234224000.0,-9401844000.0,-4977034000.0,-49939000.0,-1723346000.0,-1283745000.0
,incomeBeforeTaxRatio,0.0681399336123427,0.0237351453179641,-0.00513761144141889,0.000333837701677121,-0.0124335058699171,-0.0518616687008726,-0.043277684570477,-0.000720206740681674,-0.0416463098664224,-0.0607576076038578
,incomeTaxExpense,1481645000.0,1802440000.0,426872000.0,139593000.0,179500000.0,-14262000.0,19324000.0,-40000.0,6127000.0,0.0
,netIncome,49405223000.0,12187255000.0,-2489141000.0,128764000.0,-3362133000.0,-9378016000.0,-4996358000.0,-49899000.0,-1729473000.0,-1283745000.0
,netIncomeRatio,0.0662444329082858,0.0211258420613576,-0.00538752066662153,0.000355375974030695,-0.0129252334998881,-0.0517302306721407,-0.0434457159676183,-0.000719629871508737,-0.0417943747010822,-0.0607576076038578
