Date,2018-12-31,2017-12-31,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,670000.0,322000.0,830000.0,1168000.0,1351000.0,993000.0,538000.0,604000.0,466000.0,492000.0,492000.0
Stock-based compensation,652000.0,1461000.0,742000.0,1247000.0,679000.0,563000.0,791000.0,960000.0,518000.0,,479000.0
Operating Cash Flow,-6983000.0,-3317000.0,-7215000.0,-9625000.0,-10649000.0,-7836000.0,-3082000.0,-3885000.0,-2092000.0,-4428000.0,-4428000.0
Capital Expenditure,-1238000.0,-296000.0,-375000.0,-710000.0,-587000.0,-402000.0,-391000.0,-545000.0,-249000.0,-470000.0,-470000.0
Acquisitions and disposals,0.0,-1000000.0,0.0,0.0,0.0,351000.0,2535000.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8978000.0,,12088000.0
Investing Cash flow,-1238000.0,-1296000.0,-375000.0,-710000.0,-587000.0,-51000.0,2144000.0,-545000.0,-249000.0,8508000.0,8508000.0
Issuance (repayment) of debt,455000.0,6647000.0,3416000.0,11489000.0,-60000.0,-150000.0,0.0,0.0,-2000.0,-4000.0,-4000.0
Issuance (buybacks) of shares,6629000.0,2383000.0,2092000.0,2463000.0,-129000.0,15957000.0,-57000.0,0.0,3921000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,7111000.0,5502000.0,5374000.0,12824000.0,-189000.0,15807000.0,-57000.0,0.0,3919000.0,-4000.0,-4000.0
Effect of forex changes on cash,-3000.0,1000.0,4000.0,-11000.0,-29000.0,7000.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-1113000.0,890000.0,-2212000.0,2478000.0,-11454000.0,7927000.0,-995000.0,-4430000.0,1578000.0,4076000.0,2271000.0
Free Cash Flow,-8221000.0,-7590000.0,-10335000.0,-11236000.0,-8238000.0,-3473000.0,-4430000.0,-2341000.0,-4898000.0,,-9804000.0
Net Cash/Marketcap,0.3808,-0.0708,0.0039,0.3796,0.0976,0.3264,0.3039,0.5336,0.3746,0.3904,0.3904
