date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-4012514000.0,930228000.0,954843000.0,759872000.0,633085000.0,427137000.0,338352000.0,101714000.0
,depreciationAndAmortization,739619000.0,647102000.0,566972000.0,521484000.0,445635000.0,450335000.0,304877000.0,245111000.0
,deferredIncomeTax,12765000.0,-26134000.0,1508000.0,9153000.0,-2448000.0,1269000.0,6187000.0,2844000.0
,stockBasedCompensation,111297000.0,95055000.0,115983000.0,87039000.0,66414000.0,42209000.0,14617000.0,23075000.0
,changeInWorkingCapital,-1075379000.0,-254058000.0,-628503000.0,-69959000.0,124383000.0,-223244000.0,-910300000.0,65869000.0
,accountsReceivables,30797000.0,-14104000.0,-15886000.0,15050000.0,-20983000.0,-14803000.0,-7256000.0,-3198000.0
,inventory,10555000.0,-6155000.0,-9052000.0,-17129000.0,-9184000.0,-4408000.0,-261000.0,-4034000.0
,accountsPayables,-21419000.0,-58635000.0,106387000.0,14047000.0,-5755000.0,-50730000.0,315000.0,7662000.0
,otherWorkingCapital,-811846000.0,-2854245000.0,-2600187000.0,-1971684000.0,-1901725000.0,-2026108000.0,-1802864000.0,-892564000.0
,otherNonCashItems,17853000.0,-4152000.0,0.0,0.0,0.0,-45047000.0,0.0,0.0
,netCashProvidedByOperatingActivites,-2556243000.0,1822605000.0,2075171000.0,1585741000.0,1239666000.0,1041178000.0,635601000.0,475281000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-946545000.0,-1637170000.0,-1566796000.0,-1372214000.0,-1092091000.0,-1121984000.0,-1051974000.0,-894851000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-827000000.0,0.0
,purchasesOfInvestments,-31520000.0,-47085000.0,-1719000.0,-35694000.0,-36823000.0,-83519000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,289000.0,64796000.0,2346000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,2703000.0,3774000.0,1011000.0,165000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-975362000.0,-1680192000.0,-1502708000.0,-1404898000.0,-1128914000.0,-1206253000.0,-1878660000.0,-894851000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-893857000.0,-3813561000.0,-1721398000.0,-1916885000.0,-3744029000.0,-1569313000.0,-1688720000.0,-2393613000.0
,commonStockIssued,1541708000.0,0.0,0.0,0.0,2431000.0,858000.0,0.0,473914000.0
,commonStockRepurchased,-15407000.0,-370799000.0,-678666000.0,-6342000.0,-49999000.0,-107256000.0,-82000000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-133880000.0,-23262000.0,-118422000.0,-56195000.0,-67411000.0,-53037000.0,-153442000.0,-174095000.0
,netCashUsedProvidedByFinancingActivities,6579211000.0,-53388000.0,-584802000.0,-133000000.0,-98342000.0,196188000.0,1271416000.0,430537000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3047606000.0,89025000.0,-12339000.0,47843000.0,12410000.0,31113000.0,28357000.0,10967000.0
,cashAtEndOfPeriod,3300482000.0,252876000.0,163851000.0,176190000.0,128347000.0,115937000.0,84824000.0,56467000.0
,cashAtBeginningOfPeriod,252876000.0,163851000.0,176190000.0,128347000.0,115937000.0,84824000.0,56467000.0,45500000.0
,operatingCashFlow,-2556243000.0,1822605000.0,2075171000.0,1585741000.0,1239666000.0,1041178000.0,635601000.0,475281000.0
,capitalExpenditure,-946545000.0,-1637170000.0,-1566796000.0,-1372214000.0,-1092091000.0,-1122734000.0,-1051974000.0,-894851000.0
,freeCashFlow,-3502788000.0,185435000.0,508375000.0,213527000.0,147575000.0,-81556000.0,-416373000.0,-419570000.0
