date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,158097000000.0,237631000000.0,231178000000.0,189616000000.0,148888000000.0
,costOfRevenue,66781000000.0,92065000000.0,91012000000.0,92181000000.0,90323000000.0
,grossProfit,91316000000.0,145566000000.0,140166000000.0,97435000000.0,58565000000.0
,grossProfitRatio,0.577594767769154,0.612571592090258,0.606312019309796,0.513854316091469,0.393349363279781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,40907000000.0,51215000000.0,52074000000.0,44394000000.0,42313000000.0
,operatingExpenses,49728000000.0,59277000000.0,59360000000.0,51255000000.0,48806000000.0
,costAndExpenses,116509000000.0,151342000000.0,150372000000.0,143436000000.0,139129000000.0
,interestExpense,6182000000.0,5839000000.0,5023000000.0,5026000000.0,6221000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,52306000000.0,57699000000.0,50640000000.0,61257000000.0,68907000000.0
,EBITDA,93395000000.0,149187000000.0,130840000000.0,102640000000.0,69853000000.0
,EBITDARatio,0.590744922421045,0.627809502968889,0.565970810371229,0.541304531263185,0.469164741282038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,41588000000.0,86289000000.0,80806000000.0,46180000000.0,9759000000.0
,operatingIncomeRatio,0.220794828491369,0.360428563613333,0.325190978380296,0.191740148510674,-0.0354293159959164
,totalOtherIncomeExpensesNet,6681000000.0,640000000.0,5629000000.0,9823000000.0,15034000000.0
,incomeBeforeTax,34907000000.0,85649000000.0,75177000000.0,36357000000.0,-5275000000.0
,incomeBeforeTaxRatio,0.220794828491369,0.360428563613333,0.325190978380296,0.191740148510674,-0.0354293159959164
,incomeTaxExpense,9951000000.0,24604000000.0,22489000000.0,11680000000.0,-5912000000.0
,netIncome,24956000000.0,61045000000.0,52688000000.0,24677000000.0,637000000.0
,netIncomeRatio,0.157852457668393,0.25688988389562,0.227910960385504,0.130141971141676,0.00427838375154478
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,55.9551569506726,137.0,118.0,55.0,1.0
,EPSDiluted,55.9551569506726,137.0,118.0,55.0,1.0
,weightedAverageShsOut,446000000.0,446474560.0,446474560.0,446474560.0,446474560.0
,weightedAverageShsOutDil,446000000.0,446511107.0,446560230.0,446515580.0,446591405.0
