Date,2018-12-31,2017-12-31,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30
Revenue,41537000.0,,36559000.0,33346000.0,27602000.0,25513000.0,23986000.0,17231000.0
Revenue Growth,0.1362,,0.0964,0.2081,0.0819,0.0637,0.392,
Cost of Revenue,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,41537000.0,17231000.0,38605000.0,36559000.0,33346000.0,27602000.0,25513000.0,23986000.0
R&D Expenses,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,27956000.0,,25188000.0,22184000.0,19378000.0,17987000.0,16721000.0,15288000.0
Operating Expenses,32857000.0,20991000.0,31315000.0,29779000.0,27897000.0,33046000.0,22105000.0,21246000.0
Operating Income,8680000.0,-3760000.0,7290000.0,6780000.0,5449000.0,-5444000.0,3408000.0,2740000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,8680000.0,,6780000.0,5449000.0,-5444000.0,3408000.0,2740000.0,-3760000.0
Income Tax Expense,1575000.0,,1662000.0,1457000.0,-354000.0,740000.0,422000.0,-1800000.0
Net Income - Non-Controlling int,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,7105000.0,,5118000.0,3992000.0,-5090000.0,2668000.0,2318000.0,-1960000.0
Preferred Dividends,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,7105000.0,,5118000.0,3992000.0,-5090000.0,2668000.0,2318000.0,-1960000.0
EPS,0.69,,0.46,0.33,-0.42,,,
EPS Diluted,0.68,,0.46,0.33,-0.42,,,
Weighted Average Shs Out,11325618.0,,12077846.0,12962960.0,13100360.0,,,
Weighted Average Shs Out (Dil),11325618.0,,12077846.0,12962960.0,13100360.0,,,
Dividend per Share,0.03,,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.247,,0.226,0.205,-0.152,0.19,0.195,-0.088
EBIT Margin,0.209,,0.1855,0.1634,-0.1972,0.1336,0.1142,-0.2182
Profit Margin,0.171,,0.14,0.12,-0.184,0.105,0.097,-0.114
Free Cash Flow margin,0.2527,,0.0049,0.2556,-0.0884,0.0635,0.4269,0.5243
EBITDA,10261000.0,,8253000.0,6829000.0,-4195000.0,4860000.0,4685000.0,-1509000.0
EBIT,8680000.0,-3760000.0,0.0,6780000.0,5449000.0,-5444000.0,3408000.0,2740000.0
Consolidated Income,7105000.0,,5118000.0,3992000.0,-5090000.0,2668000.0,2318000.0,-1960000.0
Earnings Before Tax Margin,0.209,,0.1855,0.1634,-0.1972,0.1336,0.1142,-0.2182
Net Profit Margin,0.1711,,0.14,0.1197,-0.1844,0.1046,0.0966,-0.1137
