Date,2018-03-03,2017-02-25,2016-02-27,2015-02-28,2014-03-01,2013-03-02,2012-03-03
Revenue,1838956000.0,1844393000.0,1888888000.0,1820586000.0,1670410000.0,1443365000.0,1369259000.0
Revenue Growth,-0.00294785330458313,-0.023556187555853,0.0375164919427042,0.0899036763429338,0.157302553408182,0.0541212436799758,0.0
Cost of Revenue,1306859000.0,1295989000.0,1305896000.0,1236783000.0,1122967000.0,958921000.0,889130000.0
Gross Profit,532097000.0,548404000.0,582992000.0,583803000.0,547443000.0,484444000.0,480129000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,486484000.0,480897000.0,0.0,0.0,0.0,0.0,343629000.0
Operating Expenses,486484000.0,480897000.0,0.0,0.0,0.0,0.0,343629000.0
Operating Income,8922000.0,54195000.0,30640000.0,120430000.0,120105000.0,112297000.0,134335000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,8995000.0,53916000.0,30575000.0,120415000.0,122218000.0,112495000.0,134782000.0
Income Tax Expense,-5719000.0,18760000.0,8779000.0,40673000.0,47166000.0,43314000.0,49978000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,14410000.0,-18208000.0,21892000.0,81993000.0,76903000.0,71473000.0,84804000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,14410000.0,-18208000.0,21892000.0,81993000.0,76903000.0,71473000.0,84804000.0
EPS,0.35,-0.45,0.49,1.71,1.57,1.42,1.62
EPS Diluted,0.35,-0.44,0.48,1.7,1.56,1.4,1.59
Weighted Average Shs Out,40281.0,40911.0,44565000.0,47268000.0,48286000.0,49824000.0,52020000.0
Weighted Average Shs Out (Dil),40339.0,41367.0,44787000.0,47658000.0,48701000.0,50491000.0,52818000.0
Dividend per Share,446.490988869,404.887954166,0.366333980843,0.323492383231,0.280774522084,0.240577528668,0.19902306032
Gross Margin,0.28934732533,0.29733576304,0.308642968773,0.320667631191,0.327729719051,0.335635130407,0.350648781567
EBITDA Margin,0.0336016739933,0.0561545180447,0.0394867244643,0.087281238019,0.0928328973126,0.09940590218,0.117846221935
EBIT Margin,0.00485166583649,0.0293836508813,0.0162211841041,0.0661490311361,0.0719015092103,0.0778022191199,0.0981078086761
Profit Margin,0.00783596779912,-0.00987208257676,0.011589887807,0.0450365981063,0.0460383977586,0.0495183131086,0.0619342286594
Free Cash Flow margin,0.0215209064273,0.0486637067046,0.0176098318164,0.00753328873231,0.02233942565,-6.44327664866e-05,0.0479156974685
EBITDA,61792000.0,103571000.0,74586000.0,158903000.0,155069000.0,143479000.0,161362000.0
EBIT,8922000.0,54195000.0,30640000.0,120430000.0,120105000.0,112297000.0,134335000.0
Consolidated Income,14410000.0,-18208000.0,21892000.0,81993000.0,76903000.0,71473000.0,84804000.0
Earnings Before Tax Margin,0.00489136227294,0.029232381602,0.0161867723232,0.0661407920307,0.0731664681126,0.0779393985582,0.0984342626194
Net Profit Margin,0.00783596779912,-0.00987208257676,0.011589887807,0.0450365981063,0.0460383977586,0.0495183131086,0.0619342286594
