date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-12-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-07-31_FY,1990-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,23545000.0,143837000.0,138067000.0,62124000.0,51938000.0,114333000.0,110361000.0,77360000.0,56875000.0,49620000.0,56682000.0,31718000.0,-14029000.0,17490000.0,13189000.0,7092000.0,703000.0,703000.0,8376000.0,382000.0,2364000.0,11154000.0,5780000.0,-1200000.0,2800000.0,3100000.0,-400000.0,-11700000.0,1300000.0,3500000.0,3300000.0,9600000.0
,depreciationAndAmortization,38625000.0,38735000.0,38819000.0,37783000.0,32481000.0,25392000.0,20374000.0,13676000.0,9941000.0,7473000.0,5733000.0,5380000.0,6947000.0,5427000.0,4431000.0,3131000.0,1344000.0,1344000.0,1275000.0,1489000.0,1216000.0,1160000.0,1438000.0,1400000.0,1200000.0,1500000.0,1600000.0,1200000.0,1000000.0,400000.0,600000.0,200000.0
,deferredIncomeTax,24844000.0,319000.0,5404000.0,4078000.0,-7319000.0,-6537000.0,-6176000.0,3299000.0,187000.0,3568000.0,6125000.0,-2984000.0,-4808000.0,-4613000.0,-1563000.0,-1109000.0,2428000.0,2428000.0,141000.0,-736000.0,-2351000.0,-213000.0,-1061000.0,-500000.0,300000.0,-1600000.0,0.0,-200000.0,-100000.0,-300000.0,-300000.0,0.0
,stockBasedCompensation,6137000.0,17559000.0,19694000.0,19665000.0,16901000.0,15576000.0,12224000.0,9953000.0,7738000.0,5200000.0,3314000.0,1891000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-124631000.0,81621000.0,60673000.0,44915000.0,-90117000.0,99933000.0,212739000.0,61595000.0,-4890000.0,48765000.0,65412000.0,74928000.0,-21260000.0,38556000.0,20661000.0,1329000.0,0.0,2480000.0,10128000.0,1214000.0,4188000.0,10703000.0,3955000.0,-2000000.0,4700000.0,2300000.0,16500000.0,3000000.0,1400000.0,31200000.0,-30300000.0,-31600000.0
,accountsReceivables,38900000.0,-28003000.0,-207877000.0,-29947000.0,-29310000.0,-23616000.0,-40525000.0,18611000.0,-8249000.0,-24169000.0,-64885000.0,-3761000.0,0.0,0.0,0.0,0.0,-5479000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,143525000.0,24465000.0,-23568000.0,-68775000.0,12633000.0,-59908000.0,-69765000.0,-35584000.0,-16862000.0,-48526000.0,-85118000.0,-3265000.0,-28682000.0,-18388000.0,-7716000.0,12043000.0,4253000.0,4253000.0,2587000.0,6224000.0,5278000.0,-19027000.0,-4820000.0,3900000.0,-6200000.0,200000.0,11300000.0,9300000.0,-1300000.0,16200000.0,-26600000.0,-17900000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-829000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-13795000.0,754728000.0,673107000.0,612434000.0,567519000.0,657636000.0,557703000.0,344964000.0,283369000.0,288259000.0,239494000.0,174082000.0,99154000.0,120414000.0,81858000.0,61197000.0,59868000.0,59868000.0,57388000.0,47260000.0,46046000.0,41858000.0,31155000.0,27200000.0,29200000.0,24500000.0,22200000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,82651000.0,81349000.0,10052000.0,10890000.0,5157000.0,1198000.0,895000.0,751000.0,500000.0,1234000.0,844000.0,591000.0,35353000.0,644000.0,1268000.0,1738000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,100000.0,0.0,100000.0,0.0
,netCashProvidedByOperatingActivites,74758000.0,209021000.0,103829000.0,79734000.0,105695000.0,64169000.0,81600000.0,84593000.0,54494000.0,6776000.0,-28649000.0,43999000.0,22518000.0,10623000.0,-1422000.0,3559000.0,390000.0,390000.0,12853000.0,1899000.0,-3769000.0,2227000.0,6870000.0,2300000.0,-5000000.0,5900000.0,17600000.0,900000.0,3900000.0,34800000.0,-26300000.0,-22000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-4093000.0,-2104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2411000.0,-1445000.0,-2461000.0,-1300000.0,-1000000.0,-1065000.0,-693000.0,-443000.0,-1167000.0,-852000.0,-977000.0,-1700000.0,-1300000.0,-500000.0,-900000.0,-1200000.0,-3600000.0,-400000.0,-1100000.0,-1000000.0
,acquisitionsNet,0.0,0.0,0.0,1000000.0,-465000000.0,0.0,1000000.0,-49000000.0,-80000000.0,0.0,0.0,0.0,-68000000.0,-8000000.0,0.0,-21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5541000.0,-4904000.0,-3741000.0,-3269000.0,0.0,0.0,0.0,0.0,-720000.0,-1523000.0,-3312000.0,1300000.0,800000.0,-800000.0,0.0,-100000.0,-200000.0,-700000.0,0.0,0.0,0.0
