Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-06-30,2011-06-30,2010-06-30
Revenue,103805432.0,138346327.0,183811398.0,170139049.0,174453667.0,67504540.0,93975.0,9160.0,0.0
Revenue Growth,-0.2497,-0.2473,0.0804,-0.0247,1.5843,717.3244,9.2593,0.0,
Cost of Revenue,86942718.0,122633815.0,169401718.0,156498149.0,160185976.0,62430670.0,20086.0,5386.0,0.0
Gross Profit,16862714.0,15712512.0,14409680.0,13640900.0,14267691.0,5073870.0,73889.0,3774.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,16163153.0,17078033.0,18170371.0,16300453.0,14383540.0,12660789.0,378064.0,206818.0,37422.0
Operating Expenses,18863962.0,21064758.0,22214468.0,20868555.0,18210668.0,41328630.0,1924818.0,728648.0,943770.0
Operating Income,-2001248.0,-5352246.0,-7804788.0,-7227655.0,-3942977.0,-36254760.0,-1850929.0,-724874.0,-943770.0
Interest Expense,437733.0,468030.0,240798.0,218275.0,4296170.0,4196279.0,74976.0,48530.0,63681.0
Earnings before Tax,-2438981.0,-5820276.0,-8045586.0,-7445930.0,-9897678.0,-17799351.0,-1912705.0,-755275.0,-1000057.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-2438981.0,-5820276.0,-8045586.0,-7445930.0,-9897678.0,-17799351.0,-1912705.0,-755275.0,-1000057.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-2438981.0,-5820276.0,-8045586.0,-7445930.0,-9897678.0,-17799351.0,-1912705.0,-755275.0,-1000057.0
EPS,-0.16,-0.38,-0.55,-0.53,-0.8,-1.84,-2.0,-0.8,-2.0
EPS Diluted,-0.16,-0.38,-0.55,-0.53,-0.8,-1.84,-2.0,-0.8,-2.0
Weighted Average Shs Out,15313383.0,15281324.0,15263322.0,13964367.0,13950163.0,11976821.0,1029107.0,944017.0,898462.0
Weighted Average Shs Out (Dil),15311220.0,15280617.0,14737885.0,13961617.0,12569289.0,9631916.0,992164.0,915221.0,473065.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1624,0.1136,0.0784,0.0802,0.0818,0.0752,0.7863,0.412,0.0
EBITDA Margin,0.009,-0.009,-0.02,-0.016,-0.01,-0.175,-19.543,-77.025,
EBIT Margin,-0.0193,-0.0387,-0.0425,-0.0425,-0.0321,-0.2015,-19.5555,-77.1556,0.0
Profit Margin,-0.023,-0.042,-0.044,-0.044,-0.057,-0.264,-20.353,-82.454,
Free Cash Flow margin,0.0263,-0.0142,-0.0284,0.006,-0.0549,-0.0665,-5.2238,-48.6949,0.0
EBITDA,883964.0,-1194985.0,-3635414.0,-2655912.0,-1774380.0,-11785270.0,-1836529.0,-705545.0,-936376.0
EBIT,-2001248.0,-5352246.0,-7804788.0,-7227655.0,-5601508.0,-13603072.0,-1837729.0,-706745.0,-936376.0
Consolidated Income,-2438981.0,-5820276.0,-8045586.0,-7445930.0,-9897678.0,-17799351.0,-1912705.0,-755275.0,-1000057.0
Earnings Before Tax Margin,-0.0235,-0.0421,-0.0438,-0.0438,-0.0567,-0.2637,-20.3533,-82.4536,0.0
Net Profit Margin,-0.0235,-0.0421,-0.0438,-0.0438,-0.0567,-0.2637,-20.3533,-82.4536,0.0
