date,,2021-04-30_FY,2020-04-30_FY,2019-04-30_FY,2018-04-30_FY,2017-04-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,54798821.0,-8857859.0,14605592.0,7049855.0,-1811760.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-3423159.0,453098.0,350197.0,477055.0,-2861180.0
,accountsReceivables,0.0,0.0,0.0,0.0,108080.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,2243890.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-49039184.0,18080322.0,7813333.0,5131943.0,16130660.0
,netCashProvidedByOperatingActivites,2336478.0,9675561.0,22769122.0,12658853.0,11457720.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1695000.0,-4283272.0,-508002.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-424.0,0.0,0.0,0.0,0.0
,dividendsPaid,-15527112.0,-10505240.0,-12533620.0,-12966613.0,-13436700.0
,otherFinancingActivites,-171883.0,4739656.0,-9497524.0,315529.0,1978980.0
,netCashUsedProvidedByFinancingActivities,-17394419.0,-10048856.0,-22539146.0,-12651084.0,-11457720.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-15057941.0,0.0,229976.0,0.0,0.0
,cashAtEndOfPeriod,729693.0,0.0,373295.0,7769.0,0.0
,cashAtBeginningOfPeriod,15787634.0,373295.0,143319.0,0.0,0.0
,operatingCashFlow,2336478.0,9675561.0,22769122.0,12658853.0,11457720.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,2336478.0,9675561.0,22769122.0,12658853.0,11457720.0
