date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,699489000.0,1300539000.0,1064537000.0,1100120000.0,1035005000.0,797088000.0,634565000.0,474610000.0,376886000.0,275691000.0,142719000.0,136348000.0
,costOfRevenue,497506000.0,873135000.0,719523000.0,711389000.0,636395000.0,495781000.0,366383000.0,306118000.0,244345000.0,196262000.0,111347000.0,103271000.0
,grossProfit,201983000.0,427404000.0,345014000.0,388731000.0,398610000.0,301307000.0,268182000.0,168492000.0,132541000.0,79429000.0,31372000.0,33077000.0
,grossProfitRatio,0.288757936150533,0.328636050129985,0.324097706326788,0.353353270552303,0.385128574258095,0.378009705327392,0.422623371916195,0.35501148311245,0.3516739809916,0.288108788462445,0.21981656261605,0.242592483938158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,25466000.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,109402000.0,156251000.0,104625000.0,89882000.0,86588000.0,81345000.0,73569000.0,48466000.0,34423000.0,35182000.0,21538000.0,23023000.0
,SellingAndMarketingExpenses,8166000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,-74005000.0,-1206000.0,-20260000.0,0.0,0.0,0.0
