date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,349246000.0,95894000.0,77491000.0,81800000.0,-29901000.0,-54063000.0,-15243000.0,-796000.0,-2385000.0
,depreciationAndAmortization,58189000.0,48031000.0,26742000.0,27197000.0,22525000.0,18550000.0,17223000.0,12380000.0,7930000.0
,deferredIncomeTax,2202000.0,-15248000.0,-22414000.0,-47972000.0,17132000.0,17132000.0,-817000.0,0.0,-736000.0
,stockBasedCompensation,65114000.0,44395000.0,38231000.0,26559000.0,15901000.0,10841000.0,10050000.0,3834000.0,4094000.0
,changeInWorkingCapital,124197000.0,9994000.0,59346000.0,-1244000.0,-513000.0,9321000.0,263000.0,-960000.0,-1390000.0
,accountsReceivables,-112681000.0,-35833000.0,40651000.0,-22303000.0,-19102000.0,-15764000.0,-10172000.0,-7739000.0,-6304000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,104691000.0,22224000.0,-10072000.0,16314000.0,7325000.0,15753000.0,4926000.0,4705000.0,4598000.0
,otherWorkingCapital,2516000.0,349000.0,10473000.0,5967000.0,6257000.0,-2797000.0,-134000.0,1781000.0,312000.0
,otherNonCashItems,41566000.0,16932000.0,9272000.0,4006000.0,6435000.0,3367000.0,68000.0,8000.0,14000.0
,netCashProvidedByOperatingActivites,678956000.0,206920000.0,198925000.0,67420000.0,46759000.0,29211000.0,12087000.0,16542000.0,9684000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7110000.0,-15278000.0,-20556000.0,-13156000.0,-47750000.0,-20835000.0,-9584000.0,-17072000.0,-13946000.0
,acquisitionsNet,0.0,-270000000.0,0.0,0.0,-8000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-499237000.0,-661821000.0,-514286000.0,-62348000.0,-160504000.0,-26040000.0,-21698000.0,-39000.0,-16081000.0
,salesMaturitiesOfInvestments,495848000.0,461098000.0,284943000.0,137340000.0,80704000.0,23592000.0,20588000.0,2761000.0,1350000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,-5341000.0,0.0,0.0
,netCashUsedForInvestingActivites,-11379000.0,-488373000.0,-285393000.0,61836000.0,-135430000.0,-23283000.0,-20723000.0,-15025000.0,-28877000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-146379000.0,-10833000.0,-16221000.0,-13681000.0,-6086000.0,-3377000.0,-1480000.0,-1265000.0,-1387000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,199467000.0,35000000.0,0.0,0.0
,commonStockRepurchased,-268653000.0,-176985000.0,-134647000.0,-16718000.0,-1258000.0,0.0,0.0,-188000.0,-60000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-141005000.0,-112366000.0,-68379000.0,0.0,2586000.0,-108000.0,3761000.0,22000.0,0.0
,netCashUsedProvidedByFinancingActivities,119282000.0,359607000.0,144006000.0,3439000.0,5810000.0,199608000.0,45237000.0,-103000.0,42972000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,13947000.0,-1846000.0,-5995000.0,1155000.0,-6791000.0,-3951000.0,-3737000.0,446000.0,-27000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,800806000.0,76308000.0,51543000.0,133850000.0,-89652000.0,201585000.0,32864000.0,1860000.0,23752000.0
,cashAtEndOfPeriod,1249440000.0,448634000.0,372326000.0,315442000.0,181592000.0,271244000.0,69659000.0,36795000.0,34935000.0
,cashAtBeginningOfPeriod,448634000.0,372326000.0,320783000.0,181592000.0,271244000.0,69659000.0,36795000.0,34935000.0,11183000.0
,operatingCashFlow,678956000.0,206920000.0,198925000.0,67420000.0,46759000.0,29211000.0,12087000.0,16542000.0,9684000.0
,capitalExpenditure,-7990000.0,-17241000.0,-56050000.0,-13156000.0,-47750000.0,-20835000.0,-9584000.0,-17072000.0,-13946000.0
,freeCashFlow,670966000.0,189679000.0,142875000.0,54264000.0,-991000.0,8376000.0,2503000.0,-530000.0,-4262000.0
