date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-03-15_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,9552197000.0,9970672000.0,9983634000.0,9491290000.0,8959087000.0,8071563000.0,7803446000.0,7348754000.0,5787980000.0,5642258000.0,5319072000.0,5344024000.0,6826348000.0,7586018000.0,7905842000.0,6620099000.0,6620099000.0,5880372000.0,5005053000.0,4522336000.0,3445945000.0,3255846000.0,3083300000.0,2639200000.0,1901400000.0,1795100000.0
,costOfRevenue,7121507000.0,7294629000.0,7145564000.0,6494876000.0,6146262000.0,5660877000.0,5649254000.0,5427945000.0,4297922000.0,4225379000.0,3916472000.0,4111794000.0,5088584000.0,5471234000.0,5674531000.0,4896965000.0,4896965000.0,4259531000.0,3645677000.0,3285222000.0,2613043000.0,2350651000.0,2201100000.0,1931000000.0,1405400000.0,1313200000.0
,grossProfit,2430690000.0,2676043000.0,2838070000.0,2996414000.0,2812825000.0,2410686000.0,2154192000.0,1920809000.0,1490058000.0,1416879000.0,1402600000.0,1232230000.0,1737764000.0,2114784000.0,2231311000.0,1723134000.0,1723134000.0,1620841000.0,1359376000.0,1237114000.0,832902000.0,905195000.0,882200000.0,708200000.0,496000000.0,481900000.0
,grossProfitRatio,0.254463973052482,0.268391438410571,0.284272239947899,0.315701448380568,0.313963353631905,0.298664087736167,0.276056501191909,0.261378867764522,0.257440074084568,0.251119144144064,0.26369261404997,0.230580925534766,0.254567156552816,0.278773923288872,0.282235718851958,0.260288252486859,0.260288252486859,0.275635793109688,0.271600720312053,0.273556409784678,0.241704960468028,0.278021442046092,0.286122012129861,0.268338890572901,0.260860418638898,0.268453010974319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1794688000.0,1848819000.0,1742744000.0,1642241000.0,1532882000.0,1573120000.0,1381396000.0,1373878000.0,1110550000.0,1101337000.0,1088431000.0,1188500000.0,1318501000.0,1364678000.0,1392251000.0,1095862000.0,1095862000.0,985251000.0,817347000.0,718002000.0,505745000.0,505734000.0,482100000.0,406200000.0,289600000.0,307000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9189000.0,16005000.0,6921000.0,7649000.0,8199000.0,2856000.0,-3829000.0,417000.0,-5902000.0,0.0,0.0,0.0,0.0,0.0,0.0,11714000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
