date,,2021-01-01_FY,2020-01-03_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,890554000.0,751020000.0,619225000.0,475633000.0,403077000.0,366798000.0,306734000.0,272746000.0,235869000.0,197739000.0,170983000.0
,costOfRevenue,601007000.0,508285000.0,413729000.0,321143000.0,276689000.0,254756000.0,212314000.0,192617000.0,173040000.0,140849000.0,122373000.0
,grossProfit,289547000.0,242735000.0,205496000.0,154490000.0,126388000.0,112042000.0,94420000.0,80129000.0,62829000.0,56890000.0,48610000.0
,grossProfitRatio,0.325131322749659,0.323207105003861,0.331859986273164,0.324809254193885,0.313557955427871,0.305459680805239,0.307823716966492,0.293786160017012,0.26637243554685,0.287702476496796,0.284297269319172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,34292000.0,31789000.0,25847000.0,20178000.0,18459000.0,17001000.0,13642000.0,10409000.0,9727000.0,9750000.0,7321000.0
,GeneralAndAdministrativeExpenses,19095000.0,48999000.0,41756000.0,34933000.0,27693000.0,21053000.0,17683000.0,11408000.0,9063000.0,7588000.0,6202000.0
,SellingAndMarketingExpenses,52214000.0,42794000.0,37296000.0,27905000.0,25796000.0,23182000.0,19192000.0,14153000.0,12570000.0,11748000.0,10293000.0
,otherExpenses,17583000.0,6344000.0,6065000.0,1447000.0,5911000.0,449000.0,693000.0,12000.0,-277000.0,-13000.0,39000.0
,operatingExpenses,175398000.0,129926000.0,110964000.0,87449000.0,80847000.0,69761000.0,56941000.0,41348000.0,0.0,0.0,0.0
,costAndExpenses,776405000.0,638211000.0,524693000.0,408592000.0,357536000.0,324517000.0,269255000.0,233965000.0,209715000.0,175152000.0,151406000.0
,interestExpense,-9294000.0,3173000.0,3059000.0,2396000.0,2088000.0,1549000.0,999000.0,4125000.0,3486000.0,1982000.0,2637000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,33927000.0,17736000.0,14729000.0,10280000.0,9025000.0,8525000.0,6424000.0,5378000.0,5315000.0,5217000.0,5217000.0
,EBITDA,148076000.0,130545000.0,109261000.0,77321000.0,54566000.0,50806000.0,43903000.0,44159000.0,31469000.0,27804000.0,24794000.0
,EBITDARatio,0.166274027178588,0.17382359990413,0.176447979329,0.162564414159657,0.135373638287474,0.138512205628166,0.143130530035796,0.161905215841846,0.133417278234952,0.140609591431129,0.145008568103262
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,114149000.0,112809000.0,94532000.0,67041000.0,45541000.0,42281000.0,37479000.0,38781000.0,26154000.0,22587000.0,19577000.0
,operatingIncomeRatio,0.128177516467278,0.150207717504194,0.152661794985668,0.140951111466193,0.112983375384852,0.115270530373666,0.122187302353179,0.142187236476429,0.110883583684164,0.114226328645336,0.114496762836071
,totalOtherIncomeExpensesNet,0.0,-1067000.0,-583000.0,-360000.0,-363000.0,-6488000.0,-2163000.0,12000.0,-277000.0,-13000.0,39000.0
,incomeBeforeTax,104530000.0,108569000.0,90890000.0,64285000.0,43090000.0,34244000.0,34317000.0,34668000.0,22391000.0,20592000.0,16979000.0
,incomeBeforeTaxRatio,0.117376374706082,0.14456206226199,0.14678024950543,0.135156727981448,0.106902651354456,0.0933592876733243,0.111878696199313,0.127107271967325,0.0949298127350351,0.104137271858359,0.0993022698162975
,incomeTaxExpense,12784000.0,14099000.0,5523000.0,21102000.0,7415000.0,9290000.0,6631000.0,10566000.0,8181000.0,7054000.0,6210000.0
,netIncome,91746000.0,93033000.0,84040000.0,43128000.0,35675000.0,24954000.0,27686000.0,24102000.0,14210000.0,13538000.0,10769000.0
,netIncomeRatio,0.103021265414562,0.123875529280179,0.135718034640074,0.0906749531676734,0.0885066624987285,0.068031995812409,0.0902606166906831,0.0883679320686646,0.0602453056569537,0.0684639853544318,0.0629828696420112
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.31775464834276,2.42696893016461,2.2229863774633,1.15587478559177,0.970114754989938,0.67,0.75,0.7,0.44,0.404603,0.335912
,EPSDiluted,2.31775464834276,2.37601838845614,2.15730567820105,1.11441860465116,0.945108220520836,0.66,0.73,0.68,0.44,0.396439,0.331201
,weightedAverageShsOut,39584000.0,38333000.0,37805000.0,37312000.0,36774000.0,36989000.0,36756000.0,34571000.0,32059000.0,33460000.0,32059000.0
,weightedAverageShsOutDil,39584000.0,39155000.0,38956000.0,38700000.0,37747000.0,37894000.0,37807000.0,35705000.0,32515000.0,34149000.0,32515000.0
