Date,2018-09-30,2018-09,2017-09-30,2017-09,2016-09-30,2016-09,2015-09-30,2015-09,2014-09-30,2014-09,2013-09-30,2012-09-30,2011-09-30
Revenue,41678000.0,42000000.0,36263000.0,36000000.0,30462000.0,30000000.0,30221000.0,30000000.0,35087000.0,35000000.0,30296000.0,26006000.0,17885000.0
Revenue Growth,-0.00766666666666667,0.158205333259796,0.00730555555555556,0.181800275753398,0.0154,-0.00731279573806294,0.00736666666666667,-0.144982472140679,0.00248571428571429,0.155268022181146,0.164961931861878,0.454067654459044,0.0
Cost of Revenue,12074000.0,5000000.0,10421000.0,4000000.0,7547000.0,5000000.0,47027000.0,6000000.0,16438000.0,7000000.0,8838000.0,7590000.0,7276000.0
Gross Profit,29604000.0,37000000.0,25842000.0,32000000.0,22915000.0,25000000.0,-16806000.0,24000000.0,18649000.0,28000000.0,21458000.0,18416000.0,10609000.0
R&D Expenses,0.0,11000000.0,0.0,9000000.0,0.0,8000000.0,0.0,9000000.0,0.0,9000000.0,0.0,0.0,0.0
SG&A Expense,12535000.0,34000000.0,8877000.0,28000000.0,10664000.0,30000000.0,35636000.0,36000000.0,40314000.0,40000000.0,25275000.0,16873000.0,10542000.0
Operating Expenses,38699000.0,46000000.0,30612000.0,37000000.0,36044000.0,39000000.0,35636000.0,45000000.0,40314000.0,49000000.0,25275000.0,16873000.0,10542000.0
Operating Income,-9095000.0,-9000000.0,-4770000.0,-5000000.0,-13129000.0,-13000000.0,-52442000.0,-20000000.0,-21665000.0,-22000000.0,-3817000.0,1543000.0,67000.0
Interest Expense,399000.0,0000000.0,0.0,000000.0,0.0,000000.0,0.0,000000.0,406000.0,0000000.0,157000.0,79000.0,0.0
Earnings before Tax,-9263000.0,-9000000.0,-4011000.0,-4000000.0,-13159000.0,-13000000.0,-52511000.0,-53000000.0,-22902000.0,-23000000.0,-4285000.0,1084000.0,167000.0
Income Tax Expense,-11000.0,-0000000.0,-18000.0,-0000000.0,1473000.0,1000000.0,-2724000.0,-3000000.0,-519000.0,-1000000.0,-88000.0,50000.0,35000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,-9252000.0,-9000000.0,-3993000.0,-4000000.0,-14632000.0,-15000000.0,-49787000.0,-50000000.0,-22383000.0,-22000000.0,-4197000.0,1034000.0,132000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,-9252000.0,-9000000.0,-3993000.0,-4000000.0,-14632000.0,-15000000.0,-49787000.0,-50000000.0,-22383000.0,-22000000.0,-4197000.0,1034000.0,132000.0
EPS,-0.74,-0.74,-0.33,-0.33,-1.24,-1.24,-4.38,-4.38,-2.24,-2.24,-0.63,0.17,0.02
EPS Diluted,-0.74,-0.74,-0.33,-0.33,-1.24,-1.24,-4.38,-4.38,-2.24,-2.24,-0.63,0.15,0.02
Weighted Average Shs Out,12521000.0,13000000.0,12073000.0,12000000.0,11758000.0,12000000.0,11368000.0,11000000.0,9998288.0,10000000.0,6634000.0,6252000.0,6039000.0
Weighted Average Shs Out (Dil),12521000.0,13000000.0,12073000.0,12000000.0,11758000.0,12000000.0,11368000.0,11000000.0,9998288.0,10000000.0,6634000.0,6730000.0,6235000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Margin,0.710302797639,0.88095238095238,0.712627195764,0.88888888888889,0.752248703302,0.83333333333333,-0.556103371828,0.8,0.531507395902,0.8,0.70827832057,0.708144274398,0.59317864132
EBITDA Margin,-0.178727386151,-0.16666666666667,-0.0866723657723,-0.083333333333333,-0.347350797715,-0.36666666666667,-1.64074650078,-1.6666666666667,-0.496708182518,-0.51428571428571,-0.0491814100871,0.106244712759,0.0458484763769
EBIT Margin,-0.218220643985,-0.21428571428571,-0.131539034277,-0.11111111111111,-0.43099599501,-0.46666666666667,-1.7352834122,-1.7666666666667,-0.617465158036,-0.65714285714286,-0.125990229733,0.0593324617396,0.00374615599665
Profit Margin,-0.221987619368,-0.21428571428571,-0.110112235612,-0.11111111111111,-0.480336156523,-0.5,-1.64743059462,-1.6666666666667,-0.637928577536,-0.62857142857143,-0.138533139688,0.0397600553718,0.00738048644115
Free Cash Flow margin,-0.0174672489083,,0.055566279679,,-0.237509027641,,-0.411005592138,,-0.321144583464,,0.0739371534196,0.146504652772,0.0569751188146
EBITDA,-7449000.0,-7000000.0,-3143000.0,-3000000.0,-10581000.0,-11000000.0,-49585000.0,-50000000.0,-17428000.0,-18000000.0,-1490000.0,2763000.0,820000.0
EBIT,-9095000.0,-9000000,-4770000.0,-4000000,-13129000.0,-14000000,-52442000.0,-53000000,-21665000.0,-23000000,-3817000.0,1543000.0,67000.0
Consolidated Income,-9252000.0,-9000000.0,-3993000.0,-4000000.0,-14632000.0,-15000000.0,-49787000.0,-50000000.0,-22383000.0,-22000000.0,-4197000.0,1034000.0,132000.0
Earnings Before Tax Margin,-0.222251547579,-0.21428571428571,-0.110608609326,-0.11111111111111,-0.431980828573,-0.43333333333333,-1.73756659277,-1.7666666666667,-0.652720380768,-0.65714285714286,-0.141437813573,0.0416826886103,0.00933743360358
Net Profit Margin,-0.221987619368,-0.21428571428571,-0.110112235612,-0.11111111111111,-0.480336156523,-0.5,-1.64743059462,-1.6666666666667,-0.637928577536,-0.62857142857143,-0.138533139688,0.0397600553718,0.00738048644115
