Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,51769000.0,21226000.0,8403000.0
SG&A Expense,39894000.0,22038000.0,2449000.0
Operating Expenses,91663000.0,43264000.0,10852000.0
Operating Income,-91663000.0,-43264000.0,-10852000.0
Interest Expense,464000.0,309000.0,149000.0
Earnings before Tax,0.0,-43847000.0,-11016000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-89195000.0,-43847000.0,-11016000.0
Preferred Dividends,0.0,656000.0,748000.0
Net Income Com,-89195000.0,-44503000.0,-11764000.0
EPS,-2.27,-5.55,-1.63
EPS Diluted,-2.27,-5.55,-1.63
Weighted Average Shs Out,39285468.0,77335000.0,77335000.0
Weighted Average Shs Out (Dil),39285468.0,8023785.0,7200581.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-90071000.0,-43091000.0,-10749000.0
EBIT,-91663000.0,-43538000.0,-10867000.0
Consolidated Income,-89195000.0,-43847000.0,-11016000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
