date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-23877000.0,-12348000.0,-30770000.0,29993000.0,2577000.0,-4440000.0,-10612000.0,-4747000.0,-6548000.0,-10061000.0,-10518000.0,-17679000.0,-2869000.0,10504000.0,2123000.0,13801000.0,3760000.0,3106000.0,660000.0
,depreciationAndAmortization,1394000.0,1548000.0,1209000.0,1016000.0,982000.0,1186000.0,1336000.0,1304000.0,1606000.0,637000.0,717000.0,860000.0,904000.0,913000.0,869000.0,689000.0,1959000.0,443000.0,382000.0
,deferredIncomeTax,-220000.0,0.0,0.0,-18678000.0,0.0,0.0,0.0,0.0,6000.0,29000.0,0.0,0.0,-1892000.0,-2662000.0,-2765000.0,-735000.0,-476000.0,-587000.0,-310000.0
,stockBasedCompensation,10109000.0,9832000.0,7157000.0,5110000.0,3713000.0,4084000.0,3299000.0,3110000.0,3160000.0,3907000.0,4650000.0,4236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,15514000.0,-3154000.0,-5485000.0,-14397000.0,10062000.0,-32502000.0,-2754000.0,-4134000.0,-287000.0,-1264000.0,-5676000.0,-5629000.0,-5250000.0,-5105000.0,13681000.0,29799000.0,54314000.0,5309000.0,-390000.0
,accountsReceivables,-2550000.0,-2509000.0,-117000.0,-4229000.0,-4899000.0,-536000.0,-1460000.0,-857000.0,-3690000.0,-1000000.0,-759000.0,1940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,5413000.0,-5907000.0,768000.0,-13805000.0,-2899000.0,-1090000.0,-1982000.0,2108000.0,1167000.0,-4281000.0,-275000.0,2908000.0,-2803000.0,-2592000.0,-65000.0,-2855000.0,-1065000.0,-1012000.0,-1132000.0
,accountsPayables,-6034000.0,1406000.0,4277000.0,4404000.0,639000.0,-1124000.0,1263000.0,-287000.0,-466000.0,1277000.0,215000.0,-609000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,51938000.0,36424000.0,39578000.0,45063000.0,59460000.0,49398000.0,81900000.0,84654000.0,88788000.0,89075000.0,90339000.0,96015000.0,101644000.0,106894000.0,111999000.0,98318000.0,68519000.0,14205000.0,8896000.0
,otherNonCashItems,5628000.0,3042000.0,2075000.0,-52000.0,15000.0,227000.0,206000.0,243000.0,-87000.0,-9964000.0,-3000.0,11648000.0,8499000.0,6170000.0,5265000.0,0.0,0.0,0.0,2331000.0
,netCashProvidedByOperatingActivites,-16934000.0,-2217000.0,308000.0,14287000.0,1992000.0,-1359000.0,-4286000.0,3513000.0,-2300000.0,-5168000.0,-8059000.0,41000.0,4340000.0,16890000.0,12466000.0,20388000.0,9244000.0,2585000.0,2677000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1279000.0,0.0,0.0,-855000.0,-537000.0,-746000.0,-734000.0,-517000.0,-516000.0,-751000.0,-275000.0,-154000.0,-703000.0,-1020000.0,-1860000.0,-539000.0,-854000.0,-589000.0,-280000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-26060000.0,-12687000.0,-10874000.0,-60956000.0,-37693000.0,-23697000.0,-44146000.0,-56847000.0,-58813000.0,-63131000.0,-87837000.0,-53655000.0,-63822000.0,-100017000.0,-132456000.0,-95910000.0,-82652000.0,0.0,0.0
,salesMaturitiesOfInvestments,33698000.0,14700000.0,23094000.0,79452000.0,34818000.0,57089000.0,39269000.0,51608000.0,74573000.0,69133000.0,85335000.0,39449000.0,85169000.0,100611000.0,122961000.0,68272000.0,23443000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165000.0,250000.0,-190000.0,0.0
,netCashUsedForInvestingActivites,6389000.0,1067000.0,10773000.0,17694000.0,-3392000.0,32646000.0,-5611000.0,-5848000.0,10153000.0,5287000.0,-2777000.0,-14360000.0,20644000.0,-426000.0,-11355000.0,-28342000.0,-59813000.0,-779000.0,-778000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-537000.0,-649000.0,-483000.0,-371000.0,-313000.0,-198000.0,-144000.0,-127000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,28798000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458000.0,4138000.0,4397000.0,6144000.0,47349000.0,208000.0,23000.0
,commonStockRepurchased,0.0,0.0,0.0,-35167000.0,-4873000.0,-40085000.0,0.0,-10031000.0,0.0,0.0,0.0,0.0,0.0,-25000000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-5731000.0,-831000.0,-3129000.0,-1469000.0,-618000.0,0.0,0.0,0.0,6000.0,22000.0,8000.0,23000.0,44000.0,3652000.0,1032000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,31276000.0,1414000.0,787000.0,-31572000.0,4307000.0,-30222000.0,3458000.0,-4969000.0,1673000.0,1382000.0,526000.0,608000.0,502000.0,-17210000.0,5429000.0,6144000.0,47349000.0,208000.0,23000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
