date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,2586470000.0,4631947000.0,4709586000.0,3120828000.0,1980273000.0,2680167000.0,4801618000.0,3455150000.0,2572520000.0,1649789000.0,839065000.0,626211000.0,960490000.0,582215000.0,483652000.0,375764000.0,418910000.0,392068000.0,300291000.0,410762000.0,435726000.0,335461000.0,316768000.0,110025000.0
,costOfRevenue,2647930000.0,2720911000.0,2462976000.0,2015995000.0,2009419000.0,2115290000.0,1733012000.0,1282210000.0,924507000.0,337701000.0,200690000.0,162242000.0,218593000.0,130923000.0,113165000.0,81993000.0,0.0,301727000.0,28383000.0,28406000.0,20301000.0,14796000.0,19028000.0,16825000.0
,grossProfit,-61460000.0,1911036000.0,2246610000.0,1104833000.0,-29146000.0,564877000.0,3068606000.0,2172940000.0,1648013000.0,1312088000.0,638375000.0,463969000.0,741897000.0,451292000.0,370487000.0,293771000.0,0.0,90341000.0,271908000.0,382356000.0,415425000.0,320665000.0,297740000.0,93200000.0
,grossProfitRatio,-0.0237621159340723,0.412577259627539,0.477029191100874,0.354019189779123,-0.0147181726963909,0.210761866704575,0.639077494294632,0.62889889006266,0.640622035980284,0.795306551322624,0.760817099986294,0.740914803476783,0.772415121448427,0.77512946248379,0.766019782819052,0.781796553155704,0.0,0.230421763571625,0.905481682767715,0.930845599154742,0.953408793599647,0.955893531587875,0.939930801091019,0.847080209043399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17221000.0,10229000.0,19927000.0,13321000.0,7750000.0,7106000.0,6806000.0
,GeneralAndAdministrativeExpenses,196572000.0,195302000.0,183569000.0,191706000.0,169580000.0,189846000.0,184655000.0,144379000.0,121735000.0,72817000.0,49090000.0,41094000.0,35719000.0,32802000.0,31074000.0,31266000.0,0.0,11178000.0,10713000.0,12075000.0,10358000.0,8627000.0,10002000.0,8990000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245003000.0,278809000.0,236135000.0,228797000.0,0.0
,otherExpenses,1662000.0,3713000.0,3247000.0,1715000.0,1697000.0,1995000.0,2647000.0,2557000.0,3097000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
