Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,517821000.0,159588000.0,54965000.0,5685000.0
Revenue Growth,2.24473644634935,1.90344764850359,8.66842568161829,
Cost of Revenue,65179000.0,39159000.0,12097000.0,1012000.0
Gross Profit,452642000.0,120429000.0,42868000.0,4673000.0
R&D Expenses,43303000.0,32629000.0,5258000.0,121000.0
SG&A Expense,60874000.0,31357000.0,5581000.0,2074000.0
Operating Expenses,228099000.0,100524000.0,35835000.0,4286000.0
Operating Income,224543000.0,19905000.0,7033000.0,387000.0
Interest Expense,8352000.0,1461000.0,86000.0,0.0
Earnings before Tax,216191000.0,18457000.0,6947000.0,391000.0
Income Tax Expense,356862000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-140671000.0,18457000.0,6947000.0,391000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-140671000.0,18457000.0,6947000.0,391000.0
EPS,-0.92,0.18,0.11,0.0
EPS Diluted,-0.92,0.18,0.11,0.0
Weighted Average Shs Out,152539532.0,152540000.0,92000000.0,92000000.0
Weighted Average Shs Out (Dil),152232000.0,100473000.0,62394000.0,403392.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.8741,0.7546,0.7799,0.822
EBITDA Margin,0.673,0.359,0.583,0.431
EBIT Margin,0.4336,0.1248,0.128,0.0688
Profit Margin,-0.272,0.116,0.126,0.069
Free Cash Flow margin,-0.8126,-0.9364,-3.7291,-10.7923
EBITDA,348465000.0,57294000.0,32029000.0,2451000.0
EBIT,224543000.0,19918000.0,7033000.0,391000.0
Consolidated Income,-140671000.0,18457000.0,6947000.0,391000.0
Earnings Before Tax Margin,0.4175,0.1157,0.1264,0.0688
Net Profit Margin,-0.2717,0.1157,0.1264,0.0688
