date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-02-26_FY,2008-12-31_FY,2008-02-26_FY,2007-12-31_FY,2006-12-31_FY,2006-02-28_FY,2005-12-31_FY,2005-03-03_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,13978500000.0,11554800000.0,11333400000.0,10441400000.0,9641800000.0,8680100000.0,6011600000.0,5808300000.0,5671400000.0,5542300000.0,5003900000.0,4694700000.0,4505000000.0,4505200000.0,4068000000.0,4068200000.0,3590800000.0,3327000000.0,3327600000.0,3084000000.0,3084800000.0,2939400000.0,2507700000.0,2199800000.0,1919300000.0,1698700000.0,1612600000.0,1519000000.0,1607700000.0,1432000000.0,872500000.0
,costOfRevenue,9025700000.0,8302300000.0,8157000000.0,6977400000.0,6461300000.0,5776800000.0,3808500000.0,3585100000.0,3421700000.0,3267600000.0,2906100000.0,2723800000.0,2631000000.0,2631400000.0,2377000000.0,2377000000.0,2061400000.0,1937000000.0,1937300000.0,1795000000.0,1795500000.0,1714800000.0,1445900000.0,1274200000.0,1096600000.0,1016300000.0,995800000.0,1024300000.0,1129000000.0,978900000.0,568900000.0
,grossProfit,4952800000.0,3252500000.0,3176400000.0,3464000000.0,3180500000.0,2903300000.0,2203100000.0,2223200000.0,2249700000.0,2274700000.0,2097800000.0,1970900000.0,1874000000.0,1873800000.0,1691000000.0,1691200000.0,1529400000.0,1390000000.0,1390300000.0,1289000000.0,1289300000.0,1224600000.0,1061800000.0,925600000.0,822700000.0,682400000.0,616800000.0,494700000.0,478700000.0,453100000.0,303600000.0
,grossProfitRatio,0.354315556032478,0.281484750926022,0.280268939594473,0.331756277893769,0.32986579269431,0.334477713390399,0.366474815356977,0.382762598350636,0.39667454244102,0.410425274705447,0.419232998261356,0.419813832619763,0.415982241953385,0.415919382047412,0.415683382497542,0.415712108549236,0.425921800155954,0.417793808235648,0.417808630845053,0.417963683527886,0.417952541493776,0.41661563584405,0.423415879092395,0.420765524138558,0.428645860469963,0.401718961558839,0.382487907726653,0.32567478604345,0.297754556198296,0.31641061452514,0.347965616045845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935000000.0,0.0,808000000.0,0.0,0.0,703000000.0,0.0,649000000.0,0.0,0.0,0.0,516500000.0,483000000.0,448200000.0,405000000.0,499900000.0,490000000.0,313500000.0,149300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-32100000.0,-3200000.0,167700000.0,-7600000.0,2600000.0,-7800000.0,10400000.0,2100000.0,-7200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2004700000.0,1867700000.0,1802600000.0,2028900000.0,1809700000.0,1786500000.0,1274900000.0,1210500000.0,1200900000.0,1245400000.0,1107000000.0,1021500000.0,935000000.0,993000000.0,808000000.0,863600000.0,831300000.0,703000000.0,755300000.0,649000000.0,691800000.0,689400000.0,609300000.0,558000000.0,572600000.0,532700000.0,489200000.0,586700000.0,574500000.0,385900000.0,193700000.0
,costAndExpenses,11030400000.0,10170000000.0,9959600000.0,9006300000.0,8271000000.0,7563300000.0,5083400000.0,4795600000.0,4622600000.0,4513000000.0,4013100000.0,3745300000.0,3566000000.0,3624400000.0,3185000000.0,3240600000.0,2892700000.0,2640000000.0,2692600000.0,2444000000.0,2487300000.0,2404200000.0,2055200000.0,1832200000.0,1669200000.0,1549000000.0,1485000000.0,1611000000.0,1703500000.0,1364800000.0,762600000.0
,interestExpense,207400000.0,240700000.0,244200000.0,235100000.0,219100000.0,274900000.0,109500000.0,96500000.0,94500000.0,87500000.0,70000000.0,62900000.0,72000000.0,72000000.0,56000000.0,0.0,0.0,34000000.0,0.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,275400000.0,243200000.0,231700000.0,216500000.0,179500000.0,164500000.0,76700000.0,81700000.0,86300000.0,85800000.0,72700000.0,62600000.0,179000000.0,57900000.0,162000000.0,54900000.0,52200000.0,149000000.0,51400000.0,138000000.0,42700000.0,37600000.0,23800000.0,41500000.0,89600000.0,84500000.0,84200000.0,86800000.0,84500000.0,72400000.0,44400000.0
