date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,7208000.0,4168000.0,-1991000.0,-6020000.0,-6240000.0,-12429000.0,-5246000.0,684000.0,-4917000.0,8511000.0,-127000.0,2180000.0,-4147000.0,-7699000.0,-1059000.0,-842000.0,-4894000.0,-11476000.0,-115820000.0,-102652000.0,-68431000.0,-11300000.0
,depreciationAndAmortization,2112000.0,800000.0,2638000.0,3199000.0,4838000.0,5013000.0,2108000.0,1254000.0,846000.0,598000.0,631000.0,689000.0,752000.0,645000.0,413000.0,326000.0,2264000.0,6230000.0,44323000.0,47604000.0,23488000.0,3300000.0
,deferredIncomeTax,261000.0,357000.0,-564000.0,18000.0,-1406000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1861000.0,1623000.0,1695000.0,667000.0,1188000.0,2317000.0,1527000.0,1081000.0,856000.0,218000.0,244000.0,241000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,7460000.0,21918000.0,-343000.0,-6794000.0,1153000.0,-154000.0,-3906000.0,116000.0,-1942000.0,4902000.0,828000.0,783000.0,1445000.0,-4458000.0,-447000.0,-1215000.0,2181000.0,-2453000.0,-35477000.0,25849000.0,12609000.0,100000.0
,accountsReceivables,-2882000.0,-13270000.0,-130000.0,4209000.0,-272000.0,-116000.0,1542000.0,-6147000.0,1350000.0,-6637000.0,1089000.0,-2407000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1740000.0,278000.0,1540000.0,262000.0,429000.0,-1093000.0,-514000.0,648000.0,0.0,-246000.0,200000.0,-611000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,21355000.0,13895000.0,-8023000.0,-7680000.0,-886000.0,-2039000.0,-1885000.0,2021000.0,1905000.0,3847000.0,-1055000.0,-1883000.0,-2666000.0,-4111000.0,347000.0,794000.0,2009000.0,-172000.0,2281000.0,37758000.0,11909000.0,-700000.0
,otherNonCashItems,842000.0,904000.0,239000.0,207000.0,231000.0,79000.0,19000.0,334000.0,0.0,1251000.0,1123000.0,1225000.0,1872000.0,1563000.0,1190000.0,-1000.0,1000.0,0.0,-1000.0,0.0,0.0,100000.0
,netCashProvidedByOperatingActivites,14058000.0,6954000.0,6591000.0,5401000.0,1867000.0,-10503000.0,-4659000.0,10025000.0,1001000.0,6782000.0,2495000.0,3722000.0,-2811000.0,-2836000.0,3018000.0,-1064000.0,-2286000.0,-6023000.0,-27483000.0,-70703000.0,-38552000.0,-7800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-514000.0,-398000.0,-137000.0,-492000.0,-547000.0,-741000.0,-1772000.0,-2465000.0,-1827000.0,-725000.0,-521000.0,-294000.0,-530000.0,-722000.0,-840000.0,-616000.0,-217000.0,-96000.0,-1966000.0,-4885000.0,-8652000.0,-1300000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-626000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26546000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154000.0,23392000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,621000.0,-779000.0,-1000.0,5000.0,-2000.0,-25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7391000.0,0.0
,netCashUsedForInvestingActivites,-514000.0,-398000.0,-137000.0,-492000.0,74000.0,-3425000.0,-1773000.0,-2460000.0,-1224000.0,-1376000.0,-521000.0,-266000.0,-530000.0,-722000.0,-840000.0,-616000.0,-178000.0,270000.0,-1954000.0,-2463000.0,-4415000.0,-1200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-31000.0,-16943000.0,-20001000.0,-14329000.0,-10008000.0,-12634000.0,-5727000.0,-4666000.0,-1695000.0,-5272000.0,-3306000.0,-162000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,21720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,7000.0,6000.0,5000.0,2000.0,80000.0,2000.0,374000.0,85650000.0,69344000.0,5100000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276000.0,-108000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-31000.0,-130000.0,-270000.0,-550000.0,1000000.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,137000.0,0.0,0.0,0.0,0.0
