date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,44640007.0,61525214.0,73330642.0,79554493.0,71530102.0,70438116.0,49599486.0,54990340.0,53362945.0,35819996.0,48969847.0,51654763.0,51572595.0,73576750.0,71882328.0,40440729.0,21473565.0,7095101.0,4053222.0
,costOfRevenue,8296483.0,22700873.0,29921482.0,36669543.0,21364795.0,23721996.0,20424561.0,28784887.0,25635510.0,20831759.0,29255310.0,35182337.0,32768558.0,35779365.0,27692914.0,13853863.0,4057843.0,2806531.0,1841083.0
,grossProfit,36343524.0,38824341.0,43409160.0,42884950.0,50165307.0,46716120.0,29174925.0,26205453.0,27727435.0,14988237.0,19714537.0,16472426.0,18804037.0,37797385.0,44189414.0,26586866.0,17415722.0,4288570.0,2212139.0
,grossProfitRatio,0.814146915344346,0.631031384953817,0.591964816017839,0.539063833893078,0.701317425774117,0.663222167952363,0.588210228630192,0.476546480709157,0.519600914079986,0.418432123778015,0.402585227599343,0.31889461965008,0.364612969349322,0.513713707115359,0.614746561908791,0.657427960806542,0.81103077202132,0.604441007957462,0.54577296777724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18189643.0,7446116.0,5418099.0,1213410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,16981821.0,16426543.0,17027350.0,18543023.0,11826820.0,10244501.0,9227717.0,11799055.0,16065691.0,0.0,17984385.0,20242653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,27410284.0,30135991.0,31852190.0,28578401.0,39195653.0,34324646.0,17450199.0,14389493.0,9249678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9350831.0,3397902.0,0.0,0.0,0.0,0.0,0.0,-356956.0,-75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,44392105.0,46562534.0,48879540.0,47121424.0,51022473.0,44569147.0,26677916.0,26188548.0,34255334.0,20684088.0,23402484.0,21456063.0,24760340.0,38620708.0,42562951.0,26469247.0,12691946.0,3405109.0,2165381.0
,costAndExpenses,52688588.0,69263407.0,78801022.0,83790967.0,72387268.0,68291143.0,47102477.0,54973435.0,59890844.0,41515847.0,52657794.0,56638400.0,57528898.0,74400073.0,70255865.0,40323110.0,16749789.0,6211640.0,4006464.0
,interestExpense,253505.0,482210.0,420452.0,318193.0,99965.0,141311.0,351225.0,356956.0,563198.0,335870.0,564001.0,839449.0,750452.0,884131.0,908439.0,172704.0,44603.0,94354.0,113430.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3237.93,3422385.0,3181619.0,3029801.0,2209738.0,1807350.0,1749538.0,3055182.0,7321679.0,4213771.0,5067982.0,5704004.0,2029755.0,4232026.0,3451372.0,1546859.0,108489.0,26470.0,2496150.0
,EBITDA,-7301331.07,-4315808.0,-2288761.0,-1206673.0,1352572.0,3954323.0,4246547.0,3072087.0,793780.0,-1482080.0,1380035.0,720367.0,-3926548.0,3408703.0,5077835.0,1664478.0,4832265.0,909931.0,2542908.0
,EBITDARatio,-0.163560258178275,-0.0701469807159062,-0.0312115227356117,-0.0151678799587096,0.0189091300331153,0.0561389660109592,0.0856167541736219,0.0558659393631682,0.0148751160566569,-0.0413757723479366,0.0281813214568549,0.0139458001191487,-0.0761363278307016,0.0463285344894957,0.0706409369490649,0.0411584568616456,0.225033197794591,0.128247786747504,0.627379403348743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-7304569.0,-7738193.0,-5470380.0,-4236474.0,-857166.0,2146973.0,2497009.0,16905.0,-6527899.0,-5695851.0,-3687947.0,-4983637.0,-5956303.0,-823323.0,1626463.0,117619.0,4723776.0,883461.0,46758.0
,operatingIncomeRatio,-0.163632792441094,-0.12577271165607,-0.0745988286861037,-0.0532524794042745,-0.0119832906151874,0.0304802729249601,0.0503434450913463,0.000307417630078301,-0.12233018623691,-0.159013166835641,-0.0753105681543175,-0.0964797186273026,-0.115493567853237,-0.0111899886852844,0.0226267435300649,0.00290842927188578,0.219980985923856,0.124517043520593,0.0115360076502101
,totalOtherIncomeExpensesNet,997517.0,3397902.0,0.0,0.0,0.0,0.0,0.0,-356956.0,-75000.0,-3198900.0,-388157.0,-1179879.0,-40224182.0,60818.0,671538.0,10299.0,24862.0,-8125.0,-2487052.0
,incomeBeforeTax,-7304569.0,-4822501.0,-5890832.0,-4554667.0,-957131.0,2005662.0,2145784.0,-340051.0,-7166097.0,-9225631.0,-4635384.0,-6998298.0,-46916795.0,-1610054.0,1405057.0,33354.0,4726199.0,787236.0,-2553079.0
,incomeBeforeTaxRatio,-0.163632792441094,-0.078382514849928,-0.0803324754745772,-0.0572521655062273,-0.0133808141361241,0.0284741005849731,0.0432622225157736,-0.00618383156023403,-0.134289758558116,-0.257555333060339,-0.0946579228642475,-0.135482143243983,-0.909723371492166,-0.0218826463522784,0.0195466262584039,0.000824762580318471,0.220093822334577,0.110954868718571,-0.629888765036803
,incomeTaxExpense,0.0,-334394.0,0.0,-1498076.0,-29260.0,-300143.0,0.0,-313645.0,-326779.0,7876.0,2642.0,0.0,-1980051.0,-502229.0,839866.0,36975.0,1786233.0,-275166.0,-484673.0
,netIncome,-7304569.0,-4488107.0,-5890832.0,-3057700.0,-772584.0,2339774.0,2105114.0,477216.0,-7022845.0,-8976371.0,-5006249.0,-5391114.0,-82850281.0,-1107825.0,565191.0,-3621.0,2939966.0,319567.0,-2468741.0
,netIncomeRatio,-0.163632792441094,-0.0729474423282786,-0.0803324754745772,-0.0384352898836273,-0.010800823407186,0.0332174415340694,0.0424422543411035,0.00867817874921304,-0.131605274034257,-0.250596649982876,-0.102231256715995,-0.104368187692585,-1.60647880914272,-0.0150567264794925,0.00786272531407163,-8.95384452639318e-05,0.136910941429614,0.0450405145747749,-0.609081121142637
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
