date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,1128588000.0,1137913000.0,1092051000.0,1116143000.0,1058482000.0
,costOfRevenue,791933000.0,806113000.0,779264000.0,789487000.0,735995000.0
,grossProfit,336655000.0,331800000.0,312787000.0,326656000.0,322487000.0
,grossProfitRatio,0.298297518669346,0.291586439385085,0.286421604851788,0.292665007978368,0.304669328340019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,224670000.0,234715000.0,231336000.0,223584000.0,221658000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,224696000.0,234720000.0,227009000.0,222309000.0,220463000.0
,costAndExpenses,1016629000.0,1040833000.0,1006273000.0,1011796000.0,956458000.0
,interestExpense,2328000.0,5286000.0,4026000.0,2329000.0,1556000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,26323000.0,25809000.0,24104000.0,23916000.0,20457000.0
,EBITDA,113006000.0,111757000.0,91110000.0,117033000.0,118601000.0
,EBITDARatio,0.100130428464595,0.0982122534851083,0.0834301694701072,0.104854843868572,0.112048197324092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,111959000.0,97080000.0,85778000.0,104347000.0,102024000.0
,operatingIncomeRatio,0.0992027205676474,0.0853140793716216,0.0785476136187779,0.0934889167427471,0.0963870901914251
,totalOtherIncomeExpensesNet,4580000.0,5284000.0,8947000.0,7905000.0,3454000.0
,incomeBeforeTax,107379000.0,91796000.0,76831000.0,96442000.0,98570000.0
,incomeBeforeTaxRatio,0.0951445523078395,0.0806704906262605,0.0703547728082296,0.08640649092455,0.0931239265287459
,incomeTaxExpense,26962000.0,22745000.0,19977000.0,52812000.0,36158000.0
,netIncome,57393000.0,57917000.0,43003000.0,37976000.0,60430000.0
,netIncomeRatio,0.0508538102478495,0.050897564225033,0.0393781975383934,0.0340243140887861,0.0570911928592078
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.56465896108634,2.59,1.91,1.67,2.66
,EPSDiluted,2.56465896108634,2.54,1.88,1.64,2.62
,weightedAverageShsOut,22349093.0,22378414.0,22456480.0,22726491.0,22722517.0
,weightedAverageShsOutDil,22349093.0,22818451.0,22931723.0,23198392.0,23082578.0
