date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2118000000.0,783000000.0,3819409197.03583,3228509263.88908,2370141887.72363
,depreciationAndAmortization,218000000.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,35090000000.0,352000000.0,3055527357.62867,-2073057015.82497,1446020974.70697
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-35460000000.0,-1344000000.0,-3748350421.27702,1033825695.63631,-1100555212.83159
,netCashProvidedByOperatingActivites,1966000000.0,-209000000.0,3126586133.38747,2189277943.70042,2715607649.59901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-59000000.0,-64000000.0,-366714039.183839,-181088422.503615,-429364589.759408
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-1136000000.0,-260000000.0,-634453354.989341,1283835831.18234,-247995064.77483
,netCashUsedForInvestingActivites,-1195000000.0,-324000000.0,-1001167394.17318,1102747408.67873,-677359654.534238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-504000000.0,-677596183.128616,-1014906009.7031,0.0
,commonStockIssued,13000000.0,22000000.0,21571414.069638,28379528.89982,16039481.801357
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-814000000.0,-1634000000.0,-1578519947.21348,-1566279714.04246,-1563232572.48612
,otherFinancingActivites,1013000000.0,-341000000.0,1544259466.04406,252712947.822209,1089450956.19988
,netCashUsedProvidedByFinancingActivities,212000000.0,-2457000000.0,-690285250.228403,-2300093247.02353,-457742134.484886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,70000000.0,203000000.0,385747639.833519,-147303269.051448,1236273904.99692
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1053000000.0,-8477000000.0,1820881128.81941,844628836.304174,2816779765.5768
,cashAtEndOfPeriod,8018000000.0,6965000000.0,15385493858.4915,14446531616.1466,12418260333.1277
,cashAtBeginningOfPeriod,6965000000.0,15442000000.0,13564612729.6721,13601902779.8424,9601480567.5509
,operatingCashFlow,1966000000.0,-209000000.0,3126586133.38747,2189277943.70042,2715607649.59901
,capitalExpenditure,-59000000.0,-64000000.0,-366714039.183839,-181088422.503615,-429364589.759408
,freeCashFlow,1907000000.0,-273000000.0,2759872094.20363,2008189521.19681,2286243059.8396
