date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,1638800000.0,1731100000.0,1661900000.0,1729000000.0,1364300000.0,1348800000.0,1651900000.0,1732400000.0,1976300000.0,1943300000.0,1449700000.0,1142000000.0,1316900000.0,1310300000.0,1279447000.0,1196729000.0,1128600000.0,1008177000.0,875200000.0,835100000.0,922300000.0,908400000.0
,costOfRevenue,1287600000.0,1344900000.0,1099700000.0,1170100000.0,1107300000.0,1156500000.0,1302200000.0,1620200000.0,1415900000.0,1194900000.0,1104400000.0,1011700000.0,1096300000.0,1058900000.0,968915000.0,869877000.0,866313000.0,739237000.0,0.0,0.0,0.0,0.0
,grossProfit,351200000.0,386200000.0,562200000.0,558900000.0,257000000.0,192300000.0,349700000.0,112200000.0,560400000.0,748400000.0,345300000.0,130300000.0,220600000.0,251400000.0,310532000.0,326852000.0,262287000.0,268940000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.21430314864535,0.223095141817342,0.338287502256453,0.32325043377675,0.188374990837792,0.142571174377224,0.211695623221745,0.0647656430385592,0.283560188230532,0.385118098080585,0.238187211147134,0.114098073555166,0.167514617662693,0.191864458520949,0.242707982433036,0.273121149399739,0.232400318979266,0.266758713995657,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,251800000.0,258500000.0,257800000.0,221100000.0,185300000.0,191600000.0,202400000.0,239100000.0,197300000.0,195000000.0,166700000.0,148200000.0,167400000.0,162100000.0,163839000.0,150729000.0,148907000.0,128586000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
