Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,923828000.0,924000000.0,966550000.0,967000000.0,968612000.0,969000000.0,911429000.0,911000000.0,824765000.0,825000000.0,723903000.0,642404000.0
Revenue Growth,-0.000186147186147186,-0.0440225544462263,-0.00046535677352637,-0.00166423707325534,-0.000400412796697626,0.0631656442794776,0.000470911086717892,0.104557055646154,-0.000284848484848485,0.139655451075628,0.126865648408167,0.0
Cost of Revenue,572789000.0,573000000.0,595725000.0,596000000.0,584611000.0,585000000.0,533862000.0,534000000.0,460576000.0,461000000.0,408919000.0,395455000.0
Gross Profit,351039000.0,351000000.0,370825000.0,371000000.0,384001000.0,384000000.0,377567000.0,378000000.0,364189000.0,364000000.0,314984000.0,246949000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,115323000.0,115000000.0,108528000.0,109000000.0,100256000.0,100000000.0,109217000.0,109000000.0,96587000.0,97000000.0,103044000.0,108721000.0
Operating Expenses,115323000.0,115000000.0,108528000.0,109000000.0,100256000.0,100000000.0,109217000.0,109000000.0,96587000.0,97000000.0,103044000.0,108721000.0
Operating Income,235716000.0,236000000.0,262297000.0,262000000.0,283745000.0,284000000.0,268350000.0,268000000.0,267602000.0,268000000.0,211940000.0,138228000.0
Interest Expense,0.0,13000000.0,4707000.0,5000000.0,0.0,000000.0,0.0,000000.0,0.0,000000.0,0.0,0.0
Earnings before Tax,64947000.0,225000000.0,52742000.0,273000000.0,42342000.0,327000000.0,268350000.0,319000000.0,267602000.0,286000000.0,211940000.0,154436000.0
Income Tax Expense,59217000.0,59000000.0,330775000.0,331000000.0,74675000.0,75000000.0,69133000.0,69000000.0,66164000.0,66000000.0,54385000.0,31580000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,166268000.0,166000000.0,-57390000.0,-57000000.0,252526000.0,253000000.0,249740000.0,250000000.0,219658000.0,220000000.0,185543000.0,122856000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,166268000.0,166000000.0,-57390000.0,-57000000.0,252526000.0,253000000.0,249740000.0,250000000.0,219658000.0,220000000.0,185543000.0,122856000.0
EPS,1.99,1.99,-0.68,-0.68,3.01,3.01,2.98,2.98,5.26,2.63,4.45,2.95
EPS Diluted,1.99,1.99,-0.68,-0.68,3.0,3.00,2.97,2.97,5.24,2.62,4.44,2.94
Weighted Average Shs Out,83537000.0,84000000.0,84146000.0,84000000.0,83982000.0,84000000.0,83785000.0,84000000.0,41791000.0,84000000.0,41697000.0,41619000.0
Weighted Average Shs Out (Dil),83618000.0,84000000.0,84146000.0,84000000.0,84149000.0,84000000.0,83971000.0,84000000.0,41882000.0,84000000.0,41793000.0,41717000.0
Dividend per Share,0.0,,14.9917999667,,0.0,,0.0,,0.0,,2.54183714976,0.239518661457
Gross Margin,0.379983070442,0.37987012987013,0.383658372562,0.38366080661841,0.396444603205,0.39628482972136,0.414258269158,0.41492864983535,0.44156699181,0.44121212121212,0.43511906982,0.384413857946
EBITDA Margin,0.270443199383,0.27272727272727,0.286807718173,0.30299896587384,0.309011244957,0.30856553147575,0.31213841122,0.31174533479693,0.342007723412,0.34181818181818,0.312728362778,0.241449306044
EBIT Margin,0.255151391818,0.25757575757576,0.27137447623,0.28852119958635,0.292939794262,0.33849329205366,0.294427761241,0.35016465422613,0.324458482113,0.34666666666667,0.29277403188,0.215173006395
Profit Margin,0.179977225198,0.17965367965368,-0.0593761316021,-0.05894519131334,0.260709138437,0.26109391124871,0.274009275544,0.27442371020856,0.266327984335,0.26666666666667,0.256309201647,0.191244139202
Free Cash Flow margin,0.187161462956,,-0.0301722621696,,0.213199919059,,0.234995814265,,0.217602589829,,0.216096631731,0.110242152913
EBITDA,249843000.0,252000000.0,277214000.0,293000000.0,299312000.0,299000000.0,284492000.0,284000000.0,282076000.0,282000000.0,226385000.0,155108000.0
EBIT,235716000.0,238000000,262297000.0,279000000,283745000.0,328000000,268350000.0,319000000,267602000.0,286000000,211940000.0,138228000.0
Consolidated Income,166268000.0,166000000.0,-57390000.0,-57000000.0,252526000.0,253000000.0,249740000.0,250000000.0,219658000.0,220000000.0,185543000.0,122856000.0
Earnings Before Tax Margin,0.0703020475673,0.24350649350649,0.0545672753608,0.282316442606,0.0437140981115,0.3374613003096,0.294427761241,0.35016465422613,0.324458482113,0.34666666666667,0.29277403188,0.240403235347
Net Profit Margin,0.179977225198,0.17965367965368,-0.0593761316021,-0.05894519131334,0.260709138437,0.26109391124871,0.274009275544,0.27442371020856,0.266327984335,0.26666666666667,0.256309201647,0.191244139202
