date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,8040000000.0,7794000000.0,5770692000.0,5425129000.0,5017220000.0,4570058000.0,4181095000.0,3799095000.0,3402040000.0,3014524000.0,2816992000.0,2472638000.0,1663992000.0,922066000.0,637235000.0,242245000.0,66854000.0,12872000.0,805000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,3579000000.0,3427000000.0,2308606000.0,2101982000.0,1993327000.0,1843164000.0,1608336000.0,1394490000.0,1229370000.0,1121099000.0,1099232000.0,1064008000.0,863447000.0,549956000.0,697968000.0,184943000.0,120914000.0,86774000.0,69898000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,4461000000.0,4367000000.0,3462086000.0,3323147000.0,3023893000.0,2726894000.0,2572759000.0,2404605000.0,2172670000.0,1893425000.0,1717760000.0,1408630000.0,800545000.0,372110000.0,-60733000.0,57302000.0,-54060000.0,-73902000.0,-69093000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.554850746268657,0.560302797023351,0.599942953115502,0.612547093350223,0.602702891242561,0.596686956708208,0.615331390461111,0.63294152949584,0.638637405791819,0.62810082122418,0.609785189308312,0.569687111497923,0.48109906778398,0.403561133367893,-0.0953070688207647,0.236545645936965,-0.808627756005624,-5.74129894344313,-85.8298136645963,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,263000000.0,280000000.0,123219000.0,112427000.0,82146000.0,64403000.0,62784000.0,57969000.0,48843000.0,53435000.0,45390000.0,41031000.0,40496000.0,41343000.0,70127000.0,44745000.0,30520000.0,24534000.0,30087000.0,58453000.0,71000000.0,33134000.0,117000.0,56626.0,374668.0
,GeneralAndAdministrativeExpenses,511000000.0,524000000.0,356819000.0,334023000.0,341106000.0,324801000.0,293938000.0,262135000.0,261905000.0,238738000.0,240970000.0,227554000.0,816422000.0,329435000.0,831115000.0,743142000.0,498354000.0,243741000.0,131200000.0,110003000.0,54634000.0,30384000.0,2813000.0,6808022.0,3700865.0
,SellingAndMarketingExpenses,957000000.0,937000000.0,484044000.0,437739000.0,386724000.0,354189000.0,336480000.0,291024000.0,248905000.0,222773000.0,628495000.0,569462000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1000000.0,-3000000.0,43699000.0,12844000.0,14985000.0,12379000.0,-887000.0,1204000.0,-226000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
