date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,182527000000.0,161857000000.0,136819000000.0,110855000000.0,90272000000.0,74989000000.0,66001000000.0,55519000000.0,46039000000.0,37905000000.0,29321000000.0,23651000000.0,21796000000.0,16594000000.0,10605000000.0,6139000000.0,3189000000.0,1466000000.0,440000000.0,86000000.0,19000000.0,0.0
,costOfRevenue,84732000000.0,71896000000.0,59549000000.0,45583000000.0,35138000000.0,28164000000.0,25313000000.0,21993000000.0,17176000000.0,13188000000.0,10417000000.0,8844000000.0,8622000000.0,6649000000.0,4225000000.0,2577000000.0,1469000000.0,634000000.0,133000000.0,15000000.0,6000000.0,1000000.0
,grossProfit,97795000000.0,89961000000.0,77270000000.0,65272000000.0,55134000000.0,46825000000.0,40688000000.0,33526000000.0,28863000000.0,24717000000.0,18904000000.0,14806000000.0,13174000000.0,9945000000.0,6380000000.0,3561000000.0,1720000000.0,832000000.0,307000000.0,71000000.0,13000000.0,-1000000.0
,grossProfitRatio,0.535783747062079,0.555805433191027,0.564760742294564,0.588805195976726,0.610754165189649,0.624424915654296,0.616475507946849,0.603865343395955,0.626924998370946,0.65207756232687,0.644725623273422,0.62602004143588,0.604422829877042,0.599313004700494,0.601603017444602,0.580061899332139,0.539354029476325,0.567530695770805,0.697727272727273,0.825581395348837,0.684210526315789,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,27573000000.0,26018000000.0,21419000000.0,16625000000.0,13948000000.0,12282000000.0,9832000000.0,7137000000.0,6083000000.0,5162000000.0,3762000000.0,2843000000.0,2793000000.0,2120000000.0,1229000000.0,600000000.0,395000000.0,230000000.0,40000000.0,21000000.0,12000000.0,3000000.0
,GeneralAndAdministrativeExpenses,11052000000.0,9551000000.0,6923000000.0,6840000000.0,6985000000.0,6136000000.0,13982000000.0,10986000000.0,8946000000.0,7313000000.0,4761000000.0,3651000000.0,3749000000.0,2741000000.0,1601000000.0,855000000.0,484000000.0,259000000.0,80000000.0,39000000.0,16000000.0,3000000.0
,SellingAndMarketingExpenses,17946000000.0,18464000000.0,16333000000.0,12893000000.0,10485000000.0,9047000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1246000000.0,5394000000.0,8592000000.0,1047000000.0,434000000.0,291000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,56571000000.0,54033000000.0,45878000000.0,36390000000.0,31418000000.0,27465000000.0,23814000000.0,20001000000.0,16781000000.0,12975000000.0,8523000000.0,6494262000.0,6542075000.0,4860501000.0,2829894000.0,1549773000.0,1091378000.0,497616000.0,121532000.0,16500000.0,27764000.0,6000000.0
,costAndExpenses,141303000000.0,127626000000.0,109295000000.0,84677000000.0,66556000000.0,55629000000.0,49505000000.0,40116000000.0,32205000000.0,26273000000.0,18940000000.0,15338000000.0,16258000000.0,11510000000.0,7055000000.0,4121000000.0,2549000000.0,1123000000.0,253000000.0,75000000.0,34000000.0,7000000.0
,interestExpense,135000000.0,100000000.0,114000000.0,109000000.0,124000000.0,104000000.0,585000000.0,305000000.0,-145000000.0,629000000.0,404000000.0,67000000.0,312000000.0,594000000.0,458000000.0,120000000.0,15000000.0,1000000.0,-1000000.0,-1000000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,13697000000.0,11781000000.0,9035000000.0,6915000000.0,6144000000.0,5063000000.0,4979000000.0,3939000000.0,2962000000.0,1851000000.0,1396000000.0,1524000000.0,1500000000.0,968000000.0,572000000.0,294000000.0,149000000.0,50000000.0,18000000.0,10000000.0,0.0,0.0
,EBITDA,54921000000.0,46012000000.0,36559000000.0,33093000000.0,29860000000.0,24423000000.0,21475000000.0,19342000000.0,16796000000.0,13483000000.0,11777000000.0,9836000000.0,7037000000.0,6052000000.0,4122000000.0,2311000000.0,789000000.0,392000000.0,204000000.0,21000000.0,-15000000.0,-6000000.0
,EBITDARatio,0.300892470702964,0.284275626015557,0.267207039957901,0.298525100356321,0.330778092874867,0.325687767539239,0.325373857971849,0.348385237486266,0.364821129911597,0.355705052103944,0.401657515091573,0.415880935267008,0.322857405028446,0.364710136193805,0.388684582743989,0.376445675191399,0.247412982126058,0.267394270122783,0.463636363636364,0.244186046511628,-0.789474,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
