Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,90000.0,81000.0,44000.0,36000.0,27000.0,24000.0,24000.0,15000.0,0.0
Stock-based compensation,2678000.0,2235000.0,1679000.0,1364000.0,1753000.0,1255000.0,1648000.0,2863000.0,80000.0
Operating Cash Flow,-34462000.0,-44769000.0,-28258000.0,-17826000.0,-12229000.0,-8436000.0,-6795000.0,-4691000.0,-1632000.0
Capital Expenditure,-23000.0,-146000.0,-85000.0,-14000.0,-70000.0,-14000.0,-8000.0,-136000.0,-8000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,5410000.0,-17401000.0,24592000.0,-19558000.0,-16757000.0,1353000.0,3085000.0,-4586000.0,92000.0
Investing Cash flow,5352000.0,-18582000.0,24472000.0,-21192000.0,-17862000.0,1129000.0,2977000.0,-4767000.0,-1016000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,41902000.0,22216000.0,35754000.0,54684000.0,19364000.0,2280000.0,6550000.0,13838000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,41763000.0,25653000.0,36017000.0,54792000.0,24369000.0,2280000.0,6550000.0,13838000.0,11091000.0
Effect of forex changes on cash,-103000.0,367000.0,39000.0,-150000.0,-237000.0,64000.0,12000.0,640000.0,10000.0
Net cash flow / Change in cash,12653000.0,-37698000.0,32231000.0,15774000.0,-5722000.0,-5027000.0,2732000.0,4380000.0,8443000.0
Free Cash Flow,-34485000.0,-44915000.0,-28343000.0,-17840000.0,-12299000.0,-8450000.0,-6803000.0,-4827000.0,-1640000.0
Net Cash/Marketcap,0.1017,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594
