Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,,,,,,,,,
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,2424163.0,29512195.0,-34669607.0,-16383045.0,13529901.0,22541351.0,-19937426.0,11831155.0,49763601.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-58996025.0,-29595130.0,-26710614.0,-15044128.0,-67814283.0,-161169072.0,-122583943.0,-545104.0,87890615.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-36555861.0,26480846.0,62585356.0,-9536630.0,-40854136.0,-59569320.0,-9278752.0,-545104.0,87890615.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-34131698.0,55993041.0,27915749.0,-25919675.0,-27324235.0,-37027969.0,-29216178.0,11286051.0,137654216.0
Free Cash Flow,2424163.0,29512195.0,-34669607.0,-16383045.0,13529901.0,22541351.0,-19937426.0,11831155.0,49763601.0
Net Cash/Marketcap,,,,,,,,,
