date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,330095000.0,387649000.0,414160000.0,407042000.0,325976000.0,322945000.0,315676000.0,362995000.0,304233000.0,299856000.0
,costOfRevenue,0.0,124241000.0,137877000.0,110631000.0,96709000.0,99906000.0,101823000.0,86055000.0,89317000.0,85964000.0
,grossProfit,330095000.0,263408000.0,276283000.0,296411000.0,229267000.0,223039000.0,213853000.0,276940000.0,214916000.0,213892000.0
,grossProfitRatio,1.0,0.679501301435061,0.667092428047132,0.728207408572088,0.703324784646722,0.690640821192463,0.677444595091169,0.762930618879048,0.706419093260757,0.713315724881276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,48682000.0,52686000.0,46432000.0,41261000.0,37485000.0,42173000.0,28124000.0,36018000.0,30754000.0,36963000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,48682000.0,146802000.0,149992000.0,127265000.0,96249000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,48682000.0,271043000.0,287869000.0,237896000.0,192958000.0,224869000.0,193236000.0,176782000.0,173267000.0,155818000.0
,interestExpense,71015000.0,63783000.0,61989000.0,53342000.0,49051000.0,52846000.0,53300000.0,53907000.0,51754000.0,53128000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,97751000.0,94116000.0,99422000.0,82281000.0,56145000.0,57253000.0,53653000.0,54043000.0,52960000.0,50981000.0
,EBITDA,156505000.0,210722000.0,225713000.0,251427000.0,189163000.0,155329000.0,176093000.0,240256000.0,183926000.0,195019000.0
,EBITDARatio,0.474121086353928,0.54358969067378,0.544989858991694,0.617693014480078,0.58029732250227,0.480976636888634,0.55782827962848,0.661871375638783,0.604556376198506,0.650375513579852
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,58754000.0,116606000.0,126291000.0,169146000.0,133018000.0,98076000.0,122440000.0,186213000.0,130966000.0,144038000.0
,operatingIncomeRatio,0.177991184356019,0.300803046054549,0.304932876183118,0.415549255359398,0.408060716126341,0.303692579231758,0.387866039863658,0.512990537059739,0.430479270822034,0.480357238140974
,totalOtherIncomeExpensesNet,532000.0,57743000.0,50723000.0,-42516000.0,15618000.0,-24011000.0,-8604000.0,-19000000.0,-6000000.0,0.0
,incomeBeforeTax,58754000.0,117484000.0,120482000.0,72660000.0,97434000.0,42642000.0,67515000.0,111435000.0,71214000.0,88900000.0
,incomeBeforeTaxRatio,0.177991184356019,0.303067981601913,0.290906895885648,0.178507377617052,0.298899305470341,0.132041059623156,0.213874352183885,0.30698769955509,0.234077171115559,0.296475641641321
,incomeTaxExpense,38996000.0,1287000.0,3519000.0,-278000.0,804000.0,1294000.0,1721000.0,2100000.0,1364000.0,1440000.0
,netIncome,97750000.0,109523000.0,105150000.0,67070000.0,90815000.0,38785000.0,65772000.0,109314000.0,69837000.0,87463000.0
,netIncomeRatio,0.296126872566988,0.282531362134302,0.253887386517288,0.164774151070406,0.278594129629175,0.120097849479013,0.208352868130615,0.301144643865618,0.229551034897595,0.291683341337175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.838156484458735,0.914589439754157,0.923478215047909,0.62,0.913962803429814,0.39,0.662356,0.97,0.703662,0.882253
,EPSDiluted,0.838156484458735,0.913483352238607,0.921955967067365,0.61,0.910024650780608,0.39,0.662356,0.97,0.703662,0.882253
,weightedAverageShsOut,116625000.0,119751000.0,113863000.0,107132000.0,99364000.0,99252000.0,99300000.0,99136000.0,99248000.0,99136000.0
,weightedAverageShsOutDil,116625000.0,119896000.0,114051000.0,118390000.0,99794000.0,99278000.0,99300000.0,99136000.0,99248000.0,99136000.0
