date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,1236400000.0,1428100000.0,1302272000.0,1132892000.0,1164292000.0,1104442000.0,1050294000.0,862668000.0,887499000.0,922200000.0,809467000.0,780033000.0,1120147000.0,1055814000.0,982152000.0,807960000.0,706390000.0,697246000.0,773263000.0,985388000.0,1163477000.0,984511000.0,948691000.0,810857000.0,651766000.0
,costOfRevenue,793700000.0,879100000.0,820748000.0,718313000.0,718316000.0,692310000.0,678609000.0,582393000.0,593149000.0,627803000.0,545118000.0,510590000.0,725078000.0,690689000.0,663115000.0,535904000.0,465379000.0,460911000.0,492902000.0,594446000.0,682421000.0,593442000.0,572756000.0,489962000.0,418555000.0
,grossProfit,442700000.0,549000000.0,481524000.0,414579000.0,445976000.0,412132000.0,371685000.0,280275000.0,294350000.0,294397000.0,264349000.0,269443000.0,395069000.0,365125000.0,319037000.0,272056000.0,241011000.0,236335000.0,280361000.0,390942000.0,481056000.0,391069000.0,375935000.0,320895000.0,233211000.0
,grossProfitRatio,0.358055645422193,0.384426860864085,0.369756855710635,0.365947504263425,0.383044803193701,0.373158572383158,0.353886626030426,0.324893238186649,0.331662345535037,0.319233355020603,0.326571682353944,0.345425129449651,0.352693887498694,0.345823222650959,0.324834648811997,0.336719639586118,0.341186879768966,0.338954974284542,0.362568750864842,0.396739152496276,0.413464125204022,0.397221564817458,0.396267066937496,0.395747955558132,0.357814000730323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,375400000.0,432900000.0,369452000.0,308154000.0,309668000.0,299476000.0,293310000.0,224619000.0,206449000.0,202075000.0,192122000.0,193995000.0,245032000.0,222937000.0,202097000.0,179217000.0,169706000.0,149739000.0,156314000.0,195532000.0,243885000.0,206919000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3300000.0,5300000.0,7639000.0,-113000.0,360000.0,9174000.0,6285000.0,-72000.0,96000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,375400000.0,432900000.0,369452000.0,308154000.0,309668000.0,299476000.0,293310000.0,224619000.0,206449000.0,196630000.0,192122000.0,193995000.0,245032000.0,222937000.0,202097000.0,179217000.0,169706000.0,149739000.0,156314000.0,195532000.0,243885000.0,206919000.0,0.0,0.0,0.0
,costAndExpenses,1169100000.0,1312000000.0,1190200000.0,1026467000.0,1027984000.0,991786000.0,971919000.0,807012000.0,799598000.0,824433000.0,737240000.0,704585000.0,970110000.0,913626000.0,865212000.0,715121000.0,635085000.0,610650000.0,649216000.0,789978000.0,926306000.0,800361000.0,777148000.0,672980000.0,619981000.0
,interestExpense,17400000.0,21700000.0,20911000.0,7483000.0,5405000.0,6865000.0,7378000.0,5941000.0,6350000.0,9753000.0,17436000.0,13862000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,43300000.0,39500000.0,35334000.0,26703000.0,23025000.0,21279000.0,20042000.0,16361000.0,16547000.0,17738000.0,19461000.0,20579000.0,21466000.0,21322000.0,19857000.0,19347000.0,21772000.0,29599000.0,30192000.0,35963000.0,33949000.0,33008000.0,36502000.0,33123000.0,29466000.0
,EBITDA,110600000.0,155600000.0,147406000.0,133128000.0,159333000.0,133935000.0,98417000.0,72017000.0,104448000.0,115505000.0,91688000.0,96027000.0,171503000.0,163510000.0,136797000.0,112186000.0,93077000.0,116195000.0,154239000.0,231373000.0,271120000.0,217158000.0,208045000.0,171000000.0,61251000.0
,EBITDARatio,0.0894532513749596,0.108955955465304,0.113191407017889,0.117511642769125,0.136849690627437,0.12126938309119,0.0937042390035552,0.0834817102291959,0.117688019930163,0.125249403600087,0.11326959591929,0.123106330116803,0.153107583201133,0.154866292737168,0.139282921584439,0.138850933214516,0.131764322824502,0.166648499955539,0.199465123767722,0.23480395539625,0.233025663592834,0.220574478091154,0.219296904893163,0.210887986414374,0.0939769794680913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,67300000.0,116100000.0,112072000.0,106425000.0,136308000.0,112656000.0,78375000.0,55656000.0,87901000.0,97767000.0,72227000.0,75448000.0,150037000.0,142188000.0,116940000.0,92839000.0,71305000.0,86596000.0,124047000.0,195410000.0,237171000.0,184150000.0,171543000.0,137877000.0,31785000.0
,operatingIncomeRatio,0.0544322225816888,0.0812968279532246,0.086058826420287,0.0939409934927601,0.117073723773761,0.102002640247292,0.074621962993219,0.0645161290322581,0.0990434918799909,0.106014964216005,0.0892278499308804,0.0967241129541955,0.133944026989315,0.13467144781183,0.119065073430589,0.114905440863409,0.100942821953878,0.124197198693144,0.160420193388278,0.198307671698864,0.203846745573827,0.187047173673021,0.180820730880761,0.170038613466986,0.0487675024471973
,totalOtherIncomeExpensesNet,-43000000.0,-3500000.0,6990000.0,-20350000.0,-3365000.0,-2372000.0,4753000.0,-11166000.0,-2738000.0,812000.0,-13944000.0,-17791000.0,-946000.0,-4651000.0,741000.0,-5355000.0,-5316000.0,-2473000.0,2933000.0,-5325000.0,3026000.0,-670000.0,2732000.0,1667000.0,151000.0
,incomeBeforeTax,6900000.0,90900000.0,98151000.0,78592000.0,127538000.0,103419000.0,75750000.0,38549000.0,78336000.0,88826000.0,40847000.0,43795000.0,132802000.0,112939000.0,93964000.0,63800000.0,46537000.0,63894000.0,100439000.0,147984000.0,195760000.0,155513000.0,157415000.0,114469000.0,-1356000.0
,incomeBeforeTaxRatio,0.00558071821417017,0.0636510048315944,0.0753690473265186,0.069372896975175,0.109541249102459,0.0936391408512172,0.0721226627972739,0.044685788739121,0.0882660149476225,0.0963196703535025,0.0504616000405205,0.0561450605294904,0.11855765359368,0.10696865167539,0.0956715457485196,0.078964305163622,0.0658800379393819,0.0916376716395648,0.129889830497515,0.15017840688135,0.168254292951214,0.157959636814622,0.165928632188985,0.141170391326707,-0.00208050128420323
,incomeTaxExpense,-800000.0,23400000.0,24896000.0,-1600000.0,45424000.0,37471000.0,29165000.0,15403000.0,28335000.0,30815000.0,12823000.0,16442000.0,47890000.0,41496000.0,35331000.0,27891000.0,19793000.0,27545000.0,40667000.0,60794000.0,79472000.0,66351000.0,64371000.0,48026000.0,737000.0
,netIncome,7700000.0,67500000.0,73248000.0,80163000.0,82084000.0,65963000.0,46596000.0,23146000.0,50001000.0,58011000.0,28024000.0,27353000.0,84912000.0,71443000.0,58633000.0,35909000.0,26744000.0,36349000.0,59772000.0,87190000.0,116288000.0,78361000.0,93044000.0,61106000.0,-7252000.0
,netIncomeRatio,0.00622775800711744,0.0472655976472236,0.0562463141340672,0.0707596134494727,0.070501214471971,0.0597251824903435,0.044364720735337,0.0268307158721548,0.0563392184103869,0.0629050097592713,0.0346203118842399,0.0350664651367314,0.0758043363951339,0.0676662745521465,0.059698498806702,0.0444440318827665,0.037860105607384,0.0521322460078652,0.0772984094674128,0.088482912314743,0.0999486882852003,0.0795938288145079,0.0980761912993799,0.0753597736715598,-0.0111266927087329
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.157638291774147,1.38,1.51,1.66,1.71,1.38,0.98,0.493340931173015,1.07,1.25,0.614560823988697,0.602443856573652,1.82330908438757,1.48,1.18,0.7,0.58,0.78,1.29,1.883131,2.51159,1.983062,2.25,1.64,-0.156629
,EPSDiluted,0.157638291774147,1.36,1.49,1.63,1.68,1.36,0.97,0.485654272991752,1.06,1.24,0.609605948835214,0.602306304893868,1.8184645076898,1.45,1.14,0.68,0.55,0.75,1.23,1.817801,2.424457,1.910951,2.14,1.51,-0.156629
,weightedAverageShsOut,48846000.0,48846000.0,48657015.0,48422558.0,48093294.0,47746707.0,47346532.0,46916845.0,46634834.0,46249571.0,45600043.0,45403401.0,46570272.0,48239189.0,49606677.0,51219123.0,46353253.0,46317530.0,46345714.0,46300556.0,46300556.0,39515152.0,41271000.0,37284000.0,46300556.0
,weightedAverageShsOutDil,48846000.0,49457000.0,49218193.0,49160492.0,48919108.0,48438231.0,48068249.0,47659418.0,47059186.0,46835712.0,45970680.0,45413770.0,46694340.0,49248902.0,51238088.0,52919388.0,48319483.0,48414374.0,48474648.0,47964546.0,47964546.0,41006289.0,43509000.0,40398000.0,47964546.0
