date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-229743000.0,-124827000.0,-128154000.0,-136314000.0,-95765000.0
,depreciationAndAmortization,8613000.0,7730000.0,7501000.0,7143000.0,6176000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,50171000.0,28624000.0,14198000.0,11402000.0,10601000.0
,changeInWorkingCapital,320317000.0,216756000.0,87260000.0,-38423000.0,-92551000.0
,accountsReceivables,-25831000.0,2418000.0,-18093000.0,5001000.0,-8518000.0
,inventory,-7474000.0,917000.0,-4900000.0,-3086000.0,-431000.0
,accountsPayables,-118000.0,-6262000.0,3781000.0,217000.0,1256000.0
,otherWorkingCapital,663610000.0,343293000.0,126537000.0,39277000.0,77700000.0
,otherNonCashItems,-331870000.0,-191727000.0,-51386000.0,59400000.0,97637000.0
,netCashProvidedByOperatingActivites,-182512000.0,-63444000.0,-70581000.0,-96792000.0,-73902000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-19604000.0,-4968000.0,-3880000.0,-9867000.0,-23136000.0
,acquisitionsNet,0.0,10000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-685239000.0,-446626000.0,-170268000.0,-272819000.0,-53522000.0
,salesMaturitiesOfInvestments,373382000.0,175566000.0,168987000.0,296470000.0,123685000.0
,otherInvestingActivites,0.0,-325000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-331461000.0,-266353000.0,-5161000.0,13784000.0,47027000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-78757000.0,0.0,0.0,0.0,-1000000.0
,commonStockIssued,270650000.0,323410000.0,96777000.0,0.0,2589000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,308954000.0,17364000.0,16948000.0,80372000.0,11595000.0
,netCashUsedProvidedByFinancingActivities,500847000.0,340774000.0,113725000.0,80372000.0,13184000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-13126000.0,10977000.0,37983000.0,-2636000.0,-13691000.0
,cashAtEndOfPeriod,48855000.0,61981000.0,51004000.0,12620000.0,15256000.0
,cashAtBeginningOfPeriod,61981000.0,51004000.0,13021000.0,15256000.0,28947000.0
,operatingCashFlow,-182512000.0,-63444000.0,-70581000.0,-96792000.0,-73902000.0
,capitalExpenditure,-19604000.0,-4968000.0,-3880000.0,-9867000.0,-23136000.0
,freeCashFlow,-202116000.0,-68412000.0,-74461000.0,-106659000.0,-97038000.0
