Date,2019-02-28,2018-02-28,2017-02-28,2016-02-29,2015-02-28,2014-02-28,2013-02-28,2012-02-29,2011-02-28,2010-02-28
Revenue,505187.0,430797.0,400277.0,544658.0,1093456.0,1563375.0,987115.0,1292517.0,2543000.0,1320225.0
Revenue Growth,0.1727,0.0762,-0.2651,-0.5019,-0.3006,0.5838,-0.2363,-0.4917,0.9262,-0.5209
Cost of Revenue,400814.0,328335.0,359239.0,217302.0,355995.0,412225.0,501460.0,3558714.0,9964619.0,3456658.0
Gross Profit,104373.0,102462.0,41038.0,327356.0,737461.0,1151150.0,485655.0,-2266197.0,-7421619.0,-2136433.0
R&D Expenses,1071553.0,506339.0,244484.0,54846.0,294839.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,3311466.0,4203109.0,5264852.0,3801152.0,6413153.0,8897424.0,5315808.0,5861585.0,12788514.0,8955569.0
Operating Expenses,5332153.0,7826115.0,6972816.0,3855998.0,6850194.0,8897424.0,5315808.0,5861585.0,12788514.0,8955569.0
Operating Income,-5227780.0,-7723653.0,-6931778.0,-3528642.0,-6112733.0,-7746274.0,-4830153.0,-8127782.0,-20210133.0,-11092002.0
Interest Expense,163195.0,198038.0,248200.0,384899.0,1054349.0,1600414.0,1774792.0,7060814.0,553893.0,642164.0
Earnings before Tax,4298563.0,-10037142.0,-7097275.0,-4550484.0,-1384216.0,-16414520.0,-4192313.0,-13651066.0,-23170343.0,-11864232.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,-1599526.0,-1881282.0,-40789.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,4298563.0,-10037142.0,-7097275.0,-4550484.0,-1384216.0,-16414520.0,-4192313.0,-13651066.0,-23170343.0,-11864232.0
Preferred Dividends,0.0,0.0,0.0,0.0,2581.0,16694.0,18373.0,0.0,0.0,0.0
Net Income Com,4298563.0,-10037142.0,-7097275.0,-4550484.0,-1386797.0,-16431214.0,-4210686.0,0.0,-23170343.0,-11864232.0
EPS,0.5,-1.61,-2.06,-3.9,-8.4,-147.5,-71.25,-5082.5,-35882.5,-27500.0
EPS Diluted,0.5,-1.61,-2.06,-3.9,-8.4,-147.5,-71.25,-5082.5,-35882.5,-27500.0
Weighted Average Shs Out,9590956.0,7859056.0,4128544.0,2196701.0,168867.0,117377.0,99140.0,4879.0,747.0,467.0
Weighted Average Shs Out (Dil),8629224.0,6216988.0,3444583.0,1165306.0,164283.0,111820.0,59264.0,2686.0,646.0,432.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2066,0.2378,0.1025,0.601,0.6744,0.7363,0.492,-1.7533,-2.9185,-1.6182
EBITDA Margin,9.413,-22.349,-12.664,-7.346,0.859,-8.564,-1.837,-4.153,-8.028,-7.187
EBIT Margin,8.8319,-22.8393,-17.1108,-7.6481,-0.3017,-9.4757,-2.4491,-5.0988,-8.8936,-8.5001
Profit Margin,8.509,-23.299,-17.731,-8.355,-1.268,-10.51,-4.266,0.0,-9.111,-8.987
Free Cash Flow margin,-8.9368,-9.827,-11.0506,-4.1013,-3.0915,-3.463,-5.3128,-3.731,-3.8607,-4.2965
EBITDA,4755562.0,-9627946.0,-5069255.0,-4000970.0,938734.0,-13388584.0,-1813513.0,-5367391.0,-20414477.0,-9489045.0
EBIT,4461758.0,-9839104.0,-6849075.0,-4165585.0,-329867.0,-14814106.0,-2417521.0,-6590252.0,-22616450.0,-11222068.0
Consolidated Income,4298563.0,-10037142.0,-7097275.0,-4550484.0,-2983742.0,-18295802.0,-4233102.0,-13651066.0,-23170343.0,-11864232.0
Earnings Before Tax Margin,8.5089,-23.299,-17.7309,-8.3548,-1.2659,-10.4994,-4.247,-10.5616,-9.1114,-8.9865
Net Profit Margin,8.5089,-23.299,-17.7309,-8.3548,-1.2659,-10.4994,-4.247,-10.5616,-9.1114,-8.9865
