date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-227278000.0,-204749000.0,-178840000.0,-197484000.0,-173143000.0,-97591000.0,-76367000.0,-55283000.0,-23348000.0,-11814000.0,-7346000.0,-10028000.0,-23125000.0,-20163000.0,5266000.0,-8210000.0,-9221000.0,-4363000.0,-3778000.0,-2513599.0,8552355.0,2400000.0,1900000.0,-700000.0,-9400000.0,-9400000.0,-9800000.0,-9900000.0,-5600000.0,-4300000.0,-3900000.0,-4500000.0
,depreciationAndAmortization,2847000.0,2044000.0,1513000.0,1531000.0,1099000.0,734000.0,578000.0,333000.0,197000.0,179000.0,227000.0,356000.0,412000.0,289000.0,-244000.0,446000.0,314000.0,460000.0,482000.0,406062.0,-116762.0,500000.0,1400000.0,1200000.0,1400000.0,1200000.0,1100000.0,1200000.0,1100000.0,800000.0,800000.0,700000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,50218000.0,51411000.0,33367000.0,30538000.0,25956000.0,14360000.0,8067000.0,10890000.0,5732000.0,1890000.0,1749000.0,1137000.0,1112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-13008000.0,27130000.0,230337000.0,101482000.0,-91606000.0,54904000.0,-5821000.0,15997000.0,35389000.0,13606000.0,-5485000.0,-1203000.0,-21960000.0,17575000.0,7132000.0,-7754000.0,3270000.0,-4613000.0,-4095351.0,-2012840.0,10687191.0,4100000.0,1000000.0,500000.0,-1200000.0,-900000.0,-600000.0,-3700000.0,400000.0,-400000.0,-200000.0,-500000.0
,accountsReceivables,-1971000.0,24773000.0,-22778000.0,-39914000.0,-1960000.0,0.0,0.0,0.0,0.0,110000.0,61000.0,-139000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-16937000.0,14064000.0,-29122000.0,-4768000.0,-5340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000.0,10512.0,-10429.0,-1600000.0,-300000.0,-600000.0,5600000.0,-900000.0,1300000.0,-5100000.0,-1200000.0,-200000.0,-100000.0,-100000.0
,accountsPayables,-2233000.0,-14105000.0,-1906000.0,11955000.0,3514000.0,751000.0,1285000.0,-426000.0,984000.0,467000.0,-3000.0,-182000.0,-1093000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,382359000.0,355229000.0,124892000.0,23410000.0,115016000.0,60112000.0,65933000.0,49936000.0,14547000.0,941000.0,6426000.0,7629000.0,29589000.0,12014000.0,4882000.0,12636000.0,9366000.0,13979000.0,18074351.0,20087191.0,9400000.0,5300000.0,4300000.0,3800000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,1429000.0,1050000.0,890000.0,773000.0,689000.0,624000.0,573000.0,533000.0,389000.0,-11814000.0,0.0,36000.0,0.0,348000.0,508000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,100000.0,100000.0,-100000.0,100000.0,0.0,0.0,100000.0
,netCashProvidedByOperatingActivites,-184820000.0,-124580000.0,-191805000.0,-170300000.0,-134097000.0,-78526000.0,-60282000.0,-40763000.0,-17009000.0,-7721000.0,-5483000.0,-10999000.0,-24275000.0,-17281000.0,9181000.0,-7527000.0,-7743000.0,-6525000.0,-5131000.0,-6491172.0,-3116002.0,-600000.0,-1500000.0,0.0,-6100000.0,-8500000.0,-8600000.0,-11700000.0,-3900000.0,-3800000.0,-3400000.0,-3800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-6813000.0,-7154000.0,-9171000.0,-2553000.0,-3135000.0,-1086000.0,-1438000.0,-1685000.0,-972000.0,-513000.0,-78000.0,-2000.0,-298000.0,-481000.0,-187000.0,-316000.0,-193000.0,-251000.0,-430000.0,-276694.0,-178966.0,-300000.0,-2700000.0,-2800000.0,-700000.0,-900000.0,-600000.0,-1200000.0,-2400000.0,-100000.0,-200000.0,-700000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-134007000.0,-477035000.0,-497104000.0,-121570000.0,-43318000.0,-56115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14701000.0,-8126000.0,-17318000.0,-6712000.0,-12564000.0,-16409995.0,-18854008.0,0.0,-100000.0,0.0,-500000.0,-4500000.0,-1400000.0,-6500000.0,-15500000.0,-2300000.0,-7000000.0,-1000000.0
,salesMaturitiesOfInvestments,349775000.0,462406000.0,227700000.0,131783000.0,61329000.0,0.0,0.0,0.0,0.0,0.0,0.0,614000.0,976000.0,11683000.0,7171000.0,13530000.0,16255000.0,8078000.0,17498000.0,16634656.0,3004986.0,0.0,0.0,0.0,500000.0,5900000.0,1200000.0,18100000.0,3600000.0,4000000.0,7700000.0,0.0
