Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,82265.0,1546048.0,356665.0,362502.0,367197.0,424758.0,584841.0,584841.0
Stock-based compensation,721209.0,758757.0,529159.0,447300.0,850350.0,2323233.0,907460.0,907460.0
Operating Cash Flow,-11442092.0,-11020301.0,-8282218.0,-8212980.0,-8840479.0,-9154644.0,-5970090.0,-5970090.0
Capital Expenditure,384993.0,346703.0,72251.0,58470.0,29569.0,147812.0,118411.0,118411.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-329993.0,-346703.0,-72251.0,-58470.0,-29569.0,1852188.0,1287238.0,1287238.0
Issuance (repayment) of debt,-0.0,-86591.0,-243631.0,-119778.0,-0.0,-0.0,-675743.0,-675743.0
Issuance (buybacks) of shares,-4179839.0,-5100476.0,876694.0,-557791.0,2973338.0,4975153.0,10164546.0,4658586.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,15021280.0,9928806.0,15941297.0,2706614.0,15874291.0,5043295.0,9515073.0,9515073.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,3249195.0,-1438198.0,7586828.0,-5564836.0,7004243.0,-2259161.0,4832221.0,4832221.0
Free Cash Flow,-11827085.0,-11367004.0,-8354469.0,-8271450.0,-8870048.0,-9302456.0,-6088501.0,-6088501.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
