date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY
,revenue,1061000.0,2221000.0,3355000.0,865000.0,548000.0,955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.315447,493.943234,508.49583,0.634518,68844.919933,66269.930682,70447.340613,72469.019494
,costOfRevenue,9168000.0,7904000.0,4509000.0,5193000.0,3671000.0,3755000.0,0.0,0.0,4637430.831982,10817491.054515,0.0,0.0,0.0,8673.856019,12636.0957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,-8107000.0,-5683000.0,-1154000.0,-4328000.0,-3123000.0,-2800000.0,0.0,0.0,-4637430.831982,-10817491.054515,0.0,0.0,0.0,-8673.856019,-12636.0957,0.0,0.0,79.315447,0.0,508.49583,0.634518,68844.919933,66269.930682,0.0,72469.019494
,grossProfitRatio,-7.64090480678605,-2.55875731652409,-0.343964232488823,-5.00346820809249,-5.69890510948905,-2.93193717277487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,14859000.0,26332000.0,38467000.0,20918000.0,9966000.0,618000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,20651000.0,14092000.0,20787000.0,12034000.0,11761000.0,6683000.0,2651025.398328,1418075.232047,2412492.997199,2782694.370108,17440984.247513,604353.541299,258200.68108,0.0,0.0,0.0,0.0,0.0,0.0,70953.037808,85650.380711,68844.919933,132539.861363,140894.681226,144938.038988
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250128.79494,117842.187034,127238.571709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,862000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
