date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-438160000.0,-251576000.0,-128081000.0,-79000000.0,-142110000.0,-170447000.0,-93753000.0,-51573575.0,-26235102.0,30904514.0
,depreciationAndAmortization,43490000.0,32180000.0,26087000.0,17682000.0,3290000.0,2876000.0,2235000.0,2396405.0,2704151.0,2871200.0
,deferredIncomeTax,5872000.0,8829000.0,0.0,199000.0,-199000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,70325000.0,42134000.0,33252000.0,30559000.0,35009000.0,33979000.0,19310000.0,8427188.0,2288392.0,2816637.0
,changeInWorkingCapital,410985000.0,389366000.0,-12954000.0,-44647000.0,-98901000.0,19467000.0,159204990.0,155454634.0,-13473031.0,-57313803.0
,accountsReceivables,-10483000.0,11525000.0,-29589000.0,-12203000.0,-14842000.0,-6907000.0,-3487000.0,0.0,0.0,0.0
,inventory,1841000.0,-3456000.0,-5823000.0,-6454000.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,70798000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,954412000.0,543427000.0,154061000.0,167015000.0,211662000.0,310563000.0,291096000.0,131891010.0,-23563624.0,-10090593.0
,otherNonCashItems,177608000.0,64790000.0,27382000.0,7188000.0,6367000.0,2253000.0,21047000.0,6048580.0,225730.0,416612.0
,netCashProvidedByOperatingActivites,-194071000.0,-98639000.0,-27641000.0,-10063000.0,-103566000.0,-124337000.0,-57274000.0,-46922124.0,-47927791.0,-20766787.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-17843000.0,-13757000.0,-7097000.0,-3101000.0,-1776000.0,-2720000.0,-4664000.0,-845732.0,-188681.0,-165116.0
,acquisitionsNet,0.0,0.0,-49000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1449665000.0,-494068000.0,-68614000.0,-81368000.0,-85377000.0,-223762000.0,-247804000.0,-156044515.0,0.0,-2019163.0
,salesMaturitiesOfInvestments,944094000.0,156270000.0,90423000.0,174749000.0,191634000.0,205671000.0,107300000.0,29061784.0,0.0,29887327.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-561548000.0,-387237000.0,-42613000.0,13117000.0,104481000.0,-20811000.0,-145168000.0,-127828463.0,-188681.0,27703048.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-46162000.0,-11667000.0,0.0,0.0,0.0,0.0,-49000.0,-4995763.0,-6943988.0,-7185610.0
,commonStockIssued,28092000.0,323756000.0,117916000.0,2468000.0,0.0,0.0,235979000.0,131649688.0,0.0,5889.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,611303000.0,0.0,0.0,-432000.0,0.0,-4650000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,668715000.0,613209000.0,131571000.0,44218000.0,968000.0,154061000.0,237126000.0,187439288.0,22410764.0,-7179721.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7688000.0,-1303000.0,-3611000.0,6199000.0,-1584000.0,-639000.0,-350000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-79216000.0,126030000.0,57706000.0,53471000.0,299000.0,8274000.0,34334000.0,12688701.0,-25705708.0,-243460.0
,cashAtEndOfPeriod,216312000.0,295528000.0,169498000.0,111792000.0,58321000.0,58022000.0,49748000.0,15414403.0,2725702.0,28431410.0
,cashAtBeginningOfPeriod,295528000.0,169498000.0,111792000.0,58321000.0,58022000.0,49748000.0,15414000.0,2725702.0,28431410.0,28674870.0
,operatingCashFlow,-194071000.0,-98639000.0,-27641000.0,-10063000.0,-103566000.0,-124337000.0,-57274000.0,-46922124.0,-47927791.0,-20766787.0
,capitalExpenditure,-55977000.0,-45439000.0,-15530000.0,-3101000.0,-1776000.0,-2720000.0,-4664000.0,-845732.0,-188681.0,-165116.0
,freeCashFlow,-250048000.0,-144078000.0,-43171000.0,-13164000.0,-105342000.0,-127057000.0,-61938000.0,-47767856.0,-48116472.0,-20931903.0
