date,,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY
,revenue,4424000000.0,4442100000.0,4169800000.0,4001800000.0,4104900000.0,4249913000.0,4031130000.0,3794249000.0,3642937000.0,3085290000.0,2709704000.0,2859997000.0,2938771000.0,2648321000.0,2395153000.0,2204831000.0,2000045000.0,1706602000.0,1606535000.0,1668056000.0,1461857000.0,1169200000.0,1017600000.0,922100000.0,803300000.0,682800000.0
,costOfRevenue,1662100000.0,1631100000.0,1565100000.0,1511500000.0,1613600000.0,1712738000.0,1690687000.0,1630965000.0,1491783000.0,1263012000.0,1179485000.0,1214577000.0,1308499000.0,1172646000.0,1052813000.0,974258000.0,842663000.0,695154000.0,663058000.0,672907000.0,566469000.0,485200000.0,431400000.0,401600000.0,357100000.0,308100000.0
,grossProfit,2761900000.0,2811000000.0,2604700000.0,2490300000.0,2491300000.0,2537175000.0,2340443000.0,2163284000.0,2151154000.0,1822278000.0,1530219000.0,1645420000.0,1630272000.0,1475675000.0,1342340000.0,1230573000.0,1157382000.0,1011448000.0,943477000.0,995149000.0,895388000.0,684000000.0,586200000.0,520500000.0,446200000.0,374700000.0
,grossProfitRatio,0.624299276672694,0.632808806645506,0.624658256990743,0.622294967264731,0.606908816292723,0.596994573771275,0.58059229049919,0.570148137352082,0.59049991806062,0.590634267767374,0.564718138955399,0.575322281806589,0.554746184714631,0.557211531381581,0.560440188998365,0.558125770183747,0.578677979745456,0.592667769052187,0.587274475812852,0.596592080841411,0.612500401886094,0.585015395141977,0.576061320754717,0.564472399956621,0.555458732727499,0.548769771528998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2029300000.0,2020700000.0,1810200000.0,1769100000.0,1731200000.0,1645746000.0,1555903000.0,1466067000.0,1442728000.0,1227497000.0,1089727000.0,1172592000.0,1204990000.0,1060240000.0,959635000.0,936044000.0,801863000.0,692251000.0,633580000.0,621018000.0,596962000.0,493200000.0,430800000.0,390200000.0,347300000.0,293500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3800000.0,-7100000.0,8000000.0,1400000.0,-1200000.0,2790000.0,13191000.0,5428000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2029300000.0,2020700000.0,1810200000.0,1769100000.0,1731200000.0,1645746000.0,1555903000.0,1466067000.0,1442728000.0,1227497000.0,1089727000.0,1172592000.0,1099939000.0,1060240000.0,959635000.0,936044000.0,801863000.0,692251000.0,633580000.0,667753000.0,638505000.0,522900000.0,452900000.0,411000000.0,366100000.0,310000000.0
,costAndExpenses,3691400000.0,3651800000.0,3375300000.0,3280600000.0,3344800000.0,3358484000.0,3246590000.0,3097032000.0,2934511000.0,2490509000.0,2269212000.0,2387169000.0,2408438000.0,2232886000.0,2012448000.0,1910302000.0,1644526000.0,1387405000.0,1296638000.0,1340660000.0,1204974000.0,1008100000.0,884300000.0,812600000.0,723200000.0,618100000.0
,interestExpense,38500000.0,39700000.0,42000000.0,46000000.0,49000000.0,62903000.0,62654000.0,59069000.0,48574000.0,54335000.0,55041000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,259700000.0,229000000.0,206900000.0,208500000.0,202500000.0,194158000.0,180629000.0,163649000.0,145934000.0,147870000.0,139419000.0,135691000.0,122151000.0,117807000.0,109449000.0,108185000.0,90420000.0,78008000.0,64627000.0,46735000.0,41543000.0,29700000.0,22100000.0,20800000.0,18800000.0,16500000.0
