Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,-3717501.0,2464414.0,2189088.0,1085685.0,413496.0,506902.0,510280.0,555235.0,555235.0,958438.0
Stock-based compensation,396897.0,97966.0,132635.0,140077.0,160500.0,129056.0,79140.0,74612.0,74612.0,216600.0
Operating Cash Flow,20823966.0,6642301.0,11590741.0,2341425.0,3541453.0,4421557.0,2722087.0,10109733.0,10109733.0,6048344.0
Capital Expenditure,3846490.0,2798898.0,6994729.0,1081811.0,228252.0,14253.0,123670.0,835007.0,-835007.0,-310113.0
Acquisitions and disposals,-0.0,-178312.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,-72149260.0,82636066.0,57495436.0,27334550.0,0.0,0.0,0.0,0.0,54644454.0,-62249178.0
Investing Cash flow,-94874855.0,-56136272.0,-54313341.0,-7937911.0,5508054.0,-27093698.0,34356370.0,60903589.0,60903589.0,-58439407.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-1740000.0,-435000.0,-1670000.0,-635000.0,-19631513.0,-8368361.0
Issuance (buybacks) of shares,-114294153.0,-75174771.0,-67944351.0,-75921622.0,-15336720.0,-24774718.0,-59395238.0,-38882691.0,0.0,0.0
Dividend payments,-0.0,-195000.0,-752000.0,-120000.0,-1500000.0,-1433893.0,-0.0,-0.0,-34463.0,-1094651.0
Financing Cash Flow,76846464.0,93772547.0,31506275.0,38824705.0,-18373523.0,-11871360.0,-21177718.0,-86233575.0,-86233575.0,68695878.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,2795575.0,44278576.0,-11216325.0,33228219.0,-9324016.0,-34543501.0,15900739.0,-15220253.0,-15220253.0,16304815.0
Free Cash Flow,16977476.0,3843403.0,4596012.0,1259614.0,3313201.0,4407304.0,2598417.0,9274726.0,9274726.0,5738231.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304,0.3304
