date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,84628000000.0,74094000000.0,71861000000.0,65872000000.0,60906000000.0,58363000000.0,58232000000.0,55438000000.0,54127000000.0,53105000000.0,49545000000.0,45297000000.0,51486000000.0,49692000000.0,47547000000.0,42581000000.0,36582000000.0,33485000000.0,31272000000.0,30646000000.0,29771000000.0
,costOfRevenue,2582000000.0,60377000000.0,59372000000.0,53304000000.0,50816000000.0,46059000000.0,48726000000.0,44127000000.0,48534000000.0,13507000000.0,10743000000.0,8819000000.0,11878000000.0,10033000000.0,14743000000.0,12277000000.0,10677000000.0,8154000000.0,7768000000.0,7891000000.0,7540000000.0
,grossProfit,82046000000.0,13717000000.0,12489000000.0,12568000000.0,10090000000.0,12304000000.0,9506000000.0,11311000000.0,5593000000.0,39598000000.0,38802000000.0,36478000000.0,39608000000.0,39659000000.0,32804000000.0,30304000000.0,25905000000.0,25331000000.0,23504000000.0,22755000000.0,22231000000.0
,grossProfitRatio,0.969490003308598,0.18512970011067,0.173793852019872,0.190794267670634,0.165665123304765,0.210818498021006,0.16324357741448,0.204029726902125,0.103331054741626,0.745654834761322,0.783166818044202,0.805307194736958,0.769296507788525,0.798096273041938,0.689927860853471,0.7116789178272,0.708135148433656,0.7564879796924,0.751598874392428,0.742511257586634,0.746733398273488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27575000000.0,31136000000.0,30930000000.0,32412000000.0,37336000000.0,24421000000.0,22517000000.0,20916000000.0,19328000000.0,17944000000.0,17397000000.0,16546000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,76944000000.0,-1622000000.0,-490000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,76944000000.0,5919000000.0,5465000000.0,5039000000.0,4623000000.0,4636000000.0,4538000000.0,4277000000.0,4250000000.0,33518000000.0,32928000000.0,32677000000.0,34226000000.0,39081000000.0,40912000000.0,36438000000.0,31593000000.0,29031000000.0,28199000000.0,26684000000.0,25259000000.0
,costAndExpenses,79526000000.0,66296000000.0,64837000000.0,58343000000.0,55439000000.0,50695000000.0,53264000000.0,48404000000.0,52784000000.0,47025000000.0,43671000000.0,41496000000.0,46104000000.0,49114000000.0,55655000000.0,48715000000.0,42270000000.0,37185000000.0,35967000000.0,34575000000.0,32799000000.0
,interestExpense,701000000.0,653000000.0,605000000.0,453000000.0,381000000.0,341000000.0,353000000.0,380000000.0,393000000.0,348000000.0,354000000.0,445000000.0,442000000.0,246000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2698000000.0,2360000000.0,2207000000.0,2282000000.0,2224000000.0,2084000000.0,1923000000.0,1867000000.0,1858000000.0,1782000000.0,1792000000.0,1747000000.0,1814000000.0,1745000000.0,1748000000.0,1644000000.0,1543000000.0,1549000000.0,1464000000.0,1396000000.0,1173000000.0
,EBITDA,4542000000.0,10158000000.0,9231000000.0,9811000000.0,7691000000.0,9752000000.0,6891000000.0,8901000000.0,3201000000.0,7862000000.0,7666000000.0,5548000000.0,7196000000.0,2323000000.0,-6360000000.0,-4490000000.0,-4145000000.0,-2151000000.0,-3231000000.0,-2533000000.0,-1855000000.0
,EBITDARatio,0.0536701800822423,0.137096121143412,0.128456325405992,0.148940369200874,0.126276557317834,0.167092164556311,0.118336996840225,0.160557740178217,0.0591386923346943,0.148046323321721,0.154728025027753,0.122480517473563,0.139766150021365,0.0467479674796748,-0.133762382484699,-0.105446090979545,-0.113307090919031,-0.0642377183813648,-0.10331926323868,-0.0826535273771455,-0.0623089583823184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1844000000.0,7798000000.0,7024000000.0,7529000000.0,5467000000.0,7668000000.0,4968000000.0,7034000000.0,1343000000.0,6080000000.0,5874000000.0,3801000000.0,5382000000.0,578000000.0,-8108000000.0,-6134000000.0,-5688000000.0,-3700000000.0,-4695000000.0,-3929000000.0,-3028000000.0
,operatingIncomeRatio,0.0217894786595453,0.105244689178611,0.0977442562725261,0.114297425309692,0.0897612714675073,0.131384610112571,0.0853139167468059,0.126880479093762,0.0248120161841595,0.114490161001789,0.118558885861338,0.0839128419100603,0.104533271180515,0.011631650969975,-0.170526005846846,-0.144054860148893,-0.155486304740036,-0.110497237569061,-0.150134305448964,-0.128205964889382,-0.101709717510329
,totalOtherIncomeExpensesNet,-5139000000.0,-1493000000.0,-400000000.0,72000000.0,50000000.0,15000000.0,22000000.0,20000000.0,24000000.0,44000000.0,3000000.0,10000000.0,75000000.0,99000000.0,86000000.0,104000000.0,82000000.0,37000000.0,2109000000.0,159000000.0,527000000.0
,incomeBeforeTax,1844000000.0,5652000000.0,6019000000.0,7148000000.0,5136000000.0,7342000000.0,4637000000.0,6674000000.0,974000000.0,5776000000.0,5523000000.0,3366000000.0,5015000000.0,431000000.0,6510000000.0,6075000000.0,4922000000.0,4370000000.0,5009000000.0,3937000000.0,4834000000.0
,incomeBeforeTaxRatio,0.0217894786595453,0.0762814802818042,0.0837589234772686,0.108513480689823,0.0843266673234164,0.125798879427034,0.07962975683473,0.120386738338324,0.0179947161305818,0.108765652951699,0.111474417196488,0.0743095569242996,0.0974051198384027,0.0086734283184416,0.136917155656508,0.142669265634908,0.134547044994806,0.130506196804539,0.16017523663341,0.128467010376558,0.162372778878775
,incomeTaxExpense,501000000.0,1212000000.0,1228000000.0,2238000000.0,1705000000.0,2498000000.0,1605000000.0,2302000000.0,167000000.0,1972000000.0,2035000000.0,1214000000.0,2012000000.0,49000000.0,2308000000.0,2205000000.0,1589000000.0,1472000000.0,1755000000.0,1512000000.0,1900000000.0
