date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,2571705000.0,2701075000.0,2578434000.0,2471406000.0,2425800000.0,2744965000.0,2614748000.0,2387702000.0,2123715000.0,1989463000.0,1995519000.0,1943711000.0,2103204000.0,2038084000.0,1990436000.0,1954937000.0,1889501000.0,1823298000.0,1994053000.0,2170643000.0,2030340000.0,1753118000.0,1337449000.0,747321000.0,478385000.0
,costOfRevenue,916385000.0,908328000.0,879634000.0,826269000.0,806225000.0,905168000.0,883564000.0,834262000.0,744427000.0,725562000.0,811618000.0,774404000.0,619434000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1655320000.0,1792747000.0,1698800000.0,1645137000.0,1619575000.0,1839797000.0,1731184000.0,1553440000.0,1379288000.0,1263901000.0,1183901000.0,1169307000.0,1483770000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.643666361421703,0.663716113029072,0.658849518738893,0.665668449457515,0.667645725121609,0.670244247194409,0.6620844532628,0.650600451815176,0.649469443875473,0.635297565222374,0.593279743264785,0.601584803502167,0.705480780751653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,48305000.0,52757000.0,53813000.0,52224000.0,57840000.0,65082000.0,50948000.0,62179000.0,47248000.0,43606000.0,39887000.0,38994000.0,270393000.0,49290000.0,48465000.0,71799000.0,51236000.0,38810000.0,46492000.0,35414000.0,26385000.0,22296000.0,21718000.0,15064000.0,9857000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-17510000.0,-18177000.0,-17267000.0,-5186000.0,-10368000.0,-2942000.0,-9073000.0,-9105000.0,-27361000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
