date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,18825000.0,3482000.0,-7601000.0,-16557000.0,-8007000.0
,depreciationAndAmortization,6513000.0,6336000.0,6094000.0,6578000.0,7838000.0
,deferredIncomeTax,-39000.0,531000.0,493000.0,130000.0,-5649000.0
,stockBasedCompensation,10200000.0,8976000.0,10598000.0,11947000.0,13262000.0
,changeInWorkingCapital,18043000.0,19164000.0,6807000.0,-4723000.0,-6275000.0
,accountsReceivables,-2143000.0,361000.0,2634000.0,-8261000.0,-1885000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,85153000.0,67110000.0,47946000.0,41139000.0,45862000.0
,otherNonCashItems,-19236000.0,-25481000.0,-15161000.0,-371000.0,10402000.0
,netCashProvidedByOperatingActivites,34306000.0,13008000.0,1230000.0,-2996000.0,11571000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-4738000.0,-3707000.0,-2939000.0,-3083000.0,-1963000.0
,acquisitionsNet,-8467000.0,0.0,0.0,-2177000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-13205000.0,-3707000.0,-2939000.0,-5260000.0,-1963000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1808000.0,-2209000.0,-2241000.0,-2840000.0,-2096000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,344000.0,-2415000.0,-1853000.0,-1299000.0,-1802000.0
,netCashUsedProvidedByFinancingActivities,-1464000.0,-4624000.0,-4094000.0,-4139000.0,-3898000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,123000.0,-77000.0,-434000.0,397000.0,-764000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,19760000.0,4600000.0,-6237000.0,-11998000.0,4946000.0
,cashAtEndOfPeriod,71545000.0,51785000.0,47185000.0,53422000.0,65420000.0
,cashAtBeginningOfPeriod,51785000.0,47185000.0,53422000.0,65420000.0,60474000.0
,operatingCashFlow,34306000.0,13008000.0,1230000.0,-2996000.0,11571000.0
,capitalExpenditure,-4738000.0,-3707000.0,-2939000.0,-3083000.0,-1963000.0
,freeCashFlow,29568000.0,9301000.0,-1709000.0,-6079000.0,9608000.0
